"mortonOrder","plotID","siteID","nlcdClass","plotType","subtype","applicableModules","plotSize","subtypeSpecification"
"1339","SOAP_038","SOAP","evergreenForest","distributed","mosquitoPoint","mos|mpt","0",
"1375","SOAP_039","SOAP","evergreenForest","distributed","mosquitoPoint","mos|mpt","0",
"1547","SOAP_040","SOAP","evergreenForest","distributed","mosquitoPoint","mos|mpt","0",
"1599","SOAP_041","SOAP","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1631","SOAP_042","SOAP","evergreenForest","distributed","mosquitoPoint","mos|mpt","0",
"155","SOAP_043","SOAP","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"411","SOAP_044","SOAP","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"415","SOAP_045","SOAP","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","1600",
"667","SOAP_046","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"1439","SOAP_047","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"1627","SOAP_048","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"1919","SOAP_049","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"1947","SOAP_050","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"2267","SOAP_051","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"2459","SOAP_052","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"2463","SOAP_053","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"2719","SOAP_054","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"2911","SOAP_055","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"3391","SOAP_056","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"4379","SOAP_057","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"4959","SOAP_058","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"5339","SOAP_059","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"9627","SOAP_060","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"11483","SOAP_061","SOAP","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"1725","SOAP_062","SOAP","","tower","phenology","phe","40000","primary"
"35423","SOAP_063","SOAP","","tower","phenology","phe","40000","phenocam"
"11","SRER_001","SRER","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"11","SRER_001","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"27","SRER_002","SRER","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"27","SRER_002","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"27","SRER_002","SRER","shrubScrub","distributed","tickPlot","tck","1600",
"35","SRER_003","SRER","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"35","SRER_003","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"35","SRER_003","SRER","shrubScrub","distributed","tickPlot","tck","1600",
"43","SRER_004","SRER","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"43","SRER_004","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"43","SRER_004","SRER","shrubScrub","distributed","tickPlot","tck","1600",
"47","SRER_005","SRER","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"47","SRER_005","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"47","SRER_005","SRER","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"49","SRER_006","SRER","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"49","SRER_006","SRER","shrubScrub","distributed","tickPlot","tck","1600",
"59","SRER_007","SRER","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"59","SRER_007","SRER","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"59","SRER_007","SRER","shrubScrub","distributed","tickPlot","tck","1600",
"59","SRER_007","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"96","SRER_008","SRER","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"96","SRER_008","SRER","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"96","SRER_008","SRER","shrubScrub","distributed","tickPlot","tck","1600",
"111","SRER_009","SRER","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"111","SRER_009","SRER","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"111","SRER_009","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"115","SRER_010","SRER","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"115","SRER_010","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"127","SRER_011","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"139","SRER_012","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"139","SRER_012","SRER","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"143","SRER_013","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"155","SRER_014","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"155","SRER_014","SRER","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"164","SRER_015","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"164","SRER_015","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"171","SRER_016","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"187","SRER_017","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"199","SRER_018","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"203","SRER_019","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"205","SRER_020","SRER","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"207","SRER_021","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"211","SRER_022","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"219","SRER_023","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"228","SRER_024","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"229","SRER_025","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"239","SRER_026","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"267","SRER_027","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"279","SRER_028","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"283","SRER_029","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"299","SRER_030","SRER","shrubScrub","distributed","basePlot","all|div","1600",
"48","SRER_031","SRER","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"15","SRER_032","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"77","SRER_033","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"95","SRER_034","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"160","SRER_035","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"191","SRER_036","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"371","SRER_037","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"447","SRER_038","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"571","SRER_039","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"608","SRER_040","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"619","SRER_041","SRER","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"8491","SRER_042","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"8619","SRER_043","SRER","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"28331","SRER_044","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"41259","SRER_045","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"44715","SRER_046","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"49579","SRER_047","SRER","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"61099","SRER_048","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"61867","SRER_049","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"67371","SRER_050","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"82347","SRER_051","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"108331","SRER_052","SRER","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"156075","SRER_053","SRER","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","1600",
"188715","SRER_054","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"225707","SRER_055","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"272171","SRER_056","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"274091","SRER_057","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"321323","SRER_058","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"616235","SRER_059","SRER","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"732843","SRER_060","SRER","","tower","phenology","phe","40000","phenocam"
"927531","SRER_061","SRER","","tower","phenology","phe","40000","primary"
"1","STEI_001","STEI","deciduousForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"1","STEI_001","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"1","STEI_001","STEI","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"1","STEI_001","STEI","deciduousForest","distributed","tickPlot","tck","1600",
"2","STEI_002","STEI","deciduousForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"2","STEI_002","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"2","STEI_002","STEI","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"2","STEI_002","STEI","deciduousForest","distributed","tickPlot","tck","1600",
"8","STEI_003","STEI","deciduousForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"8","STEI_003","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"8","STEI_003","STEI","deciduousForest","distributed","tickPlot","tck","1600",
"11","STEI_004","STEI","deciduousForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"13","STEI_005","STEI","deciduousForest","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"13","STEI_005","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"13","STEI_005","STEI","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"13","STEI_005","STEI","deciduousForest","distributed","tickPlot","tck","1600",
"17","STEI_006","STEI","deciduousForest","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"27","STEI_007","STEI","deciduousForest","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"27","STEI_007","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"28","STEI_008","STEI","mixedForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"29","STEI_009","STEI","deciduousForest","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"30","STEI_010","STEI","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"44","STEI_011","STEI","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"44","STEI_011","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"51","STEI_012","STEI","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"51","STEI_012","STEI","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"59","STEI_013","STEI","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"59","STEI_013","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"60","STEI_014","STEI","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"65","STEI_015","STEI","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"66","STEI_016","STEI","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"72","STEI_017","STEI","deciduousForest","distributed","basePlot","all|div","1600",
"75","STEI_018","STEI","deciduousForest","distributed","basePlot","all|div","1600",
"152","STEI_019","STEI","mixedForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"152","STEI_019","STEI","mixedForest","distributed","mammalGrid","mam","8100","diversity"
"152","STEI_019","STEI","mixedForest","distributed","birdGrid","brd","250000","ninePoints"
"156","STEI_020","STEI","mixedForest","distributed","basePlot","all|div","1600",
"189","STEI_021","STEI","woodyWetlands","distributed","basePlot","all|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"220","STEI_022","STEI","woodyWetlands","distributed","mammalGrid","mam","8100","diversity"
"220","STEI_022","STEI","woodyWetlands","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"221","STEI_023","STEI","woodyWetlands","distributed","tickPlot","tck","1600",
"221","STEI_023","STEI","woodyWetlands","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"280","STEI_024","STEI","woodyWetlands","distributed","basePlot","all|div","1600",
"321","STEI_025","STEI","mixedForest","distributed","basePlot","all|div","1600",
"322","STEI_026","STEI","woodyWetlands","distributed","basePlot","all|div","1600",
"349","STEI_027","STEI","woodyWetlands","distributed","basePlot","all|div","1600",
"444","STEI_028","STEI","woodyWetlands","distributed","basePlot","all|div","1600",
"792","STEI_029","STEI","mixedForest","distributed","basePlot","all|div","1600",
"792","STEI_029","STEI","mixedForest","distributed","tickPlot","tck","1600",
"1373","STEI_030","STEI","mixedForest","distributed","basePlot","all|div","1600",
"78","STEI_032","STEI","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"91","STEI_033","STEI","woodyWetlands","distributed","birdGrid","brd","250000","ninePoints"
"33","STEI_036","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"247","STEI_037","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"258","STEI_038","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"284","STEI_039","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"381","STEI_040","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"401","STEI_041","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"738","STEI_042","STEI","mixedForest","distributed","mosquitoPoint","mos|mpt","0",
"883","STEI_043","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"979","STEI_044","STEI","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"9456","STEI_045","STEI","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"0","STEI_046","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"45","STEI_047","STEI","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"49","STEI_048","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"73","STEI_049","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"85","STEI_050","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"100","STEI_051","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"144","STEI_052","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"224","STEI_053","STEI","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","1600",
"325","STEI_054","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"368","STEI_055","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"445","STEI_056","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"889","STEI_057","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"968","STEI_058","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"9990","STEI_059","STEI","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"9991","STEI_060","STEI","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"9992","STEI_061","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"9993","STEI_062","STEI","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"69","STEI_063","STEI","","tower","phenology","phe","40000","phenocam"
"956","STEI_064","STEI","","tower","phenology","phe","40000","primary"
"5","TALL_001","TALL","deciduousForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"5","TALL_001","TALL","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"5","TALL_001","TALL","deciduousForest","distributed","tickPlot","tck","1600",
"9","TALL_002","TALL","mixedForest","distributed","tickPlot","tck","1600",
"9","TALL_002","TALL","mixedForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"9","TALL_002","TALL","mixedForest","distributed","birdGrid","brd","250000","ninePoints"
"15","TALL_003","TALL","mixedForest","distributed","tickPlot","tck","1600",
"15","TALL_003","TALL","mixedForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"21","TALL_004","TALL","evergreenForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"21","TALL_004","TALL","evergreenForest","distributed","birdGrid","brd","250000","ninePoints"
"31","TALL_005","TALL","mixedForest","distributed","mammalGrid","mam","8100","diversity"
"31","TALL_005","TALL","mixedForest","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"35","TALL_006","TALL","evergreenForest","distributed","mammalGrid","mam","8100","diversity"
"35","TALL_006","TALL","evergreenForest","distributed","tickPlot","tck","1600",
"35","TALL_006","TALL","evergreenForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"35","TALL_006","TALL","evergreenForest","distributed","birdGrid","brd","250000","ninePoints"
"69","TALL_007","TALL","deciduousForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"73","TALL_008","TALL","deciduousForest","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"73","TALL_008","TALL","deciduousForest","distributed","tickPlot","tck","1600",
"79","TALL_009","TALL","evergreenForest","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"79","TALL_009","TALL","evergreenForest","distributed","birdGrid","brd","250000","ninePoints"
"81","TALL_010","TALL","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"81","TALL_010","TALL","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"81","TALL_010","TALL","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"93","TALL_011","TALL","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
