"Name","Description","History","Start Date","Children","Plot type","Subtype Specification","Plot Size","Plot Dimensions","Reference Point Position","Decimal Latitude","Decimal Longitude","UTM Zone","UTM Easting","UTM Northing","Coordinate Uncertainty","Elevation","Elevation Uncertainty","Minimum Elevation","Maximum Elevation","Slope Gradient","Slope Aspect","NLCD Class","Soil Type Order"
"ONAQ_051.basePlot.ltr","Plot ""ONAQ_051"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.176961","-112.455004","12N","376120.23564","4448413.36133","0.1","1660.46","0.1","1660.07","","0","0","shrubScrub","Aridisols"
"ONAQ_052.basePlot.ltr","Plot ""ONAQ_052"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.174272","-112.455327","12N","376087.84217","4448115.33393","0.1","1656.56","0.15","1656.15","","0","0","shrubScrub","Aridisols"
"ONAQ_053.basePlot.ltr","Plot ""ONAQ_053"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.175048","-112.457435","12N","375909.76614","4448204.41358","0.16","1662.73","0.21","1662.14","","1.03","342.2","shrubScrub","Aridisols"
"ONAQ_054.basePlot.ltr","Plot ""ONAQ_054"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.173754","-112.453539","12N","376239.14374","4448055.34245","0.21","1652.29","0.12","1651.93","","0","0","grasslandHerbaceous","Aridisols"
"ONAQ_055.basePlot.ltr","Plot ""ONAQ_055"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.175325","-112.456719","12N","375971.2351","4448234.16008","0.12","1661.64","0.1","1661.17","","0.63","5","shrubScrub","Aridisols"
"ONAQ_056.basePlot.ltr","Plot ""ONAQ_056"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.173457","-112.454943","12N","376119.05633","4448024.33341","0.17","1654.36","0.21","1654.13","","0","0","grasslandHerbaceous","Aridisols"
"ONAQ_057.basePlot.ltr","Plot ""ONAQ_057"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.174232","-112.457778","12N","375879.07404","4448114.31726","0.18","1661.09","0.2","1660.56","","0.34","329.5","shrubScrub","Aridisols"
"ONAQ_058.basePlot.ltr","Plot ""ONAQ_058"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.174572","-112.452485","12N","376330.37454","4448144.6716","0.1","1651.43","0.1","1650.82","","0","0","shrubScrub","Aridisols"
"ONAQ_059.basePlot.ltr","Plot ""ONAQ_059"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.175884","-112.457123","12N","375937.8545","4448296.77332","0.16","1663.23","0.24","1662.83","","0.17","348.8","shrubScrub","Aridisols"
"ONAQ_060.basePlot.ltr","Plot ""ONAQ_060"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.176425","-112.454669","12N","376147.78402","4448353.39815","0.2","1659.31","0.23","1658.79","","0","0","shrubScrub","Aridisols"
"ONAQ_061.basePlot.ltr","Plot ""ONAQ_061"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.17456","-112.454625","12N","376148.13904","4448146.3224","0.1","1655.46","0.13","1655.01","","0","0","shrubScrub","Aridisols"
"ONAQ_062.basePlot.ltr","Plot ""ONAQ_062"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.17428","-112.453555","12N","376238.73713","4448113.75056","0.16","1652.67","0.24","1652.36","","0","0","shrubScrub","Aridisols"
"ONAQ_063.basePlot.ltr","Plot ""ONAQ_063"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.175884","-112.456415","12N","375998.13713","4448295.7843","0.1","1661.66","0.14","1661.2","","0.63","314","shrubScrub","Aridisols"
"ONAQ_064.basePlot.ltr","Plot ""ONAQ_064"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.174241","-112.456717","12N","375969.43143","4448113.83365","0.25","1659.63","0.16","1658.58","","2.12","198","shrubScrub","Aridisols"
"ONAQ_065.basePlot.ltr","Plot ""ONAQ_065"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.172683","-112.453164","12N","376269.12862","4447935.93926","0.1","1650.65","0.12","1650.26","","0","0","grasslandHerbaceous","Aridisols"
"ONAQ_066.basePlot.ltr","Plot ""ONAQ_066"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.175617","-112.455699","12N","376058.61504","4448265.14768","0.1","1659.64","0.13","1658.95","","0.52","315.5","shrubScrub","Aridisols"
"ONAQ_067.basePlot.ltr","Plot ""ONAQ_067"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.176672","-112.457484","12N","375908.55291","4448384.74556","0.25","1665.38","0.28","1665.15","","0.63","313.3","shrubScrub","Aridisols"
"ONAQ_068.basePlot.ltr","Plot ""ONAQ_068"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.173226","-112.452818","12N","376299.57627","4447995.72997","0.13","1650.18","0.15","1649.67","","1.26","71","grasslandHerbaceous","Aridisols"
"ONAQ_069.basePlot.ltr","Plot ""ONAQ_069"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.176947","-112.456091","12N","376027.65905","4448413.32453","0.23","1662.93","0.28","1662.43","","0.63","265.2","shrubScrub","Aridisols"
"ONAQ_070.basePlot.ltr","Plot ""ONAQ_070"" at site ""ONAQ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.174036","-112.451756","12N","376391.47367","4448084.16071","0.1","1648.28","0.13","1647.86","","0","0","shrubScrub","Aridisols"
"ORNL_036.basePlot.ltr","Plot ""ORNL_036"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.965429","-84.28419","16N","744904.97112","3983524.32812","0.21","327.67","0.35","321.75","","13.5","202","deciduousForest","Ultisols"
"ORNL_037.basePlot.ltr","Plot ""ORNL_037"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.963215","-84.281617","16N","745143.90207","3983285.14676","0.1","324.59","0.14","318.37","","6.22","296.2","deciduousForest","Ultisols"
"ORNL_043.basePlot.ltr","Plot ""ORNL_043"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","35.963926","-84.287233","16N","744635.13734","3983349.92376","0.11","322.17","0.11","317.19","","9.09","59.5","deciduousForest","Ultisols"
"ORNL_045.basePlot.ltr","Plot ""ORNL_045"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.966285","-84.283823","16N","744935.42772","3983620.22613","0.12","332.58","0.12","324.58","","7.52","106.3","deciduousForest","Ultisols"
"ORNL_046.basePlot.ltr","Plot ""ORNL_046"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","35.964418","-84.285882","16N","744755.47812","3983407.90438","0.12","338.5","0.15","337.13","","2.46","354.3","deciduousForest","Ultisols"
"ORNL_049.basePlot.ltr","Plot ""ORNL_049"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","35.964792","-84.278894","16N","745384.63614","3983466.97195","0.1","315.63","0.18","303.95","","9.26","291.5","deciduousForest","Ultisols"
"ORNL_050.basePlot.ltr","Plot ""ORNL_050"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.967556","-84.282109","16N","745086.09468","3983765.55639","0.15","335.87","0.23","325.35","","9.15","165.6","deciduousForest","Ultisols"
"ORNL_051.basePlot.ltr","Plot ""ORNL_051"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.962469","-84.283958","16N","744935.04707","3983196.49047","0.14","326.76","0.16","322.06","","8.64","245","deciduousForest","Ultisols"
"ORNL_052.basePlot.ltr","Plot ""ORNL_052"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.962389","-84.279989","16N","745293.30664","3983197.59546","0.19","325.43","0.28","318.86","","9.03","84.8","deciduousForest","Ultisols"
"ORNL_053.basePlot.ltr","Plot ""ORNL_053"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","35.965252","-84.286859","16N","744664.77767","3983497.98603","0.16","316.01","0.16","308.36","","14.57","138","deciduousForest","Ultisols"
"ORNL_054.basePlot.ltr","Plot ""ORNL_054"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.967045","-84.283124","16N","744996.12571","3983706.30734","0.13","325.79","0.15","322.39","","11.7","107.2","deciduousForest","Ultisols"
"ORNL_055.basePlot.ltr","Plot ""ORNL_055"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.9608","-84.282663","16N","745057.02002","3983014.56509","0.27","290.36","0.43","288.68","","9.76","172.1","deciduousForest","Ultisols"
"ORNL_056.basePlot.ltr","Plot ""ORNL_056"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.962157","-84.281616","16N","745147.26546","3983167.76103","0.16","302.52","0.24","294.63","","11.64","339","deciduousForest","Ultisols"
"ORNL_057.basePlot.ltr","Plot ""ORNL_057"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.964836","-84.280231","16N","745263.90327","3983468.48852","0.17","334.25","0.17","333.11","","1.83","202","deciduousForest","Ultisols"
"ORNL_058.basePlot.ltr","Plot ""ORNL_058"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.963319","-84.285921","16N","744755.35507","3983285.86924","0.16","322.29","0.23","312.69","","14.04","329.4","deciduousForest","Ultisols"
"ORNL_059.basePlot.ltr","Plot ""ORNL_059"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.966015","-84.285478","16N","744786.98483","3983586.11078","0.11","321.44","0.12","312.85","","9.09","168.4","deciduousForest","Ultisols"
"ORNL_060.basePlot.ltr","Plot ""ORNL_060"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.962796","-84.286937","16N","744665.32575","3983225.29005","0.13","327.82","0.24","318.81","","11.97","200.8","deciduousForest","Ultisols"
"ORNL_061.basePlot.ltr","Plot ""ORNL_061"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.964411","-84.284569","16N","744873.93203","3983410.42576","0.13","346.82","0.21","345.62","","3.26","350.1","deciduousForest","Ultisols"
"ORNL_062.basePlot.ltr","Plot ""ORNL_062"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.960748","-84.280011","16N","745296.4019","3983015.46621","0.12","317.41","0.27","307.09","","9.26","113.7","evergreenForest","Ultisols"
"ORNL_063.basePlot.ltr","Plot ""ORNL_063"" at site ""ORNL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","35.965319","-84.277896","16N","745473.02248","3983527.95739","0.11","302.88","0.11","298.83","","7.29","326.7","deciduousForest","Ultisols"
"OSBS_013.basePlot.ltr","Plot ""OSBS_013"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.682159","-81.961565","17N","406962.93326","3283953.45838","","42.03","","42","","1.35","45","evergreenForest","Entisols"
"OSBS_014.basePlot.ltr","Plot ""OSBS_014"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.6927206","-81.9582599","17N","407292.43159","3285121.14439","","32","","32","","0","0","evergreenForest","Entisols"
"OSBS_017.basePlot.ltr","Plot ""OSBS_017"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.7038719","-81.9918465","17N","404053.50613","3286384.23269","","28","","28","","0.95","270","woodyWetlands","Histosols"
"OSBS_018.basePlot.ltr","Plot ""OSBS_018"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.6866357","-81.9427133","17N","408791.07378","3284434.51182","","25","","25","","0","0","woodyWetlands","Entisols"
"OSBS_020.basePlot.ltr","Plot ""OSBS_020"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.6868495","-81.9507653","17N","408012.18887","3284464.5793","","25","","25","","0.34","135","woodyWetlands","Inceptisols"
"OSBS_021.basePlot.ltr","Plot ""OSBS_021"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.6957666","-81.9530225","17N","407801.9332","3285454.48729","","25","","25","","0","0","woodyWetlands","Histosols"
"OSBS_025.basePlot.ltr","Plot ""OSBS_025"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.691867","-81.996384","17N","403603.08512","3285057.7246","0.1","45.01","0.1","43.63","","0.86","90","evergreenForest","Entisols"
"OSBS_026.basePlot.ltr","Plot ""OSBS_026"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","29.693584","-81.992056","17N","404023.45859","3285244.38832","0.1","42.78","0.11","40.97","","2.06","100","evergreenForest","Entisols"
"OSBS_027.basePlot.ltr","Plot ""OSBS_027"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","29.691969","-81.992063","17N","404021.24626","3285065.43362","0.09","41.37","0.12","40.71","","0","217","evergreenForest","Entisols"
"OSBS_028.basePlot.ltr","Plot ""OSBS_028"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.685933","-81.995719","17N","403661.76459","3284399.61527","0.1","44.84","0.1","43.27","","0.74","0","evergreenForest","Entisols"
"OSBS_029.basePlot.ltr","Plot ""OSBS_029"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","29.692504","-81.989891","17N","404231.89809","3285122.91718","0.11","44.16","0.11","43.54","","0","0","evergreenForest","Entisols"
"OSBS_030.basePlot.ltr","Plot ""OSBS_030"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.689424","-81.997605","17N","403482.6163","3284788.03037","0.1","46.07","0.1","44.22","","0.57","9","evergreenForest","Entisols"
"OSBS_031.basePlot.ltr","Plot ""OSBS_031"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.688969","-81.991102","17N","404111.37597","3284732.20225","0.11","43.83","0.12","43.83","","0.46","268","evergreenForest","Entisols"
"OSBS_032.basePlot.ltr","Plot ""OSBS_032"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.690033","-81.991111","17N","404111.51545","3284850.11303","0.1","46.21","0.16","45.71","","0","0","evergreenForest","Entisols"
"OSBS_033.basePlot.ltr","Plot ""OSBS_033"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.69006","-81.989561","17N","404261.50885","3284851.82091","0.11","43.84","0.2","41.96","","1.72","90","evergreenForest","Entisols"
"OSBS_034.basePlot.ltr","Plot ""OSBS_034"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.68872","-81.988299","17N","404382.3429","3284702.28974","0.12","41.33","0.19","41.33","","0","0","evergreenForest","Entisols"
"OSBS_035.basePlot.ltr","Plot ""OSBS_035"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.687528","-81.997576","17N","403483.61022","3284577.90759","0.1","43.27","0.11","42","","0","0","evergreenForest","Entisols"
"OSBS_036.basePlot.ltr","Plot ""OSBS_036"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.691429","-81.990505","17N","404171.47278","3285004.3035","0.11","43.58","0.11","42.95","","0.29","90","evergreenForest","Entisols"
"OSBS_037.basePlot.ltr","Plot ""OSBS_037"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.686474","-81.994473","17N","403782.83971","3284458.52717","0.1","45.28","0.1","44.27","","0","0","evergreenForest","Entisols"
"OSBS_038.basePlot.ltr","Plot ""OSBS_038"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.690782","-81.997628","17N","403481.68888","3284938.5316","0.1","45.77","0.1","44.89","","0.57","0","evergreenForest","Entisols"
"OSBS_039.basePlot.ltr","Plot ""OSBS_039"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.6933","-81.990822","17N","404142.57852","3285211.8944","0.1","47.34","0.1","46","","0","0","evergreenForest","Entisols"
"OSBS_040.basePlot.ltr","Plot ""OSBS_040"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.688979","-81.989556","17N","404260.96782","3284732.02968","0.1","42.8","0.14","42.33","","1.15","290","evergreenForest","Entisols"
"OSBS_041.basePlot.ltr","Plot ""OSBS_041"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.687527","-81.996333","17N","403603.87688","3284576.76023","0.1","44.58","0.22","43.83","","0","0","evergreenForest","Entisols"
"OSBS_042.basePlot.ltr","Plot ""OSBS_042"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.692958","-81.996399","17N","403602.67537","3285178.63248","0.22","35.98","0.36","32.03","","4.57","15","evergreenForest","Entisols"
"OSBS_043.basePlot.ltr","Plot ""OSBS_043"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.69143","-81.988957","17N","404321.24594","3285003.13268","0.18","47.04","0.68","42.71","","1.15","0","evergreenForest","Entisols"
"OSBS_044.basePlot.ltr","Plot ""OSBS_044"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","29.690847","-81.992034","17N","404022.98566","3284941.07911","0.1","44.03","0.1","42.83","","1.43","80","evergreenForest","Entisols"
"OSBS_049.basePlot.ltr","Plot ""OSBS_049"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.6862287","-81.9640972","17N","406721.67439","3284406.46439","","25","","25","","0.34","315","emergentHerbaceousWetlands","Histosols"
"OSBS_050.basePlot.ltr","Plot ""OSBS_050"" at site ""OSBS""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","29.6896902","-82.0053891","17N","402729.72853","3284824.04947","","30.47","","30","","0.95","270","emergentHerbaceousWetlands","Histosols"
"PUUM_031.basePlot.ltr","Plot ""PUUM_031"" at site ""PUUM""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","19.553624","-155.319191","5N","256672.08251","2163735.43292","0.24","1707.93","0.37","1706.66","","6.62","315.6","evergreenForest","Histosols"
