siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year,startDate,endDate
HEAL,HEAL_070.basePlot.ltr,31,N,391417.316,7084914.633,6N,0,0,391417,7084914,400,0,0,2023,2023-08-13T19:00:00.000Z,2023-08-13T19:00:00.000Z
HEAL,HEAL_071.basePlot.ltr,31,N,391566.8503,7084916.48,6N,0,0,391566,7084916,400,0,0,2023,2023-08-13T19:00:00.000Z,2023-08-13T19:00:00.000Z
HEAL,HEAL_072.basePlot.ltr,31,N,391056.3534,7084974.891,6N,0,0,391056,7084974,400,1,0.25,2023,2023-08-13T19:00:00.000Z,2023-08-13T19:00:00.000Z
HEAL,HEAL_073.basePlot.ltr,31,Y,391235.7404,7084705.039,6N,0,0,391235,7084705,400,16,4,2023,2023-08-13T19:00:00.000Z,2023-08-13T19:00:00.000Z
HEAL,HEAL_074.basePlot.ltr,31,N,391027.2046,7084825.248,6N,0,0,391027,7084825,400,6,1.5,2023,2023-08-13T19:00:00.000Z,2023-08-13T19:00:00.000Z
TALL,TALL_042.basePlot.ltr,39,Y,462898.2741,3646250.993,16N,-10,10,462888,3646260,400,383,95.75,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_042.basePlot.ltr,23,Y,462898.2741,3646250.993,16N,10,-10,462908,3646240,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_043.basePlot.ltr,41,Y,463017.8712,3646190.567,16N,10,10,463027,3646200,400,393,98.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_043.basePlot.ltr,23,Y,463017.8712,3646190.567,16N,10,-10,463027,3646180,400,398,99.5,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_044.basePlot.ltr,23,Y,462837.446,3646132.157,16N,10,-10,462847,3646122,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_044.basePlot.ltr,39,Y,462837.446,3646132.157,16N,-10,10,462827,3646142,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_045.basePlot.ltr,39,Y,462865.8705,3646010.988,16N,-10,10,462855,3646020,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_045.basePlot.ltr,41,Y,462865.8705,3646010.988,16N,10,10,462875,3646020,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_046.basePlot.ltr,23,Y,463042.8042,3646010.212,16N,10,-10,463052,3646000,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_046.basePlot.ltr,21,Y,463042.8042,3646010.212,16N,-10,-10,463032,3646000,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_047.basePlot.ltr,41,Y,462714.6164,3645980.63,16N,10,10,462724,3645990,400,389,97.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_047.basePlot.ltr,21,Y,462714.6164,3645980.63,16N,-10,-10,462704,3645970,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_048.basePlot.ltr,21,Y,462986.3687,3645891.136,16N,-10,-10,462976,3645881,400,377,94.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_048.basePlot.ltr,39,Y,462986.3687,3645891.136,16N,-10,10,462976,3645901,400,341,85.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_049.basePlot.ltr,21,Y,463105.4473,3645890.579,16N,-10,-10,463095,3645880,400,325,81.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_049.basePlot.ltr,41,Y,463105.4473,3645890.579,16N,10,10,463115,3645900,400,264,66,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_050.basePlot.ltr,41,Y,462686.5963,3645862.779,16N,10,10,462696,3645872,400,333,83.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_050.basePlot.ltr,21,Y,462686.5963,3645862.779,16N,-10,-10,462676,3645852,400,383,95.75,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_051.basePlot.ltr,21,Y,462865.4732,3645831.283,16N,-10,-10,462855,3645821,400,313,78.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_051.basePlot.ltr,39,Y,462865.4732,3645831.283,16N,-10,10,462855,3645841,400,325,81.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_052.basePlot.ltr,41,Y,463016.748,3645742.246,16N,10,10,463026,3645752,400,254,63.5,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_052.basePlot.ltr,21,Y,463016.748,3645742.246,16N,-10,-10,463006,3645732,400,292,73,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_053.basePlot.ltr,39,Y,463135.5357,3645713.42,16N,-10,10,463125,3645723,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_053.basePlot.ltr,41,Y,463135.5357,3645713.42,16N,10,10,463145,3645723,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_054.basePlot.ltr,21,Y,462867.3344,3645680.393,16N,-10,-10,462857,3645670,400,327,81.75,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_054.basePlot.ltr,39,Y,462867.3344,3645680.393,16N,-10,10,462857,3645690,400,395,98.75,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_055.basePlot.ltr,41,Y,462746.2772,3645652.802,16N,10,10,462756,3645662,400,392,98,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_055.basePlot.ltr,39,Y,462746.2772,3645652.802,16N,-10,10,462736,3645662,400,380,95,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_055.basePlot.ltr,21,Y,462746.2772,3645652.802,16N,-10,-10,462736,3645642,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_056.basePlot.ltr,41,Y,462986.5658,3645595.467,16N,10,10,462996,3645605,400,261,65.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_056.basePlot.ltr,21,Y,462986.5658,3645595.467,16N,-10,-10,462976,3645585,400,294,73.5,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_057.basePlot.ltr,41,Y,462805.0621,3645501.919,16N,10,10,462815,3645511,400,345,86.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_057.basePlot.ltr,23,Y,462805.0621,3645501.919,16N,10,-10,462815,3645491,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_058.basePlot.ltr,21,Y,462926.5674,3645474.299,16N,-10,-10,462916,3645464,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_058.basePlot.ltr,39,Y,462926.5674,3645474.299,16N,-10,10,462916,3645484,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_059.basePlot.ltr,41,Y,463074.5939,3645439.708,16N,10,10,463084,3645449,400,369,92.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_059.basePlot.ltr,21,Y,463074.5939,3645439.708,16N,-10,-10,463064,3645429,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_060.basePlot.ltr,41,Y,462716.9354,3646099.354,16N,10,10,462726,3646109,400,400,100,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_060.basePlot.ltr,23,Y,462716.9354,3646099.354,16N,10,-10,462726,3646089,400,387,96.75,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_061.basePlot.ltr,21,Y,462626.5169,3645622.325,16N,-10,-10,462616,3645612,400,325,81.25,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
TALL,TALL_061.basePlot.ltr,39,Y,462626.5169,3645622.325,16N,-10,10,462616,3645632,400,272,68,2015,2015-07-16T14:00:00.000Z,2015-07-20T13:00:00.000Z
STEI,STEI_046.basePlot.ltr,41,Y,297935.6234,5042261.19,16N,10,10,297945,5042271,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_046.basePlot.ltr,23,Y,297935.6234,5042261.19,16N,10,-10,297945,5042251,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_047.basePlot.ltr,21,Y,297786.3172,5042442.383,16N,-10,-10,297776,5042432,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_047.basePlot.ltr,23,Y,297786.3172,5042442.383,16N,10,-10,297796,5042432,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_048.basePlot.ltr,21,Y,297905.6119,5042802.752,16N,-10,-10,297895,5042792,400,390,97.5,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_048.basePlot.ltr,41,Y,297905.6119,5042802.752,16N,10,10,297915,5042812,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_049.basePlot.ltr,41,Y,298026.5204,5042621.364,16N,10,10,298036,5042631,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_049.basePlot.ltr,39,Y,298026.5204,5042621.364,16N,-10,10,298016,5042631,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_050.basePlot.ltr,21,Y,298085.2888,5042741.691,16N,-10,-10,298075,5042731,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_050.basePlot.ltr,23,Y,298085.2888,5042741.691,16N,10,-10,298095,5042731,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_051.basePlot.ltr,41,Y,298056.9254,5042171.761,16N,10,10,298066,5042181,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_051.basePlot.ltr,21,Y,298056.9254,5042171.761,16N,-10,-10,298046,5042161,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_052.basePlot.ltr,39,Y,297784.823,5042320.878,16N,-10,10,297774,5042330,400,399,99.75,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_052.basePlot.ltr,41,Y,297784.823,5042320.878,16N,10,10,297794,5042330,400,338,84.5,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_053.basePlot.ltr,39,Y,297876.5657,5042381.977,16N,-10,10,297866,5042391,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_053.basePlot.ltr,23,Y,297876.5657,5042381.977,16N,10,-10,297886,5042371,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_054.basePlot.ltr,41,Y,298026.527,5042857.019,16N,10,10,298036,5042867,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_054.basePlot.ltr,23,Y,298026.527,5042857.019,16N,10,-10,298036,5042847,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_055.basePlot.ltr,39,Y,297756.0055,5042203.256,16N,-10,10,297746,5042213,400,354,88.5,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_055.basePlot.ltr,41,Y,297756.0055,5042203.256,16N,10,10,297766,5042213,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_056.basePlot.ltr,23,Y,297844.3999,5042589.755,16N,10,-10,297854,5042579,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_056.basePlot.ltr,41,Y,297844.3999,5042589.755,16N,10,10,297854,5042599,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_057.basePlot.ltr,41,Y,298084.9681,5042532.626,16N,10,10,298094,5042542,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_057.basePlot.ltr,21,Y,298084.9681,5042532.626,16N,-10,-10,298074,5042522,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_058.basePlot.ltr,41,Y,297874.4732,5042142.386,16N,10,10,297884,5042152,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_058.basePlot.ltr,39,Y,297874.4732,5042142.386,16N,-10,10,297864,5042152,400,391,97.75,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_059.basePlot.ltr,23,Y,297815.2247,5042742.276,16N,10,-10,297825,5042732,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_059.basePlot.ltr,21,Y,297815.2247,5042742.276,16N,-10,-10,297805,5042732,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_060.basePlot.ltr,21,Y,297906.5814,5042502.897,16N,-10,-10,297896,5042492,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_060.basePlot.ltr,41,Y,297906.5814,5042502.897,16N,10,10,297916,5042512,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_061.basePlot.ltr,39,Y,298085.2582,5042320.649,16N,-10,10,298075,5042330,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_061.basePlot.ltr,41,Y,298085.2582,5042320.649,16N,10,10,298095,5042330,400,394,98.5,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_062.basePlot.ltr,21,Y,298027.0467,5042411.937,16N,-10,-10,298017,5042401,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
STEI,STEI_062.basePlot.ltr,23,Y,298027.0467,5042411.937,16N,10,-10,298037,5042401,400,400,100,2019,2019-06-02T13:00:00.000Z,2019-06-22T13:00:00.000Z
UNDE,UNDE_037.basePlot.ltr,41,Y,303995.988,5122885.149,16N,10,10,304005,5122895,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_037.basePlot.ltr,39,Y,303995.988,5122885.149,16N,-10,10,303985,5122895,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_038.basePlot.ltr,23,Y,304567.56,5122975.069,16N,10,-10,304577,5122965,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_038.basePlot.ltr,41,Y,304567.56,5122975.069,16N,10,10,304577,5122985,400,398,99.5,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_043.basePlot.ltr,23,Y,303966.6322,5123216.528,16N,10,-10,303976,5123206,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_043.basePlot.ltr,39,Y,303966.6322,5123216.528,16N,-10,10,303956,5123226,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_044.basePlot.ltr,39,Y,304714.8108,5122914.197,16N,-10,10,304704,5122924,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_044.basePlot.ltr,21,Y,304714.8108,5122914.197,16N,-10,-10,304704,5122904,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_045.basePlot.ltr,39,Y,304176.1705,5123095.811,16N,-10,10,304166,5123105,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_045.basePlot.ltr,41,Y,304176.1705,5123095.811,16N,10,10,304186,5123105,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_047.basePlot.ltr,39,Y,304416.1281,5123037.857,16N,-10,10,304406,5123047,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_047.basePlot.ltr,21,Y,304416.1281,5123037.857,16N,-10,-10,304406,5123027,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_048.basePlot.ltr,41,Y,304114.3999,5122977.004,16N,10,10,304124,5122987,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_048.basePlot.ltr,39,Y,304114.3999,5122977.004,16N,-10,10,304104,5122987,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_049.basePlot.ltr,39,Y,304416.3665,5122794.388,16N,-10,10,304406,5122804,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_049.basePlot.ltr,21,Y,304416.3665,5122794.388,16N,-10,-10,304406,5122784,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_050.basePlot.ltr,21,Y,304294.163,5122678.069,16N,-10,-10,304284,5122668,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_050.basePlot.ltr,39,Y,304294.163,5122678.069,16N,-10,10,304284,5122688,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_052.basePlot.ltr,21,Y,303964.8447,5123095.799,16N,-10,-10,303954,5123085,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_052.basePlot.ltr,39,Y,303964.8447,5123095.799,16N,-10,10,303954,5123105,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_054.basePlot.ltr,21,Y,304357.0725,5122914.513,16N,-10,-10,304347,5122904,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_054.basePlot.ltr,23,Y,304357.0725,5122914.513,16N,10,-10,304367,5122904,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_055.basePlot.ltr,39,Y,304446.9371,5122676.295,16N,-10,10,304436,5122686,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_055.basePlot.ltr,23,Y,304446.9371,5122676.295,16N,10,-10,304456,5122666,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_056.basePlot.ltr,23,Y,303904.9583,5122975.71,16N,10,-10,303914,5122965,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_056.basePlot.ltr,41,Y,303904.9583,5122975.71,16N,10,10,303914,5122985,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_057.basePlot.ltr,23,Y,304086.0166,5123218.484,16N,10,-10,304096,5123208,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_057.basePlot.ltr,21,Y,304086.0166,5123218.484,16N,-10,-10,304076,5123208,400,373,93.25,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_058.basePlot.ltr,41,Y,304233.8919,5122856.839,16N,10,10,304243,5122866,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_058.basePlot.ltr,23,Y,304233.8919,5122856.839,16N,10,-10,304243,5122846,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_059.basePlot.ltr,39,Y,304719.3278,5122797.049,16N,-10,10,304709,5122807,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_059.basePlot.ltr,23,Y,304719.3278,5122797.049,16N,10,-10,304729,5122787,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_060.basePlot.ltr,23,Y,304476.9465,5122885.764,16N,10,-10,304486,5122875,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_060.basePlot.ltr,21,Y,304476.9465,5122885.764,16N,-10,-10,304466,5122875,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_061.basePlot.ltr,23,Y,304535.3898,5123098.662,16N,10,-10,304545,5123088,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_061.basePlot.ltr,41,Y,304535.3898,5123098.662,16N,10,10,304545,5123108,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_065.basePlot.ltr,21,Y,304653.4449,5123426.103,16N,-10,-10,304643,5123416,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_065.basePlot.ltr,23,Y,304653.4449,5123426.103,16N,10,-10,304663,5123416,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_078.basePlot.ltr,39,Y,304803.9941,5123186.063,16N,-10,10,304793,5123196,400,394,98.5,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
UNDE,UNDE_078.basePlot.ltr,21,Y,304803.9941,5123186.063,16N,-10,-10,304793,5123176,400,400,100,2019,2019-06-06T17:00:00.000Z,2019-06-08T13:00:00.000Z
KONZ,KONZ_046.basePlot.ltr,31,Y,710650.7392,4331039.659,14N,0,0,710650,4331039,400,0,0,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_053.basePlot.ltr,31,Y,710468.73,4330497.515,14N,0,0,710468,4330497,400,29,7.25,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_059.basePlot.ltr,31,Y,710560.7959,4331127.66,14N,0,0,710560,4331127,400,145,36.25,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_059.basePlot.ltr,31,Y,710560.7959,4331127.66,14N,0,0,710560,4331127,400,145,36.25,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_061.basePlot.ltr,31,Y,710950.8325,4330918.872,14N,0,0,710950,4330918,400,296,74,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_063.basePlot.ltr,31,Y,710679.5189,4330918.584,14N,0,0,710679,4330918,400,0,0,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_064.basePlot.ltr,31,Y,710529.2256,4330529.905,14N,0,0,710529,4330529,400,131,32.75,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_064.basePlot.ltr,31,Y,710529.2256,4330529.905,14N,0,0,710529,4330529,400,131,32.75,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_067.basePlot.ltr,31,Y,710559.9419,4331036.89,14N,0,0,710559,4331036,400,0,0,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
KONZ,KONZ_069.basePlot.ltr,31,Y,710890.5361,4331008.11,14N,0,0,710890,4331008,400,68,17,2019,2019-05-16T14:00:00.000Z,2019-05-22T18:00:00.000Z
UKFS,UKFS_031.basePlot.ltr,39,Y,310276.0435,4323126.186,15N,-10,10,310266,4323136,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_031.basePlot.ltr,41,Y,310276.0435,4323126.186,15N,10,10,310286,4323136,400,389,97.25,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_032.basePlot.ltr,41,Y,309857.202,4323696.449,15N,10,10,309867,4323706,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_032.basePlot.ltr,23,Y,309857.202,4323696.449,15N,10,-10,309867,4323686,400,394,98.5,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_043.basePlot.ltr,41,Y,310066.7618,4322974.204,15N,10,10,310076,4322984,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_043.basePlot.ltr,21,Y,310066.7618,4322974.204,15N,-10,-10,310056,4322964,400,391,97.75,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_044.basePlot.ltr,41,Y,310637.6056,4323275.839,15N,10,10,310647,4323285,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_044.basePlot.ltr,39,Y,310637.6056,4323275.839,15N,-10,10,310627,4323285,400,384,96,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_045.basePlot.ltr,39,Y,310036.4099,4323245.352,15N,-10,10,310026,4323255,400,380,95,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_045.basePlot.ltr,21,Y,310036.4099,4323245.352,15N,-10,-10,310026,4323235,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_046.basePlot.ltr,41,Y,309945.7168,4322947.142,15N,10,10,309955,4322957,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_046.basePlot.ltr,39,Y,309945.7168,4322947.142,15N,-10,10,309935,4322957,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_047.basePlot.ltr,23,Y,310396.5697,4323516.52,15N,10,-10,310406,4323506,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_047.basePlot.ltr,21,Y,310396.5697,4323516.52,15N,-10,-10,310386,4323506,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_048.basePlot.ltr,23,Y,310275.7551,4322887.873,15N,10,-10,310285,4322877,400,400,100,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
UKFS,UKFS_048.basePlot.ltr,21,Y,310275.7551,4322887.873,15N,-10,-10,310265,4322877,400,383,95.75,2019,2019-05-23T13:00:00.000Z,2019-05-26T17:00:00.000Z
