"plotID","pointID","mOrder","country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotSize","plotDimensions","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules","module","plot"
"YELL_020","G4",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.9439,-110.64633,"WGS84","12N",527901.801,4976779.24,,2102.09,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","H4",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943899,-110.646203,"WGS84","12N",527911.801,4976779.24,,2101.53,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","I4",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943899,-110.646076,"WGS84","12N",527921.801,4976779.24,,2100.79,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","J4",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943899,-110.64595,"WGS84","12N",527931.801,4976779.24,,2099.96,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","A5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943812,-110.647091,"WGS84","12N",527841.801,4976769.24,,2104.82,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","B5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943812,-110.646964,"WGS84","12N",527851.801,4976769.24,,2104.48,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","C5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943811,-110.646838,"WGS84","12N",527861.801,4976769.24,,2104.15,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","D5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943811,-110.646711,"WGS84","12N",527871.801,4976769.24,,2103.83,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","F5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94381,-110.646457,"WGS84","12N",527891.801,4976769.24,,2102.99,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","G5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94381,-110.646331,"WGS84","12N",527901.801,4976769.24,,2102.39,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","H5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943809,-110.646204,"WGS84","12N",527911.801,4976769.24,,2101.79,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","I5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943809,-110.646077,"WGS84","12N",527921.801,4976769.24,,2101.03,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","J5",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943809,-110.64595,"WGS84","12N",527931.801,4976769.24,,2100.21,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","A6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943722,-110.647092,"WGS84","12N",527841.801,4976759.24,,2105.23,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","B6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943722,-110.646965,"WGS84","12N",527851.801,4976759.24,,2104.88,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","C6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943721,-110.646838,"WGS84","12N",527861.801,4976759.24,,2104.52,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","D6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943721,-110.646711,"WGS84","12N",527871.801,4976759.24,,2104.17,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","E6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94372,-110.646585,"WGS84","12N",527881.801,4976759.24,,2103.82,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","F6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94372,-110.646458,"WGS84","12N",527891.801,4976759.24,,2103.29,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","G6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94372,-110.646331,"WGS84","12N",527901.801,4976759.24,,2102.68,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","H6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943719,-110.646204,"WGS84","12N",527911.801,4976759.24,,2102.08,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","I6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943719,-110.646078,"WGS84","12N",527921.801,4976759.24,,2101.33,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","J6",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943719,-110.645951,"WGS84","12N",527931.801,4976759.24,,2100.53,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","A7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943632,-110.647092,"WGS84","12N",527841.801,4976749.24,,2105.62,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","B7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943632,-110.646965,"WGS84","12N",527851.801,4976749.24,,2105.27,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","C7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943631,-110.646839,"WGS84","12N",527861.801,4976749.24,,2104.89,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","D7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943631,-110.646712,"WGS84","12N",527871.801,4976749.24,,2104.51,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","E7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94363,-110.646585,"WGS84","12N",527881.801,4976749.24,,2104.12,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","F7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94363,-110.646458,"WGS84","12N",527891.801,4976749.24,,2103.58,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","G7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94363,-110.646332,"WGS84","12N",527901.801,4976749.24,,2102.98,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","H7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943629,-110.646205,"WGS84","12N",527911.801,4976749.24,,2102.37,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","I7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943629,-110.646078,"WGS84","12N",527921.801,4976749.24,,2101.64,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","J7",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943629,-110.645951,"WGS84","12N",527931.801,4976749.24,,2100.86,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","A8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943542,-110.647093,"WGS84","12N",527841.801,4976739.24,,2106.01,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","B8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943542,-110.646966,"WGS84","12N",527851.801,4976739.24,,2105.66,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","C8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943541,-110.646839,"WGS84","12N",527861.801,4976739.24,,2105.26,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","D8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943541,-110.646712,"WGS84","12N",527871.801,4976739.24,,2104.84,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","E8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94354,-110.646586,"WGS84","12N",527881.801,4976739.24,,2104.42,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","F8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94354,-110.646459,"WGS84","12N",527891.801,4976739.24,,2103.87,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","G8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94354,-110.646332,"WGS84","12N",527901.801,4976739.24,,2103.27,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","H8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943539,-110.646205,"WGS84","12N",527911.801,4976739.24,,2102.67,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","I8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943539,-110.646079,"WGS84","12N",527921.801,4976739.24,,2101.96,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","J8",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943539,-110.645952,"WGS84","12N",527931.801,4976739.24,,2101.2,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","A9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943452,-110.647093,"WGS84","12N",527841.801,4976729.24,,2106.35,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","B9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943452,-110.646966,"WGS84","12N",527851.801,4976729.24,,2106.01,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","C9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943451,-110.64684,"WGS84","12N",527861.801,4976729.24,,2105.61,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","D9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943451,-110.646713,"WGS84","12N",527871.801,4976729.24,,2105.2,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","E9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94345,-110.646586,"WGS84","12N",527881.801,4976729.24,,2104.79,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","F9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94345,-110.646459,"WGS84","12N",527891.801,4976729.24,,2104.23,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","G9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94345,-110.646333,"WGS84","12N",527901.801,4976729.24,,2103.62,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","H9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943449,-110.646206,"WGS84","12N",527911.801,4976729.24,,2103,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","I9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943449,-110.646079,"WGS84","12N",527921.801,4976729.24,,2102.29,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","J9",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943449,-110.645952,"WGS84","12N",527931.801,4976729.24,,2101.54,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","A10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943362,-110.647094,"WGS84","12N",527841.801,4976719.24,,2106.68,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","B10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943362,-110.646967,"WGS84","12N",527851.801,4976719.24,,2106.35,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","C10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943361,-110.64684,"WGS84","12N",527861.801,4976719.24,,2105.97,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","D10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943361,-110.646714,"WGS84","12N",527871.801,4976719.24,,2105.56,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","E10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94336,-110.646587,"WGS84","12N",527881.801,4976719.24,,2105.16,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","F10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94336,-110.64646,"WGS84","12N",527891.801,4976719.24,,2104.6,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","G10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.94336,-110.646333,"WGS84","12N",527901.801,4976719.24,,2103.98,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","H10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943359,-110.646207,"WGS84","12N",527911.801,4976719.24,,2103.35,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","I10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943359,-110.64608,"WGS84","12N",527921.801,4976719.24,,2102.63,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_020","J10",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.943359,-110.645953,"WGS84","12N",527931.801,4976719.24,,2101.88,,2098.65,2106.68,,,"evergreenForest",,"GIS",,,,,"mam","M","1179M"
"YELL_023","A1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.938563,-110.631481,"WGS84","12N",529075.956,4976191.626,,2050.28,,2049.16,2072.59,,,"evergreenForest",,"GIS",,,,,"mam","M","1603M"
"YELL_023","B1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.938563,-110.631354,"WGS84","12N",529085.956,4976191.626,,2049.95,,2049.16,2072.59,,,"evergreenForest",,"GIS",,,,,"mam","M","1603M"
"YELL_023","C1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.938562,-110.631227,"WGS84","12N",529095.956,4976191.626,,2049.9,,2049.16,2072.59,,,"evergreenForest",,"GIS",,,,,"mam","M","1603M"
"YELL_023","D1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.938562,-110.631101,"WGS84","12N",529105.956,4976191.626,,2049.86,,2049.16,2072.59,,,"evergreenForest",,"GIS",,,,,"mam","M","1603M"
"YELL_023","E1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.938561,-110.630974,"WGS84","12N",529115.956,4976191.626,,2049.83,,2049.16,2072.59,,,"evergreenForest",,"GIS",,,,,"mam","M","1603M"
