"domainID","siteID","nlcdClass","date","elevation","decimalLatitude","decimalLongitude","pitProfileID","depthIncrementID","topDepth","bottomDepth","sampleArea","sampleID","rootStatus","sizeCategory","rootDryMass","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.0",0,10,0.00527,"HARV.3.0.LIVE.>2MM","live","2-10",0.1572,-0.4,-26.9,0.7,48.3,65.9,"OK","OK"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.0",0,10,0.00527,"HARV.3.0.LIVE.<2MM","live","0-2",3.8507,0.7,-29,1.2,46.5,40.2,"OK","OK"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.10",10,20,0.00507,"HARV.3.10.LIVE.<2MM","live","0-2",1.2337,2.3,-28.8,0.9,43.2,47.2,"OK","OK"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.10",10,20,0.00507,"HARV.3.10.LIVE.>2MM","live","2-10",0.177,2.2,-28.8,0.9,42.8,45.5,"OK","OK"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.20",20,30,0.00365,"HARV.3.20.LIVE.<2MM","live","0-2",0.4028,2.9,-28.8,1.1,45.3,41.3,"OK","OK"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.20",20,30,0.00365,"HARV.3.20.LIVE.>2MM","live","2-10",0.1297,1.4,-27.9,0.5,48.7,95,"OK","OK"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.30",30,40,0.00608,"HARV.3.30.LIVE.<2MM","live","0-2",0.6451,2.4,-28.5,0.9,48.1,54.3,"OK","OK"
"D01","HARV","deciduousForest",2012-07-17,373,42.53562,-72.17562,"HARV.3","HARV.3.40",40,50,0.00547,"HARV.3.40.LIVE.<2MM","live","0-2",0.2764,1.7,-28.3,1,43.1,42.8,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.0",0,10,0.00608,"BLAN.1.0.LIVE.>2MM","live","2-10",1.5719,-0.3,-27.8,0.9,44.8,48.2,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.0",0,10,0.00608,"BLAN.1.0.LIVE.<2MM","live","0-2",1.4046,0.6,-28.6,1.3,43.6,34.2,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.10",10,20,0.00638,"BLAN.1.10.LIVE.>2MM","live","2-10",0.0686,0.2,-29.2,0.4,41,96,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.10",10,20,0.00638,"BLAN.1.10.LIVE.<2MM","live","0-2",0.3107,1.9,-28.9,0.95,34.75,35.2,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.100",100,120,0.01,"BLAN.1.100.LIVE.<2MM","live","0-2",0.0317,1.2,-28.5,0.7,38.5,56.4,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.120",120,140,0.01,"BLAN.1.120.LIVE.<2MM","live","0-2",0.1117,1.4,-30,0.5,41.7,82.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.140",140,160,0.01,"BLAN.1.140.LIVE.<2MM","live","0-2",0.0177,2.1,-29,0.8,44.5,59.2,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.160",160,180,0.01,"BLAN.1.160.LIVE.<2MM","live","0-2",0.3113,2,-29.2,0.8,46.5,61.6,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.20",20,30,0.00649,"BLAN.1.20.LIVE.<2MM","live","0-2",0.248,0.9,-29,0.7,44.2,63.8,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.30",30,40,0.00618,"BLAN.1.30.LIVE.<2MM","live","0-2",0.2794,1,-29.7,0.7,45.2,60.7,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.40",40,50,0.01,"BLAN.1.40.LIVE.<2MM","live","0-2",0.1553,1.3,-28.9,0.7,41.4,57,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.50",50,60,0.01,"BLAN.1.50.LIVE.<2MM","live","0-2",0.247,0.7,-28.9,0.7,39.8,53.7,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.60",60,70,0.01,"BLAN.1.60.LIVE.<2MM","live","0-2",0.111,0.4,-28.9,0.7,40.5,62.1,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.70",70,80,0.01,"BLAN.1.70.LIVE.<2MM","live","0-2",0.1108,0.6,-28.8,0.5,28.8,56,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.80",80,90,0.01,"BLAN.1.80.LIVE.<2MM","live","0-2",0.0363,-0.8,-28.6,0.8,47.5,56.1,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.1","BLAN.1.90",90,100,0.01,"BLAN.1.90.LIVE.<2MM","live","0-2",0.0647,2,-28.6,0.8,44.2,52.8,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.0",0,10,0.00638,"BLAN.2.0.LIVE.>2MM","live","2-10",0.3119,0.7,-28.1,0.8,43,54.3,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.0",0,10,0.00638,"BLAN.2.0.LIVE.<2MM","live","0-2",1.508,1,-28.4,1.6,36.6,23.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.10",10,20,0.00588,"BLAN.2.10.LIVE.<2MM","live","0-2",0.2183,0.5,-28.7,1.2,43.7,36,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.100",100,120,0.01,"BLAN.2.100.LIVE.<2MM","live","0-2",0.0376,1.1,-29.4,0.65,41.4,63,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.120",120,140,0.01,"BLAN.2.120.LIVE.<2MM","live","0-2",0.0991,1.4,-30,0.6,44.1,69.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.140",140,160,0.01,"BLAN.2.140.LIVE.<2MM","live","0-2",0.0561,0.7,-29.6,0.5,46.6,101.4,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.160",160,180,0.01,"BLAN.2.160.LIVE.<2MM","live","0-2",0.0924,0.8,-29.5,0.7,45.9,63.4,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.20",20,30,0.00557,"BLAN.2.20.LIVE.<2MM","live","0-2",0.1118,0.6,-29.4,1,42.4,42.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.30",30,40,0.00649,"BLAN.2.30.LIVE.<2MM","live","0-2",0.0351,0,-28.8,0.9,41.8,49,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.40",40,50,0.01,"BLAN.2.40.LIVE.>2MM","live","2-10",0.2987,1.7,-29.4,0.85,40.85,47.2,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.50",50,60,0.01,"BLAN.2.50.LIVE.>2MM","live","2-10",0.4738,2,-30.1,0.9,47.8,53.6,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.50",50,60,0.01,"BLAN.2.50.LIVE.<2MM","live","0-2",0.2523,1,-29.5,0.8,39.9,49,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.60",60,70,0.01,"BLAN.2.60.LIVE.>2MM","live","2-10",0.5571,2,-30.1,0.8,47.3,60.3,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.60",60,70,0.01,"BLAN.2.60.LIVE.<2MM","live","0-2",0.1345,0.6,-29.5,0.9,42.5,48,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.70",70,80,0.01,"BLAN.2.70.LIVE.<2MM","live","0-2",0.1597,0.9,-29.2,0.8,40.1,53.1,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.80",80,90,0.01,"BLAN.2.80.LIVE.<2MM","live","0-2",0.0221,0.9,-28.8,0.7,38.7,56,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.2","BLAN.2.90",90,100,0.01,"BLAN.2.90.LIVE.<2MM","live","0-2",0.0471,0.8,-29.1,0.8,38.5,47.3,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.0",0,10,0.00608,"BLAN.3.0.LIVE.<2MM","live","0-2",1.2145,0.9,-28.9,1.4,39.7,29.4,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.0",0,10,0.00608,"BLAN.3.0.LIVE.>2MM","live","2-10",0.389,0.6,-27.8,1.4,44.8,32,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.10",10,20,0.00638,"BLAN.3.10.LIVE.>2MM","live","2-10",0.8977,0.5,-28.4,1.7,45.5,27,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.10",10,20,0.00638,"BLAN.3.10.LIVE.<2MM","live","0-2",0.3847,1.3,-29,1.3,43,34.3,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.100",100,120,0.01,"BLAN.3.100.LIVE.<2MM","live","0-2",0.0867,1.1,-29.2,0.7,39.9,54.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.120",120,140,0.01,"BLAN.3.120.LIVE.<2MM","live","0-2",0.2509,0.1,-29.1,1,46.3,46.3,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.140",140,160,0.01,"BLAN.3.140.LIVE.<2MM","live","0-2",0.0695,1.6,-29.7,0.6,45.2,73.1,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.160",160,180,0.01,"BLAN.3.160.LIVE.<2MM","live","0-2",0.031,1.1,-24.9,0.95,38,41.3,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.20",20,30,0.00598,"BLAN.3.20.LIVE.<2MM","live","0-2",0.1702,0.8,-29.2,1,42.4,44.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.30",30,40,0.00568,"BLAN.3.30.LIVE.<2MM","live","0-2",0.1139,1.3,-28.7,0.8,41.7,51,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.40",40,50,0.01,"BLAN.3.40.LIVE.<2MM","live","0-2",0.5036,-0.2,-29.2,1,45.2,47.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.40",40,50,0.01,"BLAN.3.40.LIVE.>2MM","live","2-10",0.2727,-0.3,-29.1,0.7,47.8,64,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.50",50,60,0.01,"BLAN.3.50.LIVE.<2MM","live","0-2",0.2292,1.8,-28.9,1.1,40.1,35.1,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.60",60,70,0.01,"BLAN.3.60.LIVE.<2MM","live","0-2",0.0794,-1.1,-29.2,0.8,40.2,51.5,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.70",70,80,0.01,"BLAN.3.70.LIVE.<2MM","live","0-2",0.0246,-1.6,-29,0.8,43.7,52.8,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.80",80,90,0.01,"BLAN.3.80.LIVE.<2MM","live","0-2",0.0364,-0.5,-28.3,1.3,39.1,30.7,"OK","OK"
"D02","BLAN","cultivatedCrops",2013-01-14,177,39.06044,-78.07115,"BLAN.3","BLAN.3.90",90,100,0.01,"BLAN.3.90.LIVE.<2MM","live","0-2",0.058,1.7,-30.1,0.5,41.4,82.9,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.0",0,10,0.00608,"SCBI.1.0.LIVE.<2MM","live","0-2",0.5473,-1.3,-28.5,1.3,49.3,38.3,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.0",0,10,0.00608,"SCBI.1.0.LIVE.>2MM","live","2-10",0.3848,-1.9,-27.8,0.9,49.7,56.3,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.10",10,20,0.00608,"SCBI.1.10.LIVE.<2MM","live","0-2",0.1491,-0.8,-29,1.4,45.3,32.5,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.10",10,20,0.00608,"SCBI.1.10.LIVE.>2MM","live","2-10",0.2717,-2.6,-28.5,0.9,48.4,55.1,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.100",100,120,0.01,"SCBI.1.100.LIVE.<2MM","live","0-2",0.2894,0.4,-28.5,0.7,43.4,60.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.120",120,140,0.01,"SCBI.1.120.LIVE.<2MM","live","0-2",0.6413,-0.5,-27.5,0.5,47,95.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.120",120,140,0.01,"SCBI.1.120.LIVE.>2MM","live","2-10",2.7839,-0.8,-26.7,0.35,42.85,125.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.140",140,160,0.01,"SCBI.1.140.LIVE.>2MM","live","2-10",0.2295,-0.7,-26.7,0.3,46.2,134.6,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.160",160,180,0.01,"SCBI.1.160.LIVE.<2MM","live","0-2",0.2212,0.2,-27.2,0.5,47.65,100.2,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.180",180,200,0.01,"SCBI.1.180.LIVE.<2MM","live","0-2",0.0017,0.6,-28.1,0.7,48.9,68,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.20",20,30,0.01,"SCBI.1.20.LIVE.>2MM","live","2-10",1.436,-0.4,-26.6,0.5,47.8,103.6,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.20",20,30,0.01,"SCBI.1.20.LIVE.<2MM","live","0-2",0.4003,0.6,-26.9,0.6,47.2,77.2,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.30",30,40,0.01,"SCBI.1.30.LIVE.>2MM","live","2-10",0.6958,-0.5,-27.5,0.5,47.5,88.1,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.30",30,40,0.01,"SCBI.1.30.LIVE.<2MM","live","0-2",0.3131,0.3,-27.8,0.8,44.8,56.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.40",40,50,0.01,"SCBI.1.40.LIVE.>2MM","live","2-10",1.184,-0.2,-26.8,0.5,47.3,92,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.40",40,50,0.01,"SCBI.1.40.LIVE.<2MM","live","0-2",0.2261,0.1,-27.2,0.6,47.4,75.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.50",50,60,0.01,"SCBI.1.50.LIVE.>2MM","live","2-10",2.3583,0.2,-27.1,0.6,45.8,81.5,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.50",50,60,0.01,"SCBI.1.50.LIVE.<2MM","live","0-2",0.5374,0.3,-27.3,0.6,47.2,75.7,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.60",60,70,0.01,"SCBI.1.60.LIVE.>2MM","live","2-10",0.2275,-0.4,-28,0.5,48.9,91.1,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.60",60,70,0.01,"SCBI.1.60.LIVE.<2MM","live","0-2",0.1277,0.7,-28.2,0.7,42.4,61.9,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.70",70,80,0.01,"SCBI.1.70.LIVE.<2MM","live","0-2",0.1834,1.3,-27.9,0.8,44.9,56.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.80",80,90,0.01,"SCBI.1.80.LIVE.<2MM","live","0-2",0.0384,0.4,-28.1,0.7,47.1,68,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.1","SCBI.1.90",90,100,0.01,"SCBI.1.90.LIVE.<2MM","live","0-2",0.0552,0.3,-27.9,0.6,48.7,83.1,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.0",0,10,0.00628,"SCBI.2.0.LIVE.<2MM","live","0-2",0.5325,-1.1,-30.2,1.9,45.3,23.8,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.0",0,10,0.00628,"SCBI.2.0.LIVE.>2MM","live","2-10",2.5364,-1.1,-27.4,0.6,46.7,72.6,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.10",10,20,0.00608,"SCBI.2.10.LIVE.<2MM","live","0-2",0.2953,-0.7,-28.5,1.1,47.5,44.3,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.10",10,20,0.00608,"SCBI.2.10.LIVE.>2MM","live","2-10",0.8428,-1.8,-27.8,0.6,47.8,79.3,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.100",100,120,0.01,"SCBI.2.100.LIVE.>2MM","live","2-10",0.1046,-1.5,-28.7,0.5,33.4,63.6,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.100",100,120,0.01,"SCBI.2.100.LIVE.<2MM","live","0-2",0.2325,-0.7,-28.2,0.6,44.2,72.1,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.120",120,140,0.01,"SCBI.2.120.LIVE.>2MM","live","2-10",1.5797,-0.1,-26.1,0.3,44.5,146,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.120",120,140,0.01,"SCBI.2.120.LIVE.<2MM","live","0-2",0.7822,-1.9,-27,0.5,47.3,99.2,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.140",140,160,0.01,"SCBI.2.140.LIVE.>2MM","live","2-10",5.3387,-1.3,-26.5,0.4,43.8,118.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.140",140,160,0.01,"SCBI.2.140.LIVE.<2MM","live","0-2",1.045,-1.6,-26.9,0.4,44.35,103,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.160",160,180,0.01,"SCBI.2.160.LIVE.<2MM","live","0-2",0.1373,0.8,-26.5,0.4,40.7,95,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.180",180,200,0.01,"SCBI.2.180.LIVE.<2MM","live","0-2",0.0422,0.9,-27.7,0.5,46.9,95.4,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.20",20,30,0.00608,"SCBI.2.20.LIVE.<2MM","live","0-2",0.1432,-1.5,-28.6,1,47.7,48.2,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.20",20,30,0.00608,"SCBI.2.20.LIVE.>2MM","live","2-10",0.3866,-1.6,-27.4,0.7,47,64.3,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.30",30,40,0.00365,"SCBI.2.30.LIVE.>2MM","live","2-10",0.0659,-1.4,-28.8,1,49.3,48.5,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.30",30,40,0.00365,"SCBI.2.30.LIVE.<2MM","live","0-2",0.0813,-0.2,-28.3,1.1,42.8,38.1,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.40",40,50,0.01,"SCBI.2.40.LIVE.<2MM","live","0-2",0.1084,-0.4,-28.4,0.9,39.7,44.1,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.40",40,50,0.01,"SCBI.2.40.LIVE.>2MM","live","2-10",0.0561,-2,-28,0.6,45.9,71.5,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.50",50,60,0.01,"SCBI.2.50.LIVE.>2MM","live","2-10",0.042,-1.5,-28.7,0.7,46.7,69,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.50",50,60,0.01,"SCBI.2.50.LIVE.<2MM","live","0-2",0.1481,-0.7,-28.4,0.8,45.2,54.7,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.60",60,70,0.01,"SCBI.2.60.LIVE.<2MM","live","0-2",0.0271,0.7,-28.7,0.8,45.6,57.2,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.70",70,80,0.01,"SCBI.2.70.LIVE.<2MM","live","0-2",0.0638,-0.2,-28.2,0.8,45.6,58.6,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.80",80,90,0.01,"SCBI.2.80.LIVE.<2MM","live","0-2",0.0276,0.4,-28.5,1,42.6,42,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.2","SCBI.2.90",90,100,0.01,"SCBI.2.90.LIVE.<2MM","live","0-2",0.0033,1.6,-28.6,1.1,40,34.9,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.0",0,10,0.00608,"SCBI.3.0.LIVE.<2MM","live","0-2",0.438,-0.6,-29.8,1.3,44.9,34.7,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.0",0,10,0.00608,"SCBI.3.0.LIVE.>2MM","live","2-10",4.2873,-0.8,-27.7,0.7,44.2,59.8,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.10",10,20,0.00547,"SCBI.3.10.LIVE.<2MM","live","0-2",0.1311,-0.4,-28.6,1,47.2,48.2,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.10",10,20,0.00547,"SCBI.3.10.LIVE.>2MM","live","2-10",1.1178,-1.7,-28.2,1,47.6,49.8,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.100",100,120,0.01,"SCBI.3.100.LIVE.<2MM","live","0-2",0.3733,-0.4,-28.1,0.4,42.8,100.6,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.100",100,120,0.01,"SCBI.3.100.LIVE.>2MM","live","2-10",0.3545,0,-26.2,0.4,40.8,112.6,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.120",120,140,0.01,"SCBI.3.120.LIVE.<2MM","live","0-2",0.5538,-0.1,-27.4,0.4,46.2,110.7,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.120",120,140,0.01,"SCBI.3.120.LIVE.>2MM","live","2-10",0.897,-0.4,-26.2,0.3,46.4,152.8,"OK","OK"
"D02","SCBI","deciduousForest",2013-05-13,410,38.89209,-78.13764,"SCBI.3","SCBI.3.140",140,160,0.01,"SCBI.3.140.LIVE.>2MM","live","2-10",1.552,-0.2,-25.8,0.3,43.1,153.6,"OK","OK"
