"eventid","individualid","stemdiameter","growthform","plantstatus","siteid","plotid","subplotid","taxonid"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01457",21,"single bole tree","Live","KONZ","KONZ_064","40","ULPU"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01458",20.7,"single bole tree","Live","KONZ","KONZ_064","40","ULPU"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01459",NA,"small shrub","Live","KONZ","KONZ_064","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01460",1.2,"liana","Live","KONZ","KONZ_064","32","VIRI"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01461",1.2,"liana","Live","KONZ","KONZ_064","32","VIRI"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01462",NA,"small shrub","Standing dead","KONZ","KONZ_064","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01463",NA,NA,"Removed","KONZ","KONZ_063","40","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01464",NA,NA,"Removed","KONZ","KONZ_063","40","ULMUS"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01465",NA,NA,"Removed","KONZ","KONZ_063","40","JUVI"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01466",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01467",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01468",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01469",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01470",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01471",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01472",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01473",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01474",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01475",NA,NA,"Removed","KONZ","KONZ_063","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01476",NA,NA,"Removed","KONZ","KONZ_063","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01477",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01478",NA,NA,"Removed","KONZ","KONZ_063","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01479",NA,NA,"Removed","KONZ","KONZ_063","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01480",NA,NA,"Removed","KONZ","KONZ_063","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01481",NA,NA,"Removed","KONZ","KONZ_063","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01482",NA,NA,"Removed","KONZ","KONZ_063","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01483",NA,NA,"Removed","KONZ","KONZ_063","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01485",NA,NA,"Removed","KONZ","KONZ_059","41","CECA4"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01486",NA,NA,"Removed","KONZ","KONZ_059","41","JUVI"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01487",NA,NA,"Removed","KONZ","KONZ_059","32","JUVI"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01488",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01489",NA,NA,"Removed","KONZ","KONZ_059","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01490",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01491",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01492",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01494",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01495",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01496",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01497",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01498",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01499",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01500",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01501",NA,NA,"Lost, fate unknown","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01502",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01503",NA,NA,"No longer qualifies","KONZ","KONZ_056","32","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01504",NA,"small shrub","Live","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01505",NA,"small shrub","Live","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01506",NA,"small shrub","Live","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01507",NA,NA,"Downed","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01508",NA,"small shrub","Live","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01509",NA,"small shrub","No longer qualifies","KONZ","KONZ_056","41","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01510",NA,"small shrub","Live","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01511",NA,"small shrub","No longer qualifies","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01512",NA,"small shrub","No longer qualifies","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01513",NA,"small shrub","Standing dead","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01514",NA,"small shrub","No longer qualifies","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01515",NA,NA,"No longer qualifies","KONZ","KONZ_056","41","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01516",NA,NA,"No longer qualifies","KONZ","KONZ_056","41","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01517",NA,NA,"No longer qualifies","KONZ","KONZ_056","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01518",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01519",NA,NA,"No longer qualifies","KONZ","KONZ_055","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01520",NA,NA,"No longer qualifies","KONZ","KONZ_055","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01521",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01522",NA,"small shrub","Standing dead","KONZ","KONZ_055","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01523",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01524",NA,NA,"No longer qualifies","KONZ","KONZ_055","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01525",NA,NA,"No longer qualifies","KONZ","KONZ_055","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01526",NA,NA,"No longer qualifies","KONZ","KONZ_055","31","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01527",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01528",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01529",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01530",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01531",NA,NA,"Removed","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01532",1.2,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01533",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01534",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01535",NA,NA,"No longer qualifies","KONZ","KONZ_055","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01536",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01537",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01538",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01539",1.3,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01540",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01541",1.4,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01542",NA,NA,"No longer qualifies","KONZ","KONZ_055","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01544",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01545",1,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01546",NA,"small shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01547",NA,NA,"No longer qualifies","KONZ","KONZ_055","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01548",NA,NA,"No longer qualifies","KONZ","KONZ_055","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01549",NA,"small shrub","Standing dead","KONZ","KONZ_055","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01550",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01551",1.5,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01552",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01553",1.1,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01554",2,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01555",1.2,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01556",1.9,"liana","Live","KONZ","KONZ_064","40","VIRI"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01557",2,"liana","Live","KONZ","KONZ_064","40","VIRI"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01558",1.3,"single shrub","Live","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01560",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01561",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01562",NA,NA,"Lost, tag damaged","KONZ","KONZ_064","40","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01563",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01564",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01565",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01566",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01567",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01568",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01569",NA,"small shrub","Standing dead","KONZ","KONZ_064","40","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01570",NA,NA,"No longer qualifies","KONZ","KONZ_064","40","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01571",NA,NA,"No longer qualifies","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01572",NA,NA,"No longer qualifies","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01573",NA,"small shrub","Standing dead","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01574",NA,"small shrub","Standing dead","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01575",NA,"small shrub","Live","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01576",NA,"small shrub","Live","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01577",NA,"small shrub","No longer qualifies","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01578",NA,"small shrub","Live","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01579",NA,"small shrub","Live","KONZ","KONZ_056","32","RHAR4"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01580",NA,NA,"No longer qualifies","KONZ","KONZ_056","32","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01581",NA,NA,"No longer qualifies","KONZ","KONZ_056","32","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01582",NA,"small shrub","Standing dead","KONZ","KONZ_056","32","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01583",NA,NA,"Lost, fate unknown","KONZ","KONZ_056","32","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01584",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01585",NA,NA,"Lost, fate unknown","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01586",NA,NA,"Downed","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01587",NA,"small shrub","Live","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01588",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01589",NA,"small shrub","Live","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01590",NA,"small shrub","Live","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01591",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01592",NA,"small shrub","Live","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01593",NA,"small shrub","Live","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01594",NA,"small shrub","Live","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01595",NA,"small shrub","Live","KONZ","KONZ_044","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01596",NA,NA,"No longer qualifies","KONZ","KONZ_044","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01597",NA,NA,"No longer qualifies","KONZ","KONZ_044","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01598",NA,NA,"Downed","KONZ","KONZ_058","32","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01599",NA,"small shrub","Live","KONZ","KONZ_058","32","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01600",NA,"small shrub","Live","KONZ","KONZ_058","32","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01601",NA,"small shrub","Standing dead","KONZ","KONZ_062","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01602",NA,"small shrub","Standing dead","KONZ","KONZ_062","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01603",NA,"small shrub","Standing dead","KONZ","KONZ_062","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01604",NA,"small shrub","Live","KONZ","KONZ_062","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01605",NA,"small shrub","Live","KONZ","KONZ_062","41","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01606",NA,NA,"Lost, fate unknown","KONZ","KONZ_062","41","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01607",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01608",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01609",NA,"small shrub","Live","KONZ","KONZ_062","41","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01610",NA,NA,"Lost, presumed dead","KONZ","KONZ_043","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01611",NA,"small shrub","Live","KONZ","KONZ_043","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01612",NA,"small shrub","Live","KONZ","KONZ_043","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01613",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01614",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01615",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01616",NA,NA,"No longer qualifies","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01617",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01618",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01619",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01620",NA,"small shrub","Live","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01621",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01622",NA,NA,"Lost, fate unknown","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01623",NA,"small shrub","Live","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01624",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01625",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01626",NA,"small shrub","Standing dead","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01627",NA,"small shrub","Live","KONZ","KONZ_043","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01628",NA,NA,"Lost, fate unknown","KONZ","KONZ_057","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01629",NA,"small shrub","Live","KONZ","KONZ_057","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01630",NA,"small shrub","Live","KONZ","KONZ_057","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01631",NA,"small shrub","Standing dead","KONZ","KONZ_057","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01632",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01633",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01634",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01635",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01636",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01637",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01638",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01639",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01640",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01641",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01642",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01643",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01644",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01645",NA,NA,"Removed","KONZ","KONZ_060","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01646",NA,NA,"Removed","KONZ","KONZ_060","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01647",NA,NA,"Removed","KONZ","KONZ_060","41","TRDA3"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01648",NA,NA,"Removed","KONZ","KONZ_060","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01649",NA,NA,"Removed","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01650",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01651",NA,NA,"Removed","KONZ","KONZ_060","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01652",NA,NA,"Removed","KONZ","KONZ_060","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01653",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01654",NA,NA,"Removed","KONZ","KONZ_060","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01655",NA,NA,"Downed","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01656",NA,NA,"Lost, fate unknown","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01657",NA,NA,"Removed","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01658",NA,NA,"Removed","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01659",NA,NA,"Removed","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01660",NA,NA,"Removed","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01661",NA,NA,"Removed","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01662",NA,NA,"Lost, tag damaged","KONZ","KONZ_060","40","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01663",NA,NA,"Removed","KONZ","KONZ_060","40","RHGL"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01664",NA,NA,"Removed","KONZ","KONZ_060","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01665",NA,"small shrub","Live","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01666",NA,NA,"Lost, fate unknown","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2019","NEON.PLA.D06.KONZ.01667",NA,"small shrub","Live","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.01668",NA,NA,"Removed","KONZ","KONZ_060","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01669",NA,NA,"Lost, fate unknown","KONZ","KONZ_060","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01670",NA,"small shrub","Live","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01671",NA,"small shrub","Standing dead","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01672",NA,"small shrub","Live","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01673",NA,NA,"Downed","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01674",NA,"small shrub","Live","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01675",NA,"small shrub","Standing dead","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.01676",NA,"small shrub","Standing dead","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01677",NA,"small shrub","Standing dead","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01678",NA,"small shrub","Standing dead","KONZ","KONZ_058","31","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.01679",NA,"small shrub","Live","KONZ","KONZ_058","31","RHGL"
