eventid,siteid,plotid,subplotid,individualid,taxonid,stemdiameter,growthform,plantstatus
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01631,NA,14,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01632,NA,21.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01633,NA,12.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01634,NA,12.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01635,NA,12.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01636,NA,27.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01637,NA,11.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01638,NA,19.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01639,NA,11.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01640,NA,11.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01641,NA,16.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01642,NA,16,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01642A,NA,13.2,NA,Standing dead
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01643,NA,11.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01644,NA,13.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01645,NA,10.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_087,NA,NEON.PLA.D19.BONA.01646,NA,11.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01648,NA,5.5,small tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01651,NA,6.4,small tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01667,NA,9.3,small tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01668,NA,17.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01669,NA,10.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01670,NA,14.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01671,NA,12.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01672,NA,11,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01673,NA,15,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01674,NA,13.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01675,NA,14.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01676,NA,13.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01677,NA,10.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01678,NA,11.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01679,NA,10,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01680,NA,11.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01681,NA,13.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01682,NA,10.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01683,NA,19.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01684,NA,13,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01684A,NA,10.8,NA,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01685,NA,11,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01686,NA,12.1,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01686A,NA,11.3,NA,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01686B,NA,10.7,NA,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01687,NA,10.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01688,NA,13.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01689,NA,14.2,NA,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01690,NA,12.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01691,NA,11.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01692,NA,14.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01693,NA,13.5,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01693A,NA,6.8,NA,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01694,NA,12.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01695,NA,10.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_080,NA,NEON.PLA.D19.BONA.01696,NA,14.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_083,NA,NEON.PLA.D19.BONA.01816,NA,11.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_083,NA,NEON.PLA.D19.BONA.01817,NA,10.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_083,NA,NEON.PLA.D19.BONA.01818,NA,10.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_083,NA,NEON.PLA.D19.BONA.01819,NA,12,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.01828,NA,5.3,small tree,Standing dead
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.01833,NA,6.6,small tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.01834,NA,14.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.01835,NA,24.3,single bole tree,"Live, insect damaged"
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.01836,NA,12.9,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.01836A,NA,12.3,NA,Live
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.01837,NA,16.4,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.01838,NA,12.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.01842,NA,5.5,small tree,Live
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01863,NA,10.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01868,NA,5.5,small tree,Live
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01870,NA,6.4,small tree,Live
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01875,NA,5.5,small tree,Live
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01879,NA,8.1,sapling,Standing dead
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01886,NA,10,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01887,NA,10.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_074,NA,NEON.PLA.D19.BONA.01899,NA,7.9,small tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02004,NA,6.4,single shrub,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02011,NA,20.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02012,NA,10.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02013,NA,18.4,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02014,NA,52,single bole tree,"Live, insect damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02015,NA,20.9,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02016,NA,19.3,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02017,NA,17.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02018,NA,19.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02019,NA,28.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02020,NA,18.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02021,NA,24.1,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02022,NA,13.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02023,NA,11.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02024,NA,14.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02025,NA,29.7,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02026,NA,15.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02027,NA,12.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02028,NA,11.9,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02029,NA,17.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02031,NA,16.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02032,NA,14.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02033,NA,11.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02034,NA,16.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02035,NA,17.2,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02036,NA,10.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02037,NA,13.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02038,NA,11.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02039,NA,13.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02040,NA,13.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02041,NA,17.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02042,NA,13.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02043,NA,12.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02044,NA,19.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02045,NA,12.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02046,NA,17.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02047,NA,12.9,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02048,NA,11.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02050,NA,12.9,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02051,NA,21.7,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02052,NA,10.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02065,NA,9.2,small tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02066,NA,6,small tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02077,NA,5.7,small tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02078,NA,5.5,small tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02084,NA,7.1,small tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02086,NA,6.4,single shrub,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02094,NA,6.1,small tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02095,NA,7.1,small tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02100,NA,10.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02111,NA,6.9,single shrub,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02118,NA,6.9,small tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02119,NA,7.1,single shrub,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02120,NA,5.4,single shrub,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02123,NA,19.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02124,NA,16.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02125,NA,28.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02126,NA,11.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02127,NA,19,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02128,NA,15.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02129,NA,14.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02130,NA,11.9,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02131,NA,14.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02132,NA,19.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02133,NA,13,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02134,NA,12,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02135,NA,11.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02136,NA,13.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02137,NA,10.4,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02138,NA,12,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02139,NA,11,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02140,NA,14.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02142,NA,16.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02143,NA,14.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02144,NA,23.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02145,NA,17.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02146,NA,12.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02147,NA,11.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02148,NA,18,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02149,NA,15.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02150,NA,14.9,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02151,NA,11.9,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02152,NA,14,single bole tree,Live
vst_BONA_2016,BONA,BONA_089,NA,NEON.PLA.D19.BONA.02153,NA,14.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02156,NA,16.4,sapling,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02157,NA,12.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02158,NA,17.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02159,NA,11.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02160,NA,14,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02160A,NA,12.2,NA,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02161,NA,15.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02162,NA,12,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02163,NA,13.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02164,NA,12.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02165,NA,10.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02166,NA,11.4,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02166A,NA,11,NA,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02167,NA,12.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02168,NA,11.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02169,NA,16.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02170,NA,12,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02171,NA,11.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02172,NA,13.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02173,NA,10,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02174,NA,15.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02175,NA,15,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02176,NA,13.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02177,NA,14.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02178,NA,16.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02179,NA,13.7,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02180,NA,11.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02181,NA,15.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02182,NA,10,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02183,NA,20,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02184,NA,18.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02185,NA,16.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02186,NA,15.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02187,NA,16.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02188,NA,10.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02189,NA,11.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02190,NA,18.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02191,NA,14.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02192,NA,12,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02193,NA,18.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02194,NA,10.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02195,NA,13.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02196,NA,11.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02197,NA,11.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02198,NA,13.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02199,NA,11.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02200,NA,13.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02201,NA,12.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02202,NA,12.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02203,NA,10.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02204,NA,11.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02205,NA,19.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.02317,NA,5,small tree,Standing dead
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.02327,NA,10.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.02328,NA,13.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.02329,NA,18.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_077,NA,NEON.PLA.D19.BONA.02330,NA,12,single bole tree,Live
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.02363,NA,6.8,small tree,Live
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.02370,NA,9,small tree,Live
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.02371,NA,15.1,multi-bole tree,Standing dead
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.02372,NA,11.6,multi-bole tree,Standing dead
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.02373,NA,11.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.02374,NA,10,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_081,NA,NEON.PLA.D19.BONA.02375,NA,12.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_073,NA,NEON.PLA.D19.BONA.02390,NA,15.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_073,NA,NEON.PLA.D19.BONA.02391,NA,13,multi-bole tree,Standing dead
vst_BONA_2016,BONA,BONA_073,NA,NEON.PLA.D19.BONA.02392,NA,10.3,multi-bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02401,NA,16.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02402,NA,16.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02403,NA,15.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02404,NA,13.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02405,NA,11.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02406,NA,11.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02407,NA,12.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02408,NA,10.6,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02409,NA,13.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02410,NA,12.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02411,NA,12.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02412,NA,11.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02413,NA,14.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02414,NA,12.1,NA,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02415,NA,10.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02416,NA,10.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_088,NA,NEON.PLA.D19.BONA.02417,NA,12.5,single bole tree,Standing dead
