"domainid","siteid","plotid","subplotid","pointid","stemazimuth","stemdistance","taxonid","individualid","growthform","stemdiameter"
"D10","RMNP","RMNP_045",23,"41",101.2,5,"POTR5","NEON.PLA.D10.RMNP.02992","sbt",23.2
"D10","RMNP","RMNP_045",23,"25",331.7,15.5,"POTR5","NEON.PLA.D10.RMNP.02812","sbt",23
"D10","RMNP","RMNP_045",23,"41",127.2,19.5,"POTR5","NEON.PLA.D10.RMNP.02804","sbt",22.5
"D10","RMNP","RMNP_045",23,"41",103.2,12.7,"POTR5","NEON.PLA.D10.RMNP.02997","sbt",22.5
"D10","RMNP","RMNP_045",23,"41",145,21.8,"POTR5","NEON.PLA.D10.RMNP.02811","sbt",22.3
"D10","RMNP","RMNP_045",23,"25",323.2,19.7,"POTR5","NEON.PLA.D10.RMNP.02815","mbt",22.2
"D10","RMNP","RMNP_045",23,"25",336.1,21.9,"POTR5","NEON.PLA.D10.RMNP.02813","sbt",21.5
"D10","RMNP","RMNP_045",23,"41",133,9.9,"POTR5","NEON.PLA.D10.RMNP.02996","sbt",20.7
"D10","RMNP","RMNP_045",23,"41",93.9,9.5,"POTR5","NEON.PLA.D10.RMNP.03604","sbt",19.3
"D10","RMNP","RMNP_045",23,NA,NA,NA,"POTR5","NEON.PLA.D10.RMNP.02815A","mbt",18.7
"D10","RMNP","RMNP_045",23,"41",131.2,22.9,"POTR5","NEON.PLA.D10.RMNP.02807","sbt",17.8
"D10","RMNP","RMNP_045",23,"41",117.4,2.8,"POTR5","NEON.PLA.D10.RMNP.02991","sbt",17.8
"D10","RMNP","RMNP_045",23,"25",333.5,21.4,"POTR5","NEON.PLA.D10.RMNP.02814","sbt",17.5
"D10","RMNP","RMNP_045",23,"41",132.1,22.8,"POTR5","NEON.PLA.D10.RMNP.02809","mbt",17
"D10","RMNP","RMNP_045",23,"41",109.2,19.7,"POTR5","NEON.PLA.D10.RMNP.02805","sbt",16.6
"D10","RMNP","RMNP_045",23,"41",160,11.9,"POTR5","NEON.PLA.D10.RMNP.02999","sbt",15.7
"D10","RMNP","RMNP_045",23,"41",151.9,12.9,"PICOL2","NEON.PLA.D10.RMNP.03000","sbt",13.1
"D10","RMNP","RMNP_046",21,"41",222.3,23.3,"PICOL2","NEON.PLA.D10.RMNP.02672","sbt",46.8
"D10","RMNP","RMNP_046",21,"41",269.3,13.2,"PICOL2","NEON.PLA.D10.RMNP.02674","sbt",39.9
"D10","RMNP","RMNP_046",21,"41",183.6,9.8,"POTR5","NEON.PLA.D10.RMNP.02653","sbt",39
"D10","RMNP","RMNP_046",21,"41",202.5,19,"PICOL2","NEON.PLA.D10.RMNP.02656","sbt",37.2
"D10","RMNP","RMNP_046",21,"41",210.4,13.3,"PICOL2","NEON.PLA.D10.RMNP.02659","sbt",36.5
"D10","RMNP","RMNP_046",21,"41",260.2,15.4,"PICOL2","NEON.PLA.D10.RMNP.02675","sbt",35.6
"D10","RMNP","RMNP_046",21,"41",204.4,3.1,"POTR5","NEON.PLA.D10.RMNP.02650","sbt",33.3
"D10","RMNP","RMNP_046",21,"41",220.4,10.2,"POTR5","NEON.PLA.D10.RMNP.02660","sbt",30.1
"D10","RMNP","RMNP_046",21,"41",265.7,6.5,"POTR5","NEON.PLA.D10.RMNP.02662","sbt",28.3
"D10","RMNP","RMNP_046",21,"41",180,5.1,"POTR5","NEON.PLA.D10.RMNP.02652","mbt",27.8
"D10","RMNP","RMNP_046",21,"41",180.5,19.8,"PICOL2","NEON.PLA.D10.RMNP.02655","sbt",27.2
"D10","RMNP","RMNP_046",21,"41",239.7,9.6,"POTR5","NEON.PLA.D10.RMNP.02664","sbt",26.6
"D10","RMNP","RMNP_046",21,NA,NA,NA,"POTR5","NEON.PLA.D10.RMNP.02652A","mbt",26.1
"D10","RMNP","RMNP_046",21,"41",235.2,10.1,"POTR5","NEON.PLA.D10.RMNP.02665","mbt",26.1
"D10","RMNP","RMNP_046",21,"41",236.7,13,"POTR5","NEON.PLA.D10.RMNP.02668","sbt",24.7
"D10","RMNP","RMNP_046",21,"21",46.8,14.7,"POTR5","NEON.PLA.D10.RMNP.04111","sbt",24.7
"D10","RMNP","RMNP_046",21,"41",186.8,5,"POTR5","NEON.PLA.D10.RMNP.02651","sbt",24.3
"D10","RMNP","RMNP_046",21,"41",259,6.7,"POTR5","NEON.PLA.D10.RMNP.02663","sbt",23.8
"D10","RMNP","RMNP_046",21,"41",221.7,21.9,"POTR5","NEON.PLA.D10.RMNP.02671","sbt",23.8
"D10","RMNP","RMNP_046",21,"41",223.8,16.8,"POTR5","NEON.PLA.D10.RMNP.02670","sbt",22.8
"D10","RMNP","RMNP_046",21,"41",254.2,20.3,"POTR5","NEON.PLA.D10.RMNP.02678","sbt",20.5
"D10","RMNP","RMNP_046",21,"41",244.4,4.7,"POTR5","NEON.PLA.D10.RMNP.02661","sbt",20.2
"D10","RMNP","RMNP_046",21,"41",247.5,17.6,"POTR5","NEON.PLA.D10.RMNP.02676","sbt",19.5
"D10","RMNP","RMNP_046",21,"41",237.6,16.7,"POTR5","NEON.PLA.D10.RMNP.02673","mbt",18.6
"D10","RMNP","RMNP_046",21,"41",203,12.4,"POTR5","NEON.PLA.D10.RMNP.02657","sbt",17.8
"D10","RMNP","RMNP_046",21,"61",227,24.3,"POTR5","NEON.PLA.D10.RMNP.02681","sbt",16.9
"D10","RMNP","RMNP_046",21,"41",203.6,13.8,"POTR5","NEON.PLA.D10.RMNP.02658","sbt",15.6
"D10","RMNP","RMNP_046",21,"41",191.5,11.9,"PICOL2","NEON.PLA.D10.RMNP.02654","sbt",14.7
"D10","RMNP","RMNP_046",41,"41",13.2,5.2,"POTR5","NEON.PLA.D10.RMNP.02684","mbt",21.9
"D10","RMNP","RMNP_046",41,"41",8.1,4.3,"POTR5","NEON.PLA.D10.RMNP.02683","sbt",19.6
"D10","RMNP","RMNP_046",41,NA,NA,NA,"POTR5","NEON.PLA.D10.RMNP.02684A","mbt",19.2
"D10","RMNP","RMNP_046",41,"41",84.6,5.6,"POTR5","NEON.PLA.D10.RMNP.02679","mbt",17.9
"D10","RMNP","RMNP_046",41,NA,NA,NA,"POTR5","NEON.PLA.D10.RMNP.02679A","mbt",17.4
"D10","RMNP","RMNP_046",41,"41",0.2,2.8,"POTR5","NEON.PLA.D10.RMNP.02682","sbt",17.4
"D10","RMNP","RMNP_046",41,"41",72.9,5.5,"POTR5","NEON.PLA.D10.RMNP.02680","sbt",15.6
"D10","RMNP","RMNP_046",41,"61",180,17.6,"POTR5","NEON.PLA.D10.RMNP.04114","sbt",12.6
"D10","RMNP","RMNP_046",41,"61",182.5,16.3,"POTR5","NEON.PLA.D10.RMNP.04115","sbt",12.2
"D10","RMNP","RMNP_046",41,"41",86.6,18.4,"POTR5","NEON.PLA.D10.RMNP.02687","sbt",12
"D10","RMNP","RMNP_046",41,"41",79.3,19.7,"POTR5","NEON.PLA.D10.RMNP.02689","sbt",11.8
"D10","RMNP","RMNP_046",41,"41",87.2,19.3,"POTR5","NEON.PLA.D10.RMNP.02688","sbt",10.7
"D10","RMNP","RMNP_046",41,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02707","smt",4.2
"D10","RMNP","RMNP_046",41,NA,NA,NA,"POTR5","NEON.PLA.D10.RMNP.02703","smt",2.3
"D10","RMNP","RMNP_047",21,"21",17.1,14.9,"PICOL2","NEON.PLA.D10.RMNP.02599","sbt",33.6
"D10","RMNP","RMNP_047",21,"21",32.8,15.8,"PICOL2","NEON.PLA.D10.RMNP.02600","sbt",32.7
"D10","RMNP","RMNP_047",21,"21",38.9,11,"PICOL2","NEON.PLA.D10.RMNP.02596","sbt",29.1
"D10","RMNP","RMNP_047",21,"21",38.3,11.1,"PICOL2","NEON.PLA.D10.RMNP.02595","sbt",27.8
"D10","RMNP","RMNP_047",21,"21",1.6,11.2,"PICOL2","NEON.PLA.D10.RMNP.02153","sbt",25.9
"D10","RMNP","RMNP_047",21,"21",81.1,11,"PIPOS","NEON.PLA.D10.RMNP.02594","sbt",22
"D10","RMNP","RMNP_047",21,"21",57.1,17.8,"PICOL2","NEON.PLA.D10.RMNP.02154","sbt",21.1
"D10","RMNP","RMNP_047",21,"41",208.7,14,"PIPOS","NEON.PLA.D10.RMNP.02157","sbt",20.9
"D10","RMNP","RMNP_047",21,"21",12.8,10.4,"PICOL2","NEON.PLA.D10.RMNP.02597","sbt",20.3
"D10","RMNP","RMNP_047",21,"21",3.1,9.6,"PICOL2","NEON.PLA.D10.RMNP.02152","sbt",19.6
"D10","RMNP","RMNP_047",21,"21",11,11,"PIPOS","NEON.PLA.D10.RMNP.02598","sbt",15.6
"D10","RMNP","RMNP_047",21,"41",217.5,4.7,"PICOL2","NEON.PLA.D10.RMNP.02159","mbt",15.5
"D10","RMNP","RMNP_047",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02159A","mbt",13.5
"D10","RMNP","RMNP_047",21,"21",60.6,14.3,"POTR5","NEON.PLA.D10.RMNP.02155","sbt",11.1
"D10","RMNP","RMNP_047",21,NA,NA,NA,"PIPOS","NEON.PLA.D10.RMNP.02238","smt",8.6
"D10","RMNP","RMNP_047",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02222","smt",8.3
"D10","RMNP","RMNP_047",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02243","smt",8.2
"D10","RMNP","RMNP_047",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02221","smt",6.7
"D10","RMNP","RMNP_047",23,"41",134.1,23,"PIPOS","NEON.PLA.D10.RMNP.02823","sbt",39.8
"D10","RMNP","RMNP_047",23,"41",112.4,14.1,"PICOL2","NEON.PLA.D10.RMNP.02818","sbt",32.4
"D10","RMNP","RMNP_047",23,"25",337.8,20.2,"PICOL2","NEON.PLA.D10.RMNP.04120","sbt",30.6
"D10","RMNP","RMNP_047",23,"25",351.5,16.4,"PICOL2","NEON.PLA.D10.RMNP.02832","sbt",30.2
"D10","RMNP","RMNP_047",23,"41",115.9,18.2,"PICOL2","NEON.PLA.D10.RMNP.02826","sbt",29.5
"D10","RMNP","RMNP_047",23,"25",335.2,18.6,"PICOL2","NEON.PLA.D10.RMNP.02833","sbt",28.6
"D10","RMNP","RMNP_047",23,"41",122.7,18.1,"PICOL2","NEON.PLA.D10.RMNP.02828","sbt",26.1
"D10","RMNP","RMNP_047",23,"41",154.5,6.6,"PICOL2","NEON.PLA.D10.RMNP.02248","sbt",24
"D10","RMNP","RMNP_047",23,"25",357.4,18.5,"PICOL2","NEON.PLA.D10.RMNP.04121","sbt",23.3
"D10","RMNP","RMNP_047",23,"41",113.9,7.3,"PICOL2","NEON.PLA.D10.RMNP.02246","sbt",22.1
"D10","RMNP","RMNP_047",23,"41",114.1,17.8,"PICOL2","NEON.PLA.D10.RMNP.02819","sbt",21.9
"D10","RMNP","RMNP_047",23,"41",123.1,7.4,"PICOL2","NEON.PLA.D10.RMNP.02247","sbt",21.1
"D10","RMNP","RMNP_047",23,"41",159.3,10.1,"PICOL2","NEON.PLA.D10.RMNP.02250","sbt",20.7
"D10","RMNP","RMNP_047",23,"25",348.3,7.2,"PICOL2","NEON.PLA.D10.RMNP.02827","sbt",20.5
"D10","RMNP","RMNP_047",23,"41",150.1,8.1,"PICOL2","NEON.PLA.D10.RMNP.02252","sbt",18.8
"D10","RMNP","RMNP_047",23,"25",344.3,6.1,"PICOL2","NEON.PLA.D10.RMNP.02829","sbt",18.8
"D10","RMNP","RMNP_047",23,"41",92.8,3.8,"PICOL2","NEON.PLA.D10.RMNP.02244","sbt",18.5
"D10","RMNP","RMNP_047",23,"41",105.8,7,"PICOL2","NEON.PLA.D10.RMNP.02245","sbt",17.4
"D10","RMNP","RMNP_047",23,"25",343.1,19.3,"PICOL2","NEON.PLA.D10.RMNP.04126","sbt",15
"D10","RMNP","RMNP_047",23,"41",120.6,17.1,"PICOL2","NEON.PLA.D10.RMNP.02825","sbt",14.9
"D10","RMNP","RMNP_047",23,"41",149.9,17.3,"PICOL2","NEON.PLA.D10.RMNP.02822","sbt",14.5
"D10","RMNP","RMNP_047",23,"41",175.7,7.4,"POTR5","NEON.PLA.D10.RMNP.02249","mbt",14.4
"D10","RMNP","RMNP_047",23,"41",139.4,14.7,"PICOL2","NEON.PLA.D10.RMNP.02821","sbt",13.9
"D10","RMNP","RMNP_047",23,"41",137.4,15.3,"PICOL2","NEON.PLA.D10.RMNP.02820","sbt",13.5
"D10","RMNP","RMNP_047",23,"41",151,7.8,"PICOL2","NEON.PLA.D10.RMNP.02251","sbt",12.6
"D10","RMNP","RMNP_047",23,"25",346.8,8.7,"PICOL2","NEON.PLA.D10.RMNP.02831","sbt",12.2
"D10","RMNP","RMNP_047",23,"25",320.9,16.6,"PICOL2","NEON.PLA.D10.RMNP.02834","sbt",11.4
"D10","RMNP","RMNP_047",23,"25",327.9,7.4,"PICOL2","NEON.PLA.D10.RMNP.02830","sbt",10.5
"D10","RMNP","RMNP_047",23,"21",78.7,36.3,"PICOL2","NEON.PLA.D10.RMNP.02835","sbt",10
"D10","RMNP","RMNP_047",23,"25",301.7,22.7,"PICOL2","NEON.PLA.D10.RMNP.04123","sbt",9.5
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02842","smt",8.8
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02852","smt",8.6
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02856","smt",6.7
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02863","smt",6.5
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02844","smt",6.1
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02846","smt",6.1
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02845","smt",6
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.04119","smt",5.7
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02837","smt",5.4
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02849","smt",4.9
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02850","smt",3
"D10","RMNP","RMNP_047",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02843","smt",1.9
"D10","RMNP","RMNP_048",21,"21",0.4,13.9,"PICOL2","NEON.PLA.D10.RMNP.03802","sbt",31.9
"D10","RMNP","RMNP_048",21,"41",189.2,2.6,"PICOL2","NEON.PLA.D10.RMNP.02555","sbt",30
"D10","RMNP","RMNP_048",21,"41",242.7,16.4,"PICOL2","NEON.PLA.D10.RMNP.02534","sbt",26.4
"D10","RMNP","RMNP_048",21,"41",241.4,19.8,"PICOL2","NEON.PLA.D10.RMNP.02532","sbt",26.3
"D10","RMNP","RMNP_048",21,"41",260.4,18.6,"PICOL2","NEON.PLA.D10.RMNP.02537","sbt",25.4
"D10","RMNP","RMNP_048",21,"41",256.3,9.7,"PIPOS","NEON.PLA.D10.RMNP.02549","sbt",24.6
"D10","RMNP","RMNP_048",21,"41",254.9,14.6,"PICOL2","NEON.PLA.D10.RMNP.02543","sbt",21.8
"D10","RMNP","RMNP_048",21,"41",196.2,7,"PICOL2","NEON.PLA.D10.RMNP.02556","sbt",20.6
"D10","RMNP","RMNP_048",21,"21",8.3,9.1,"PICOL2","NEON.PLA.D10.RMNP.02525","sbt",19.4
"D10","RMNP","RMNP_048",21,"41",270,18.8,"PICOL2","NEON.PLA.D10.RMNP.02544","sbt",18.1
"D10","RMNP","RMNP_048",21,"41",260.8,5.1,"PICOL2","NEON.PLA.D10.RMNP.02552","sbt",17.9
"D10","RMNP","RMNP_048",21,"41",268,11.3,"PICOL2","NEON.PLA.D10.RMNP.02548","sbt",17.6
"D10","RMNP","RMNP_048",21,"41",264.3,12.5,"PICOL2","NEON.PLA.D10.RMNP.02547","sbt",16.9
"D10","RMNP","RMNP_048",21,"41",250.7,9.4,"PICOL2","NEON.PLA.D10.RMNP.02550","sbt",16.9
"D10","RMNP","RMNP_048",21,"41",267,7.1,"PICOL2","NEON.PLA.D10.RMNP.02551","sbt",16.8
"D10","RMNP","RMNP_048",21,"41",240.1,18.3,"PICOL2","NEON.PLA.D10.RMNP.02533","sbt",16.7
"D10","RMNP","RMNP_048",21,"41",269.1,16.7,"PICOL2","NEON.PLA.D10.RMNP.02545","sbt",16.6
"D10","RMNP","RMNP_048",21,"21",12.9,19.6,"PICOL2","NEON.PLA.D10.RMNP.02546","sbt",16
"D10","RMNP","RMNP_048",21,"41",248.8,17,"PICOL2","NEON.PLA.D10.RMNP.02535","sbt",15.9
"D10","RMNP","RMNP_048",21,"21",2.8,16.8,"PICOL2","NEON.PLA.D10.RMNP.03803","sbt",15.7
"D10","RMNP","RMNP_048",21,"41",200.2,8.1,"PICOL2","NEON.PLA.D10.RMNP.02558","sbt",14.9
"D10","RMNP","RMNP_048",21,"41",231.1,5.5,"PICOL2","NEON.PLA.D10.RMNP.02554","sbt",14.5
"D10","RMNP","RMNP_048",21,"41",232.7,6.2,"PICOL2","NEON.PLA.D10.RMNP.02553","sbt",14.1
"D10","RMNP","RMNP_048",21,"41",263.7,17.6,"PICOL2","NEON.PLA.D10.RMNP.02540","sbt",13.8
"D10","RMNP","RMNP_048",21,"41",238.7,19.4,"PICOL2","NEON.PLA.D10.RMNP.02531","sbt",12.8
"D10","RMNP","RMNP_048",21,"21",17.6,15.2,"PICOL2","NEON.PLA.D10.RMNP.02536","sbt",12.4
"D10","RMNP","RMNP_048",21,"41",265.4,18.9,"PICOL2","NEON.PLA.D10.RMNP.02539","sbt",12.3
"D10","RMNP","RMNP_048",21,"41",245.3,13.9,"PICOL2","NEON.PLA.D10.RMNP.02542","sbt",12.3
"D10","RMNP","RMNP_048",21,"41",199.2,7.7,"PICOL2","NEON.PLA.D10.RMNP.02557","sbt",12.2
"D10","RMNP","RMNP_048",21,"41",263.7,17.2,"PICOL2","NEON.PLA.D10.RMNP.02541","sbt",11.4
"D10","RMNP","RMNP_048",21,"41",259,19.3,"PICOL2","NEON.PLA.D10.RMNP.02538","sbt",10
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02587","smt",9.4
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02619","smt",9.3
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02589","smt",8.5
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02579","smt",8.1
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02586","smt",7.8
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02567","smt",7.7
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02581","smt",7.5
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02566","smt",7.2
"D10","RMNP","RMNP_048",21,NA,NA,NA,"POTR5","NEON.PLA.D10.RMNP.02561","smt",6.8
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02592","smt",6.3
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02565","smt",5.9
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02578","smt",3.1
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02576","smt",3
"D10","RMNP","RMNP_048",21,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02584","smt",1.2
"D10","RMNP","RMNP_048",23,"41",105.6,20.1,"PICOL2","NEON.PLA.D10.RMNP.02632","sbt",26.7
"D10","RMNP","RMNP_048",23,"41",136.1,7.8,"PICOL2","NEON.PLA.D10.RMNP.02625","sbt",26.5
"D10","RMNP","RMNP_048",23,"41",102.3,20.7,"PICOL2","NEON.PLA.D10.RMNP.02634","sbt",24.6
"D10","RMNP","RMNP_048",23,"41",125,8.6,"PIPOS","NEON.PLA.D10.RMNP.02627","sbt",22.9
"D10","RMNP","RMNP_048",23,"41",138.9,19,"PICOL2","NEON.PLA.D10.RMNP.02629","sbt",20.5
"D10","RMNP","RMNP_048",23,"41",117.9,19.7,"PICOL2","NEON.PLA.D10.RMNP.02630","mbt",19.8
"D10","RMNP","RMNP_048",23,"41",146,3.4,"PICOL2","NEON.PLA.D10.RMNP.02621","sbt",14.7
"D10","RMNP","RMNP_048",23,"41",115.9,19.9,"PICOL2","NEON.PLA.D10.RMNP.02631","sbt",14.5
"D10","RMNP","RMNP_048",23,"41",115.7,3.4,"PICOL2","NEON.PLA.D10.RMNP.02620","sbt",13.8
"D10","RMNP","RMNP_048",23,"41",163.8,7.9,"PICOL2","NEON.PLA.D10.RMNP.02623","sbt",13.4
"D10","RMNP","RMNP_048",23,"41",108,10.4,"PICOL2","NEON.PLA.D10.RMNP.02628","sbt",12.8
"D10","RMNP","RMNP_048",23,"41",150.9,5.1,"PICOL2","NEON.PLA.D10.RMNP.02622","sbt",12
"D10","RMNP","RMNP_048",23,"41",101.6,19.9,"PICOL2","NEON.PLA.D10.RMNP.02633","sbt",11.6
"D10","RMNP","RMNP_048",23,"25",308.9,11.7,"PICOL2","NEON.PLA.D10.RMNP.02624","sbt",11.2
"D10","RMNP","RMNP_048",23,"41",127.1,8.3,"PICOL2","NEON.PLA.D10.RMNP.02626","sbt",11
"D10","RMNP","RMNP_048",23,"41",117.9,19.7,"PICOL2","NEON.PLA.D10.RMNP.02630A","mbt",8.6
"D10","RMNP","RMNP_048",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02636","smt",7.9
"D10","RMNP","RMNP_048",23,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02639","smt",5.9
"D10","RMNP","RMNP_049",39,"41",342,15.3,"PICOL2","NEON.PLA.D10.RMNP.02941","sbt",26.6
"D10","RMNP","RMNP_049",39,"57",119,12.2,"PICOL2","NEON.PLA.D10.RMNP.02928","sbt",26.2
"D10","RMNP","RMNP_049",39,"41",296,9.6,"PICOL2","NEON.PLA.D10.RMNP.02939","sbt",26.2
"D10","RMNP","RMNP_049",39,"57",109.5,8.1,"PICOL2","NEON.PLA.D10.RMNP.02920","sbt",25.5
"D10","RMNP","RMNP_049",39,"57",127.4,2.9,"PICOL2","NEON.PLA.D10.RMNP.02904","sbt",22.4
"D10","RMNP","RMNP_049",39,"57",104.5,5,"PICOL2","NEON.PLA.D10.RMNP.02906","sbt",21.7
"D10","RMNP","RMNP_049",39,"57",176.7,5.5,"PICOL2","NEON.PLA.D10.RMNP.02918","sbt",20.6
"D10","RMNP","RMNP_049",39,"41",344.9,14.1,"PICOL2","NEON.PLA.D10.RMNP.02942","sbt",18.3
"D10","RMNP","RMNP_049",39,"57",153.4,0.4,"PICOL2","NEON.PLA.D10.RMNP.02901","sbt",17.7
"D10","RMNP","RMNP_049",39,"57",114.5,10.4,"PICOL2","NEON.PLA.D10.RMNP.02926","sbt",17.6
"D10","RMNP","RMNP_049",39,"41",313.6,11.9,"PICOL2","NEON.PLA.D10.RMNP.02936","sbt",16.9
"D10","RMNP","RMNP_049",39,"41",298.4,10.8,"PICOL2","NEON.PLA.D10.RMNP.02938","sbt",15.8
"D10","RMNP","RMNP_049",39,"41",351.6,15.9,"POTR5","NEON.PLA.D10.RMNP.02944","sbt",15.3
"D10","RMNP","RMNP_049",39,"57",93.7,6.4,"PICOL2","NEON.PLA.D10.RMNP.02907","sbt",15
"D10","RMNP","RMNP_049",39,"41",312.1,12.7,"PICOL2","NEON.PLA.D10.RMNP.02935","sbt",14.7
"D10","RMNP","RMNP_049",39,"39",32.7,15.3,"PICOL2","NEON.PLA.D10.RMNP.02931","sbt",13
"D10","RMNP","RMNP_049",39,"41",323.9,13.9,"PICOL2","NEON.PLA.D10.RMNP.02940","sbt",13
"D10","RMNP","RMNP_049",39,"57",125.4,4.4,"PICOL2","NEON.PLA.D10.RMNP.02905","sbt",12.9
"D10","RMNP","RMNP_049",39,"41",307.8,20.4,"PICOL2","NEON.PLA.D10.RMNP.02945","sbt",12.4
"D10","RMNP","RMNP_049",39,"41",314.9,11.4,"PICOL2","NEON.PLA.D10.RMNP.02937","smt",12.1
"D10","RMNP","RMNP_049",39,"57",153.6,3.5,"PICOL2","NEON.PLA.D10.RMNP.02911","sbt",11.6
"D10","RMNP","RMNP_049",39,"39",41.6,10.5,"PICOL2","NEON.PLA.D10.RMNP.02933","sbt",11.1
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02932","smt",8.9
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02977","smt",8.4
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02909","smt",8
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02958","smt",7.7
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02979","smt",6.8
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02959","smt",6.7
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02976","smt",6.7
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02951","smt",6.3
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02978","smt",6.1
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02902","smt",5.5
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02980","smt",5.5
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02934","smt",5.4
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02984","smt",4.9
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02903","smt",4.7
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02949","smt",4.1
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02922","smt",3.6
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02912","smt",3.3
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02985","smt",3
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02986","smt",2.4
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02917","smt",1.6
"D10","RMNP","RMNP_049",39,NA,NA,NA,"PICOL2","NEON.PLA.D10.RMNP.02913","smt",1.5
"D10","RMNP","RMNP_049",39,NA,NA,NA,"POTR5","NEON.PLA.D10.RMNP.03616","smt",1.4
