"individualid","pointid","stemdistance","stemazimuth","taxonid"
"NEON.PLA.D16.WREF.02251","23",6.6,38.6,"PSMEM"
"NEON.PLA.D16.WREF.02299",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02300",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.03401",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.03402",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.03403",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.03404",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04666",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04661",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04662",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04676",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.04658",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04667",NA,NA,NA,"COCOC"
"NEON.PLA.D16.WREF.02200",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02199",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02198",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02197",NA,NA,NA,"COCOC"
"NEON.PLA.D16.WREF.02196",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02195",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02194",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02193",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02192",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02191",NA,NA,NA,"COCOC"
"NEON.PLA.D16.WREF.02190",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02188",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04660","39",3.4,77.5,"TSHE"
"NEON.PLA.D16.WREF.02178","57",3,114.7,"TSHE"
"NEON.PLA.D16.WREF.02187","57",11.4,131.5,"TABR2"
"NEON.PLA.D16.WREF.02180","57",6.7,105.2,"TSHE"
"NEON.PLA.D16.WREF.04306","41",8.7,330.6,"TABR2"
"NEON.PLA.D16.WREF.02177","41",9.3,289.2,"ABAM"
"NEON.PLA.D16.WREF.04663",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02186",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02185",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02184",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02183",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02182",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02181",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02179",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.03422",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02288",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04664",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04665",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04670",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04669",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02389","41",4.8,249.6,"PSMEM"
"NEON.PLA.D16.WREF.02378","41",5.8,257.6,"TSHE"
"NEON.PLA.D16.WREF.02399","41",7.4,238.2,"PSMEM"
"NEON.PLA.D16.WREF.02367","41",9,242,"PSMEM"
"NEON.PLA.D16.WREF.02366","31",5,4.4,"TSHE"
"NEON.PLA.D16.WREF.02365","41",9.9,220.9,"TSHE"
"NEON.PLA.D16.WREF.02363","41",9.7,219.2,"TSHE"
"NEON.PLA.D16.WREF.02364","41",11.2,217.7,"PSMEM"
"NEON.PLA.D16.WREF.02362","41",6.4,181.9,"THPL"
"NEON.PLA.D16.WREF.02352","41",5.6,184.6,"PSMEM"
"NEON.PLA.D16.WREF.02358","41",11.8,210,"PSMEM"
"NEON.PLA.D16.WREF.02002","25",7.6,272.2,"PSMEM"
"NEON.PLA.D16.WREF.02359","41",16.3,202.6,"TSHE"
"NEON.PLA.D16.WREF.02373","41",15.2,188.7,"PSMEM"
"NEON.PLA.D16.WREF.04671",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02004","25",5.8,331.8,"PSMEM"
"NEON.PLA.D16.WREF.02007","25",7,344.6,"TSHE"
"NEON.PLA.D16.WREF.02009","25",8.6,358.6,"TSHE"
"NEON.PLA.D16.WREF.02008","25",8,326.8,"PSMEM"
"NEON.PLA.D16.WREF.02016","25",13.1,306.9,"TSHE"
"NEON.PLA.D16.WREF.02030","25",14.4,315.8,"PSMEM"
"NEON.PLA.D16.WREF.02029","25",14.6,318.8,"PSMEM"
"NEON.PLA.D16.WREF.02037","25",15.3,310,"THPL"
"NEON.PLA.D16.WREF.02035","25",18,302,"TSHE"
"NEON.PLA.D16.WREF.02038","25",15,289.8,"TSHE"
"NEON.PLA.D16.WREF.02036","33",2.2,264.1,"PSMEM"
"NEON.PLA.D16.WREF.02039","33",7.1,240.2,"PSMEM"
"NEON.PLA.D16.WREF.02040","33",7.1,254.5,"PSMEM"
"NEON.PLA.D16.WREF.02041","33",8.5,252.9,"TSHE"
"NEON.PLA.D16.WREF.02043","33",8.8,259.6,"THPL"
"NEON.PLA.D16.WREF.02044","33",12.3,221,"PSMEM"
"NEON.PLA.D16.WREF.02034","41",6.9,146.3,"TSHE"
"NEON.PLA.D16.WREF.02042","41",9.8,169.6,"PSMEM"
"NEON.PLA.D16.WREF.02032","41",8.7,113.9,"THPL"
"NEON.PLA.D16.WREF.02033","41",8.5,108.8,"PSMEM"
"NEON.PLA.D16.WREF.02025","41",16.4,117,"PSMEM"
"NEON.PLA.D16.WREF.02028","41",14.5,118,"THPL"
"NEON.PLA.D16.WREF.02022","41",17.7,112.7,"TSHE"
"NEON.PLA.D16.WREF.02021","41",15.4,101.5,"PSMEM"
"NEON.PLA.D16.WREF.02076","39",4.5,148.7,"PSMEM"
"NEON.PLA.D16.WREF.02075","39",7.5,156.7,"TSHE"
"NEON.PLA.D16.WREF.02074","39",6.8,127.1,"TSHE"
"NEON.PLA.D16.WREF.02073","39",7.1,108,"PSMEM"
"NEON.PLA.D16.WREF.02077","39",8.9,105.9,"PSMEM"
"NEON.PLA.D16.WREF.02078","39",10.9,128.4,"TSHE"
"NEON.PLA.D16.WREF.02094","21",4.9,78.6,"TSHE"
"NEON.PLA.D16.WREF.02055","31",10.7,245.2,"TSHE"
"NEON.PLA.D16.WREF.02082","31",0.1,205.6,"TSHE"
"NEON.PLA.D16.WREF.02081","31",1,338.3,"PSMEM"
"NEON.PLA.D16.WREF.02079","31",3.8,352.5,"PSMEM"
"NEON.PLA.D16.WREF.02080","31",2.7,356.7,"TSHE"
"NEON.PLA.D16.WREF.02001",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02003",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02005",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02006",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.02010",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02011",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02012",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02013",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02014",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02015",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02017",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02018",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02019",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02020",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02024",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02027",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02031",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.04258",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.05593",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04668","41",3.1,220.3,"ACCI"
"NEON.PLA.D16.WREF.04622","23",10.4,294.7,"ABAM"
"NEON.PLA.D16.WREF.04621","23",10.3,282.2,"TSHE"
"NEON.PLA.D16.WREF.04674",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04673",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04309",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04308",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04310",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.03415","59",6.4,243.7,"TSHE"
"NEON.PLA.D16.WREF.03416","59",9.4,243.4,"TSHE"
"NEON.PLA.D16.WREF.03417","59",9.2,264.3,"TSHE"
"NEON.PLA.D16.WREF.04302",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04301",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02175",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02173",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02172",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02171",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02170",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02168",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02167",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02166",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02165",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02162",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02161",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02160",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02158",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02157",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02155",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02152",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02151",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02150",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02149",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02148",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02147",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02146",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02145",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02142",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02141",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02138",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02137",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02136",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02135",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02134",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02133",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02132",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02131",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02130",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02201",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05578",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05571",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.05564",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05540",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04260",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.04259",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04257","57",10.3,119,"TSHE"
"NEON.PLA.D16.WREF.04256",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04255",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04254",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04253",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04252",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04251",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04250",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04249",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04248",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04242",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.04241",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04240",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04239",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04237",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.04235",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04234",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04233",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04232",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04231",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.04230",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04229",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04228",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04227",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04226",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04225",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04224",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04223",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04222",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05592",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05591",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05590",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.05589",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05588",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05587",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05586",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05585",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05584",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05583",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05582",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05581",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05580",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05579",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05577",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05576",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05575",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05574",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05573",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05572",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05570",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05569",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05568",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05567",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.05566",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05565",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05563",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05562",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05561",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05560",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05559",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05558",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05557",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05556",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05555",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05554",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05553",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05552",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05551",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05550",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05549",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05548",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05547",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.05546",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05545",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05544",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05543",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05541",NA,NA,NA,"ROGY"
"NEON.PLA.D16.WREF.05542",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04236",NA,NA,NA,"PIMO3"
"NEON.PLA.D16.WREF.02091",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.03452","23",6.3,48.7,"PSMEM"
"NEON.PLA.D16.WREF.03703","21",3.2,0.9,"TSHE"
"NEON.PLA.D16.WREF.03704","21",4.8,42,"TSHE"
"NEON.PLA.D16.WREF.03705","21",4.1,71.9,"TSHE"
"NEON.PLA.D16.WREF.03706","21",6.2,78.1,"PSMEM"
"NEON.PLA.D16.WREF.03707","41",21,214.8,"TSHE"
"NEON.PLA.D16.WREF.03708","41",20.7,211.2,"PSMEM"
"NEON.PLA.D16.WREF.03793","41",19.9,209.9,"TSHE"
"NEON.PLA.D16.WREF.03710","21",9.3,60.9,"TSHE"
"NEON.PLA.D16.WREF.03712","21",8.5,55.2,"TSHE"
"NEON.PLA.D16.WREF.03713","41",20.1,225.4,"PSMEM"
"NEON.PLA.D16.WREF.03714","41",19.8,227.4,"TSHE"
"NEON.PLA.D16.WREF.03715","41",21.3,227.8,"TSHE"
"NEON.PLA.D16.WREF.03724","41",15.6,220.8,"PSMEM"
"NEON.PLA.D16.WREF.03657","41",4.2,236,"TSHE"
"NEON.PLA.D16.WREF.03655","41",6.5,184,"PSMEM"
"NEON.PLA.D16.WREF.03654","41",8.3,183.3,"TSHE"
"NEON.PLA.D16.WREF.03652","41",5.9,241.5,"PSMEM"
"NEON.PLA.D16.WREF.03650","41",7,240,"TSHE"
"NEON.PLA.D16.WREF.03647","41",7.5,219.8,"PSMEM"
"NEON.PLA.D16.WREF.03645","41",9.8,202.8,"PSMEM"
"NEON.PLA.D16.WREF.03640","41",10.1,268,"ABAM"
"NEON.PLA.D16.WREF.03639","41",11.5,259.9,"ABAM"
"NEON.PLA.D16.WREF.03636","41",14,256.2,"ABAM"
"NEON.PLA.D16.WREF.03635","41",14.9,257.7,"ABAM"
"NEON.PLA.D16.WREF.03634","39",0.9,154.8,"ABAM"
"NEON.PLA.D16.WREF.03632","41",13.8,234.2,"TSHE"
"NEON.PLA.D16.WREF.03631","41",14.3,232.5,"PSMEM"
"NEON.PLA.D16.WREF.03630","41",14.7,221.8,"TSHE"
"NEON.PLA.D16.WREF.03628","41",11.8,206.7,"TSHE"
"NEON.PLA.D16.WREF.03627","41",13.4,207.6,"PSMEM"
"NEON.PLA.D16.WREF.03626","41",16.1,213.3,"TSHE"
"NEON.PLA.D16.WREF.03625","41",18,215,"TSHE"
"NEON.PLA.D16.WREF.03624","41",19.2,194.4,"TSHE"
"NEON.PLA.D16.WREF.03469","41",15.2,186.9,"PSMEM"
"NEON.PLA.D16.WREF.03470","41",11.1,192.3,"TSHE"
"NEON.PLA.D16.WREF.03623","41",11.1,189.9,"PSMEM"
"NEON.PLA.D16.WREF.03622","41",12,191.4,"PSMEM"
"NEON.PLA.D16.WREF.03638","41",11.1,250.6,"ABAM"
"NEON.PLA.D16.WREF.03637","41",10.8,251.1,"ABAM"
"NEON.PLA.D16.WREF.05258","25",20.2,308.9,"PSMEM"
"NEON.PLA.D16.WREF.05257","25",21.2,306.7,"PSMEM"
"NEON.PLA.D16.WREF.05254","43",12.5,327.5,"PSMEM"
"NEON.PLA.D16.WREF.05248","59",4.7,165.8,"PSMEM"
"NEON.PLA.D16.WREF.05244",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05243",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05226","25",11.2,317.5,"PSMEM"
"NEON.PLA.D16.WREF.05225","25",12,312.1,"PSMEM"
"NEON.PLA.D16.WREF.05219",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05213","25",10.7,348.8,"PSMEM"
"NEON.PLA.D16.WREF.05209","25",12.9,334.1,"PSMEM"
"NEON.PLA.D16.WREF.05397",NA,NA,NA,"ABIES"
"NEON.PLA.D16.WREF.05395","25",20.3,335.8,"PSMEM"
"NEON.PLA.D16.WREF.05394","25",16.4,338.4,"PSMEM"
"NEON.PLA.D16.WREF.02357","41",16.8,200.4,"PSMEM"
"NEON.PLA.D16.WREF.02052","31",5.8,242.9,"TSHE"
"NEON.PLA.D16.WREF.05386","23",18,30,"PSMEM"
"NEON.PLA.D16.WREF.05377","41",8.4,155.2,"PSMEM"
"NEON.PLA.D16.WREF.05362","23",3.6,64.5,"PSMEM"
"NEON.PLA.D16.WREF.05458","41",15.1,312.3,"PSMEM"
"NEON.PLA.D16.WREF.02230","43",8.7,227.8,"PSMEM"
"NEON.PLA.D16.WREF.03653","41",5.6,252.3,"PSMEM"
"NEON.PLA.D16.WREF.03440",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02231","43",10.5,231.3,"PSMEM"
"NEON.PLA.D16.WREF.02249","25",4.6,314.1,"PSMEM"
"NEON.PLA.D16.WREF.04504","39",11.5,41.5,"ABAM"
"NEON.PLA.D16.WREF.05472",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05469",NA,NA,NA,"PINACE"
"NEON.PLA.D16.WREF.05400","25",17.1,332.2,"TSHE"
"NEON.PLA.D16.WREF.03633","41",17.3,253.6,"TSHE"
"NEON.PLA.D16.WREF.02374","41",10.4,235.3,"PSMEM"
"NEON.PLA.D16.WREF.02176","59",5.8,201.6,"ACCI"
"NEON.PLA.D16.WREF.02237","41",0.9,90.3,"TSHE"
"NEON.PLA.D16.WREF.04672",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02377",NA,NA,NA,"ARCO3"
"NEON.PLA.D16.WREF.03454","23",7.9,51.4,"ABIES"
"NEON.PLA.D16.WREF.03439","23",12.9,74.6,"PSMEM"
"NEON.PLA.D16.WREF.03435","23",13.5,89.9,"PSMEM"
"NEON.PLA.D16.WREF.03430","23",14,73.9,"PSMEM"
"NEON.PLA.D16.WREF.03468","23",13.2,16.8,"PSMEM"
"NEON.PLA.D16.WREF.03467","23",18.8,24.9,"PSMEM"
"NEON.PLA.D16.WREF.03464","23",15,14.7,"PSMEM"
"NEON.PLA.D16.WREF.03457","23",14.4,38.6,"PSMEM"
"NEON.PLA.D16.WREF.03456","23",12.2,45.9,"PSMEM"
"NEON.PLA.D16.WREF.03451","23",3.8,43.6,"PSMEM"
"NEON.PLA.D16.WREF.03450","23",4.3,53.6,"PSMEM"
"NEON.PLA.D16.WREF.03448","23",4,85.2,"PSMEM"
"NEON.PLA.D16.WREF.03447","23",4.6,78.7,"PSMEM"
"NEON.PLA.D16.WREF.03444","23",7.3,88.3,"PSMEM"
"NEON.PLA.D16.WREF.03465","23",14.7,2,"TSHE"
"NEON.PLA.D16.WREF.03463","23",17.3,14.5,"TSHE"
"NEON.PLA.D16.WREF.03462","23",17.1,18.8,"TSHE"
"NEON.PLA.D16.WREF.03460","23",19.8,23.3,"TSHE"
"NEON.PLA.D16.WREF.03459","23",20.1,26,"TSHE"
"NEON.PLA.D16.WREF.03458","23",15.8,33.3,"TSHE"
"NEON.PLA.D16.WREF.03455","23",8.8,55.1,"TSHE"
"NEON.PLA.D16.WREF.03453","23",7.7,57.1,"TSHE"
"NEON.PLA.D16.WREF.03449","23",3.6,63.6,"TSHE"
"NEON.PLA.D16.WREF.03446","23",6.9,67.6,"TSHE"
"NEON.PLA.D16.WREF.02469",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02482","61",1.4,196.4,"PSMEM"
"NEON.PLA.D16.WREF.02310","61",4,184.7,"TSHE"
"NEON.PLA.D16.WREF.02311","61",4.3,182.9,"TSHE"
"NEON.PLA.D16.WREF.02026","41",17,123.6,"PSMEM"
"NEON.PLA.D16.WREF.02023",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05726",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.03445","23",7.8,71.9,"TSHE"
"NEON.PLA.D16.WREF.03434","25",7,282,"PSMEM"
"NEON.PLA.D16.WREF.03431","25",7,301,"PSMEM"
"NEON.PLA.D16.WREF.03429","25",8.3,340,"PSMEM"
"NEON.PLA.D16.WREF.03426","25",4.3,344.5,"PSMEM"
"NEON.PLA.D16.WREF.03423","25",1.3,316,"PSMEM"
"NEON.PLA.D16.WREF.03438","25",8.8,286.3,"TSHE"
"NEON.PLA.D16.WREF.03433","25",6.9,290.2,"TSHE"
"NEON.PLA.D16.WREF.03427","25",4.8,351.3,"TSHE"
"NEON.PLA.D16.WREF.03425","25",2.8,320.9,"TSHE"
"NEON.PLA.D16.WREF.03424","25",2.8,279.9,"TSHE"
"NEON.PLA.D16.WREF.03443","25",12,276.7,"THPL"
"NEON.PLA.D16.WREF.03461","41",6.3,104.9,"TSHE"
"NEON.PLA.D16.WREF.03441",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.03437",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.03436",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.03432",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.03428",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.03442",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05180",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.03466","23",14.5,1.3,"TSHE"
"NEON.PLA.D16.WREF.02223",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02219",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02220",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02221",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02222",NA,NA,NA,"VAOV"
"NEON.PLA.D16.WREF.05487",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05468","41",11.1,284.4,"ABIES"
"NEON.PLA.D16.WREF.02279","39",8.4,5,"PSMEM"
"NEON.PLA.D16.WREF.03406","41",0.5,335.1,"PSMEM"
"NEON.PLA.D16.WREF.03407","41",7.5,349.1,"PSMEM"
"NEON.PLA.D16.WREF.03412","41",12.6,345.8,"PSMEM"
"NEON.PLA.D16.WREF.02224",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02087","21",8.6,74.6,"PSMEM"
"NEON.PLA.D16.WREF.04513",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05465","39",6.8,83.1,"PSMEM"
"NEON.PLA.D16.WREF.05293","59",3.4,187.6,"TSHE"
"NEON.PLA.D16.WREF.05396","41",11.5,91.5,"PSMEM"
"NEON.PLA.D16.WREF.02050",NA,NA,NA,"PSMEM"
