_record_id,domainid,siteid,taxonid,scientificname,preferredstatus,deletions,accept_change(y/n),botanist_notes
a8de69f1-879d-4225-8f8c-8cfc1ad5e321,D04,GUAN,STEM3,Stigmaphyllon emarginatum (Cav.) A. Juss.,,,,
784bee08-0933-44a3-933a-ef689297a5d8,D04,GUAN,SWMA2,Swietenia mahagoni (L.) Jacq.,,,,
616772a4-4fa6-4c2e-990b-7c4e0fe071bb,D04,GUAN,TAHE,Tabebuia heterophylla (DC.) Britton,,,,
2fdeb5d5-cd05-45f8-826a-17e7e963c9d2,D04,GUAN,THSTP,Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain,,,,
252e0e6b-6109-4763-b87a-39a7c1645562,D04,GUAN,THMO4,Thrinax morrisii H. Wendl.,,,,
7f96bcd0-5924-4f6e-a21d-9d6cc5ebacb1,D04,GUAN,TOVO,Tournefortia volubilis L.,,,,
a4cd8f61-5a83-4d87-b9bb-c19bb988e950,D04,GUAN,TRVO,Tragia volubilis L.,,,,
67af034a-da19-41a4-ba3c-68ee6fbfb70d,D04,GUAN,2PLANT,Unknown plant,,,,
d6375406-df62-499e-a4da-aa3c288ad994,D04,GUAN,WEFR,Wedelia fruticosa Jacq.,,,,
90885e16-4242-4b06-978c-fc7d43cf1bfd,D04,GUAN,ZIRE,Ziziphus reticulata (Vahl) DC.,,,,
e9e3f6d2-7523-44e9-912a-fd380019e0a6,D04,GUAN,MOSS,,,,,
7430b539-9096-49c4-b37e-b019c2852781,D04,LAJA,ACAS,Achyranthes aspera L.,,,,
8d93f4b0-befd-41b0-9e88-158617ee5c23,D04,LAJA,ALLE,Albizia lebbeck (L.) Benth.,,,,
f958e7ca-6f46-4b3c-9ef8-8045349daa59,D04,LAJA,ALVA2,Alysicarpus vaginalis (L.) DC.,,,,
5335c33f-4468-4340-9cc2-517edf471e3e,D04,LAJA,AMDU,Amaranthus dubius Mart. ex Thell.,,,,
a50c4dc8-407c-4d9a-b04c-f6666431cda0,D04,LAJA,CYCI4,Cyanthillium cinereum (L.) H. Rob.,,,,
91ebdfc1-55d4-45ac-a11e-4b77e355a5d3,D04,LAJA,CYNL80,Cynodon nlemfuensis Vanderyst,,,,
68394058-52d5-4b21-bcb6-b29a6d8a4929,D04,LAJA,CYRO,Cyperus rotundus L.,,,,
d8f032d3-7810-4a77-9612-bea4ce202b6b,D04,LAJA,DIAN,Dichanthium annulatum (Forssk.) Stapf,,,,
87a3bee0-6bf6-4f38-af62-ff65a38140c1,D04,LAJA,ECCO2,Echinochloa colona (L.) Link,,,,
4df383dc-d2f0-4200-b71c-780a4ef8e68e,D04,LAJA,LUOC,Ludwigia octovalvis (Jacq.) P.H. Raven,,,,
4e3d7728-b310-4cae-938a-0b0748bdc4a4,D04,LAJA,MACA5,Malachra capitata (L.) L.,,,,
f5c4d765-e021-4938-bb4e-3656c7283291,D04,LAJA,MACO6,Malvastrum coromandelianum (L.) Garcke,,,,
6963677e-717f-4106-8ab8-01b47648956b,D04,LAJA,MEPY,Melochia pyramidata L.,,,,
87843150-4566-453d-a566-bbc424081dfe,D04,LAJA,MIPU8,Mimosa pudica L.,,,,
fb294127-9015-4b92-89b5-4b4d87748b58,D04,LAJA,PALA8,Panicum laxum Sw.,,,,
c036861e-6d28-4891-87cd-b65f74e1be09,D04,LAJA,PAHY,Parthenium hysterophorus L.,,,,
046738c0-5070-4df9-a999-7d017c57de42,D04,LAJA,PASPA2,Paspalum sp.,,,,
35aaa57c-274b-4894-856d-da5ed1ae11c0,D04,LAJA,PHFR11,Phyla fruticosa (Mill.) Kennedy,,,,
7c3df3e2-b10f-406c-9a47-33bd91a374f8,D04,LAJA,PHUR,Phyllanthus urinaria L.,,,,
a6071290-d70d-44c4-8035-1f7121d6b084,D04,LAJA,PIDU,Pithecellobium dulce (Roxb.) Benth.,,,,
5ed636dc-9c36-4777-bc7f-f2683b7ab6ff,D04,LAJA,POOL,Portulaca oleracea L.,,,,
8db51c6a-9667-4825-9659-c896391bc11e,D04,LAJA,RUNUN,Ruellia nudiflora (Engelm. & A. Gray) Urb. var. nudiflora,,,,
b90a3324-f451-4cc9-8ba2-de1056772662,D04,LAJA,2PLANT,Unknown plant,,,,
63c48c8d-cff0-4d1b-b5fe-c884fc767417,D04,LAJA,URMA3,Urochloa maxima (Jacq.) R. Webster,,,,
544585d9-191a-4ebd-bd96-5179e47b68d1,D04,LAJA,WIAM,Wissadula amplissima (L.) R.E. Fries,,,,
5d69e0da-7387-40f4-b82e-85d0e94178f0,D07,GRSM,MIVI,Microstegium vimineum (Trin.) A. Camus,TN-NW,,,
1042f217-932a-46b2-bf0c-73c65108b5b7,D07,ORNL,ELUM,Elaeagnus umbellata Thunb.,TN-NW,,,
e174ad2a-9adb-4796-a615-ea3a044d6f2f,D07,ORNL,LISI,Ligustrum sinense Lour.,TN-NW,,,
824637b6-916d-43dd-947e-344864aea710,D07,ORNL,LOJA,Lonicera japonica Thunb.,TN-NW,,,
609564ef-ab58-4a74-9cca-039dd09ebcc9,D07,ORNL,MIVI,Microstegium vimineum (Trin.) A. Camus,TN-NW,,,
dd5b18e1-7c80-4678-a099-28a85592713d,D07,ORNL,VIMI2,Vinca minor L.,TN-NW,,,
baacb329-5498-426e-a1c2-fe718c3a2f91,D08,DELA,LYJA,Lygodium japonicum (Thunb.) Sw.,AL-NW,D08 - StateNW,y,Listed NW; extensive and dense infestations
693158ba-2842-48a6-bc5a-6c208401a6fc,D08,DELA,TRSE6,Triadica sebifera (L.) Small,AL-NW,D08 - StateNW,y,Listed NW; common at site
b43876e4-ff80-4fd6-b36b-aa0dc95c0cb2,D05,STEI,PRVI,Prunus virginiana L.,PBB,,,
3230993f-6a92-41b3-8059-73285b2b5a6b,D05,UNDE,PRVI,Prunus virginiana L.,PBB,,,
b2450428-49dd-47b1-b139-5317a1c96851,D05,UNDE,COSE16,Cornus sericea L.,PBB,,,
e66f783d-4334-4a92-9b32-8b1c86b9a613,D05,TREE,PRVI,Prunus virginiana L.,PBB,,,
6e0159e1-0b8a-4a8b-b0e9-8e9bc9b80b8c,D05,STEI,QURU,Quercus rubra L.,USA-NPN; Green Wave,,,
54440dca-dca4-419f-bdd0-b6f41b28a603,D05,TREE,ACSA2,Acer saccharinum L.,USA-NPN; Green Wave,,,
8a73591f-9628-43d2-97bb-ac34686fbc13,D05,STEI,ACRU,Acer rubrum L.,"USA-NPN; Green Wave, PBB",,,
62780b28-ac74-4077-96d2-384042f16ffb,D05,UNDE,ACRU,Acer rubrum L.,"USA-NPN; Green Wave, PBB",,,
839086c3-113a-4c0a-8b34-da2bcdab1c58,D05,TREE,ACRU,Acer rubrum L.,"USA-NPN; Green Wave, PBB",,,
07ee74a9-d6dc-41c7-af5a-7513ecdbaf6f,D05,STEI,POTR5,Populus tremuloides Michx.,"USA-NPN; Green Wave, Popclock",,,
1f6f9a6e-3858-4bb4-927e-d4c5b8b37609,D05,UNDE,POTR5,Populus tremuloides Michx.,"USA-NPN; Green Wave, Popclock",,,
17fd1812-789b-41ef-9504-8adacf47cdfc,D05,TREE,POTR5,Populus tremuloides Michx.,"USA-NPN; Green Wave, Popclock",,,
ea36c038-874d-4fab-8af2-7390fb9eb12e,D05,STEI,ABBA,Abies balsamea (L.) Mill.,,,,
d9121865-4c68-4d78-b6f9-6b60fcca11ee,D05,STEI,ACSA3,Acer saccharum Marshall,,,,
5c52d3de-17dd-4fb8-9030-f76c92afffe1,D05,STEI,ALINR,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,,,,
13718371-64c3-49b0-a302-f56dfa6f720a,D05,STEI,AMELA,Amelanchier sp.,,,,
a08d98d3-c140-4bfe-8f68-e4eb3e1a695b,D05,STEI,ANQU,Anemone quinquefolia L.,,,,
6c23ec74-b117-4726-824d-46f5c25b865e,D05,STEI,ARNU2,Aralia nudicaulis L.,,,,
0e69802e-73c0-48db-a3c9-e8fcd241902f,D05,STEI,ARTR,Arisaema triphyllum (L.) Schott,,,,
c1708e7b-9655-4ff2-86ff-fe1f89b20ffc,D05,STEI,ATFI,Athyrium filix-femina (L.) Roth,,,,
a95c370b-1cd2-474b-a6f9-d6493c35a456,D05,STEI,BEAL2,Betula alleghaniensis Britton,,,,
818758bf-94db-4d14-820a-fe3c3cd588f1,D05,STEI,BRAR9,Brachyelytrum aristosum (Michx.) Trel.,,,,
f209306a-069c-4cca-85bc-5b1e9f8e3768,D05,STEI,BRPU6,Bromus pubescens Muhl. ex Willd.,,,,
2f6d7265-d6f9-4435-b959-9afbbac7fca8,D05,STEI,CACA4,Calamagrostis canadensis (Michx.) P. Beauv.,,,,
5e9b7f65-3e2c-4e1e-8f12-5b1875ac4a54,D05,STEI,CAAR3,Carex arctata Boott ex Hook.,,,,
5d6c9cd6-2954-45d3-977f-a6160d31a03f,D05,STEI,CABR15,Carex brunnescens (Pers.) Poir.,,,,
3f36dc67-850f-44a0-8809-b59ccda2d4a8,D05,STEI,CACA11,Carex canescens L.,,,,
6443f50b-e969-4310-9f07-16494e6f3144,D05,STEI,CACA14,Carex careyana Torr. ex Dewey,,,,
e63ab900-b104-4c99-bdbe-c06b68404ed6,D05,STEI,CACR6,Carex crinita Lam.,,,,
90a2ec9a-3cf7-4b5a-9568-722de0634114,D05,STEI,CADE9,Carex deweyana Schwein.,,,,
6a9a12e8-81bf-4009-a747-430201101b1b,D05,STEI,CAGR2,Carex gracillima Schwein.,,,,
a0f253e3-faac-4be4-8ded-1f104e2c0a52,D05,STEI,CAIN12,Carex intumescens Rudge,,,,
d3f66368-ab40-4009-b5c8-52234ad350c0,D05,STEI,CAPE6,Carex pensylvanica Lam.,,,,
a00e19a5-d264-4943-8414-d1aa7aa9ac61,D05,STEI,CAPR9,Carex projecta Mack.,,,,
3ba4bb76-b000-4168-a7eb-f84196c2994e,D05,STEI,CAREX,Carex sp.,,,,
e9cbdae1-6ae0-4640-9f5b-35144361ca3e,D05,STEI,CACA18,Carpinus caroliniana Walter,,,,
39dac6b3-ad7a-4a6c-8a7e-f5c85f8af0e1,D05,STEI,CHGL2,Chelone glabra L.,,,,
341d9a74-8d29-4417-b2ab-f592dcf760f1,D05,STEI,CHCA4,Chenopodium capitatum (L.) Asch.,,,,
7994b2d1-0969-4b29-a519-bb5c25088790,D05,STEI,CILA2,Cinna latifolia (Trevis. ex Goepp.) Griseb.,,,,
a4f139f9-2d28-4ed2-81ff-6f97c71a4c08,D05,STEI,CLBO3,Clintonia borealis (Aiton) Raf.,,,,
0ae32b2e-6d6b-4635-8448-4ba71baf08b9,D05,STEI,COCO13,Conoclinium coelestinum (L.) DC.,,,,
ec581323-caa4-4eab-b22f-c6be4bfab5ff,D05,STEI,COTR2,Coptis trifolia (L.) Salisb.,,,,
68dae7ac-6ffc-45a6-a4c1-6ded51c885c6,D05,STEI,COAL2,Cornus alternifolia L. f.,,,,
6f8b7c6a-d922-4aa4-b415-2a7925b7ce0e,D05,STEI,COCA13,Cornus canadensis L.,,,,
7ab7f135-8424-4fab-ba6b-ec4e534afe69,D05,STEI,COCO6,Corylus cornuta Marshall,,,,
25a5cc97-6d29-491e-84ee-04a35988aa0c,D05,STEI,DILO,Diervilla lonicera Mill.,,,,
83ad3ae2-63cb-4aba-abb3-0c84ef7a4281,D05,STEI,DOUM2,Doellingeria umbellata (Mill.) Nees,,,,
118b165b-c1b9-48b1-9894-bd7394d76482,D05,STEI,DRCA11,Dryopteris carthusiana (Vill.) H.P. Fuchs,,,,
b4575959-6002-4746-b729-948d46ffb487,D05,STEI,DRIN5,Dryopteris intermedia (Muhl. ex Willd.) A. Gray,,,,
bbb16a3a-8ee7-460f-b4f4-e59df39272a0,D05,STEI,EQFL,Equisetum fluviatile L.,,,,
a358ecab-fe5b-4963-835d-344048b05a35,D05,STEI,EQPA,Equisetum palustre L.,,,,
2ef61fb7-de3d-4c51-8860-835af97001d6,D05,STEI,EQSY,Equisetum sylvaticum L.,,,,
3d4b137e-1179-4e17-9256-acc25072e97b,D05,STEI,FRVE,Fragaria vesca L.,,,,
0a723bb2-395d-45ea-8aa5-7ee75b679140,D05,STEI,FRVI,Fragaria virginiana Duchesne,,,,
40cee055-60e2-4cc8-8eb4-4e1b54130ef4,D05,STEI,FRAM2,Fraxinus americana L.,,,,
6ce90c5f-ee9f-45ed-a8cd-58ee7d927ce0,D05,STEI,FRNI,Fraxinus nigra Marshall,,,,
121b95eb-afaf-4edb-8587-68eb6da57697,D05,STEI,FRPE,Fraxinus pennsylvanica Marshall,,,,
71aaa4bf-c6af-426f-8672-57cc3d0a9a2b,D05,STEI,FRAXI,Fraxinus sp.,,,,
65135c30-cee9-411d-bdcc-8e1533300ca9,D05,STEI,GATR2,Galium trifidum L.,,,,
2dfe7093-8a34-44bc-8ee4-71045489e383,D05,STEI,GATR3,Galium triflorum Michx.,,,,
a892186c-0685-4747-be68-bc184d5325c3,D05,STEI,GAPR2,Gaultheria procumbens L.,,,,
88c4be10-253e-4517-8676-712461cb768f,D05,STEI,ILMU,"Ilex mucronata (L.) Powell, Savolainen & Andrews",,,,
d3fa520a-5148-421c-b669-fc2cb6b33324,D05,STEI,ILVE,Ilex verticillata (L.) A. Gray,,,,
79a53d65-d2da-4688-bffe-a4c7bcc50fe1,D05,STEI,IRVE2,Iris versicolor L.,,,,
5b6fdbb5-b782-4a07-be98-fa015678e305,D05,STEI,JUEF,Juncus effusus L.,,,,
5517ccbb-35c4-441d-8698-f58c8a3155cf,D05,STEI,JUFI,Juncus filiformis L.,,,,
9d059882-d2d2-42d4-9963-ac93a4d632ca,D05,STEI,LACA,Lactuca canadensis L.,,,,
0f21bb2e-969e-4b58-a0f7-c4a9c317430d,D05,STEI,LALA,Larix laricina (Du Roi) K. Koch,,,,
69aae5e4-9a5b-46f0-bc3d-7e36143bd113,D05,STEI,LOCA7,Lonicera canadensis W. Bartram ex Marshall,,,,
058576b2-02e4-4017-b2bf-05d7d5c78391,D05,STEI,LUAC,Luzula acuminata Raf.,,,,
2c698be4-6611-468f-8fd3-7999b04a1f7d,D05,STEI,LYAN2,Lycopodium annotinum L.,,,,
5c1fc46a-d2c5-4a3c-96c2-1d42b74f770c,D05,STEI,LYDE,Lycopodium dendroideum Michx.,,,,
aff1d357-5161-4cf9-8e61-b2d9a361cb84,D05,STEI,MATR,Magnolia tripetala (L.) L.,,,,
35b3542b-07cb-4ebb-b996-262c0c917296,D05,STEI,MACA4,Maianthemum canadense Desf.,,,,
528fe534-962e-4286-95dc-fe2c3a522900,D05,STEI,MATR4,Maianthemum trifolium (L.) Sloboda,,,,
eb9f301d-c57a-4d4d-9ff7-3a4a983ed6f8,D05,STEI,MIMI22,Mimosa microphylla Dryand.,,,,
64e95aae-f3db-4d24-8a0c-a2522d25a388,D05,STEI,MIRE,Mitchella repens L.,,,,
9850c191-8021-433d-9a13-ff64d0db0537,D05,STEI,MOUN3,Monotropa uniflora L.,,,,
56a1c6ca-f732-4c1f-9c5c-f4ef30cd9f6c,D05,STEI,ONSE,Onoclea sensibilis L.,,,,
3e5f0be9-fe54-4d04-ac26-e85dbd50e603,D05,STEI,ORAS,Oryzopsis asperifolia Michx.,,,,
6cdccdfc-134e-451e-86d8-9bd81e0b28fd,D05,STEI,OSCL,Osmorhiza claytonii (Michx.) C.B. Clarke,,,,
1f66d1b6-befa-4d5e-86f0-5e8f6e9156d0,D05,STEI,OSCI,Osmunda cinnamomea L.,,,,
3f51aa41-0feb-411a-8628-e5fb6b0a2471,D05,STEI,OSCL2,Osmunda claytoniana L.,,,,
30473543-35d7-4d81-b544-eff997638c77,D05,STEI,OSVI,Ostrya virginiana (Mill.) K. Koch,,,,
aeae4413-3701-40d0-99e2-fe8f1e80f7fe,D05,STEI,PHCO24,Phegopteris connectilis (Michx.) Watt,,,,
ac544ed9-f6f6-4d36-bf29-b958a48d4bbd,D05,STEI,PIGL,Picea glauca (Moench) Voss,,,,
03bbbdbc-c82c-4925-a88c-9bdf82bd5bc9,D05,STEI,PIST,Pinus strobus L.,,,,
aa23368f-635a-4e9c-a9ce-e5e7682f47b1,D05,STEI,POA,Poa sp.,,,,
a14865c9-de02-4b0d-aed2-ea703175ffbf,D05,STEI,POACEA,Poaceae sp.,,,,
9efc483d-7c2c-4b8c-8998-0a59f9a0bb06,D05,STEI,POPA5,Polygala paucifolia Willd.,,,,
ed158219-3de2-4a48-8fc2-c20c678ae71c,D05,STEI,POCI,Polygonum cilinode Michx.,,,,
84ad00c8-3e43-46f8-aefd-9306bbc75af6,D05,STEI,POGR4,Populus grandidentata Michx.,,,,
6419614d-1620-424f-b0f0-d8604e8f74cf,D05,STEI,PRAL2,Prenanthes alba L.,,,,
17d32d45-b25e-4236-8f51-d7e6e4bd1485,D05,STEI,PRVU,Prunella vulgaris L.,,,,
4d103b1f-59db-4d6f-a634-067eb8d509ac,D05,STEI,PRSE2,Prunus serotina Ehrh.,,,,
e24b3dcd-7dec-4654-aeb3-1ffc218eb717,D05,STEI,PTAQ,Pteridium aquilinum (L.) Kuhn,,,,
e33def41-6712-43b4-8e9e-19a7a7dac8e1,D05,STEI,PYEL,Pyrola elliptica Nutt.,,,,
bfcdfd08-22cd-4a3d-a01d-68686055dcd7,D05,STEI,RIAM2,Ribes americanum Mill.,,,,
66199e0f-0767-4d95-8ccc-95924f823bc4,D05,STEI,RICY,Ribes cynosbati L.,,,,
518c1d0e-4f50-4cdb-82a9-cf0840cb9c85,D05,STEI,RUAL,Rubus allegheniensis Porter,,,,
819d1ad0-4c94-4828-b6a4-6ec848a337d4,D05,STEI,RUHI,Rubus hispidus L.,,,,
527f9f38-9ed3-432d-8c3d-304a076374e8,D05,STEI,RUID,Rubus idaeus L.,,,,
69c9ce6c-1bc0-4b18-b089-fd30c0568c05,D05,STEI,RUOC,Rubus occidentalis L.,,,,
37788863-f358-462e-8eb4-c4037a50c93d,D05,STEI,RUPU,Rubus pubescens Raf.,,,,
ccf6e5af-a643-4a9d-858d-3a1aa2be1d3b,D05,STEI,RUBUS,Rubus sp.,,,,
de6c828c-2287-4cc5-b39d-7372f98b9d28,D05,STEI,SABE2,Salix bebbiana Sarg.,,,,
13695163-6fe3-4035-8ee4-a5c25f8c1a26,D05,STEI,SALIX,Salix sp.,,,,
e4f7b735-288d-4d4c-8217-fa1c61837fab,D05,STEI,SCPU,Schizachne purpurascens (Torr.) Swallen,,,,
2c885a1e-d055-4318-bcde-b4b370af0608,D05,STEI,SCMI2,Scirpus microcarpus J. Presl & C. Presl,,,,
392c8011-5f27-4aaf-8284-fa4f34bcd1bf,D05,STEI,SOLID,Solidago sp.,,,,
7774e923-bc38-4e80-903c-ca3a1d713464,D05,STEI,SYLA4,Symphyotrichum lateriflorum (L.) ??. L??ve & D. L??ve,,,,
554db8c7-bca8-4527-a6a0-db29c943f5bc,D05,STEI,TAOFO,Taraxacum officinale F.H. Wigg. ssp. officinale,,,,
de169563-0ad6-411a-b6d4-698aeabcc398,D05,STEI,TIAM,Tilia americana L.,,,,
745d2199-dda3-4723-9dd1-a1f655aaac1e,D05,STEI,TRBO2,Trientalis borealis Raf.,,,,
bcf13613-41a5-468d-9dfe-240feec77e3e,D05,STEI,TSCA,Tsuga canadensis (L.) Carri??re,,,,
f2cdd092-90cd-4dbe-85ff-86045ad24ec8,D05,STEI,ULAM,Ulmus americana L.,,,,
14c8077c-1816-444e-bc28-4f4dfa21f277,D05,STEI,2PLANT,Unknown plant,,,,
9a4026a2-62b8-4f9e-a384-b18eba15d4ec,D05,STEI,VAMY,Vaccinium myrtilloides Michx.,,,,
262fc996-7ee7-4bd1-b98d-243f1c831cca,D05,STEI,VEOF2,Veronica officinalis L.,,,,
1100fdf6-88bf-4423-bd3a-66e654a0f752,D05,STEI,VIRA,Viburnum rafinesqueanum Schult.,,,,
b7b82728-33b9-43dd-8049-f2980d67f0af,D05,STEI,VIBUR,Viburnum sp.,,,,
b90a834a-b31c-48db-a537-0d19a4eed69a,D05,STEI,VIOLA,Viola sp.,,,,
72b7beb4-7422-49b2-8e12-21028658fdfe,D05,STEI,MOSS,,,,,
ed5403af-9807-4e6a-8632-9d91f1afe316,D05,UNDE,OSCI,Osmunda cinnamomea L.,,,,
791d1590-f50a-401c-a496-af4bc8bc8c4b,D05,UNDE,PHCO24,Phegopteris connectilis (Michx.) Watt,,,,
e0d3b3d9-6376-4b7d-822a-137009c656c4,D05,UNDE,DRIN5,Dryopteris intermedia (Muhl. ex Willd.) A. Gray,,,,
9f5dea7c-c4a1-4824-bbd1-be41662afda7,D05,UNDE,ATFI,Athyrium filix-femina (L.) Roth,,,,
940d8dd3-7990-468d-af06-3f8aac365f5f,D05,UNDE,PTAQ,Pteridium aquilinum (L.) Kuhn,,,,
cf3d7c52-f43e-48c6-b842-622d5bee0ac5,D05,UNDE,ACSA3,Acer saccharum Marshall,,,,
96f76b78-cff9-438d-bd52-626e3e0f2581,D05,UNDE,COCO6,Corylus cornuta Marshall,,,,
7bc6db15-0a93-4790-b70b-bddaddbb3a7c,D05,UNDE,ABBA,Abies balsamea (L.) Mill.,,,,
096e31ff-349c-4921-9236-aa53f898df02,D05,UNDE,POGR4,Populus grandidentata Michx.,,,,
e059208e-b75d-4e2d-ae80-bea140fb4bda,D05,UNDE,ALIN2,Alnus incana (L.) Moench,,,,
e969d7b1-0f60-4d26-a91e-a9c48c8ae02e,D05,UNDE,OSVI,Ostrya virginiana (Mill.) K. Koch,,,,
fafa0d96-5a98-4ce4-a728-129ec1e9fbdc,D05,UNDE,FRNI,Fraxinus nigra Marshall,,,,
bc4346ca-e88b-42de-9d7e-0e82eec63859,D05,UNDE,PIGL,Picea glauca (Moench) Voss,,,,
89374ac6-e179-437c-b423-86c7b537b048,D05,UNDE,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",,,,
64989586-e3d7-4a2f-a117-94818df2489d,D05,UNDE,COCA13,Cornus canadensis L.,,,,
faca0efb-edc1-4ea2-a866-efd7f65e065d,D05,UNDE,LALA,Larix laricina (Du Roi) K. Koch,,,,
392acf94-500e-431c-b95c-8c62c310a83e,D05,UNDE,MACA4,Maianthemum canadense Desf.,,,,
d029d601-2acb-44e6-99aa-9180c5d53748,D05,UNDE,RUID,Rubus idaeus L.,,,,
18b59db9-8baa-48a4-b7c0-5269c2968e11,D05,UNDE,ILMU,"Ilex mucronata (L.) Powell, Savolainen & Andrews",,,,
d4f0112c-645f-4897-9b6d-61f105a7b3c1,D05,UNDE,CACO7,Carex communis L.H. Bailey,,,,
dcabb621-45ce-4b51-bfdd-1f897f12d862,D05,UNDE,CAPE6,Carex pensylvanica Lam.,,,,
c68ba415-c24e-4f33-ba6c-0be81a280265,D05,UNDE,DIPA9,Dirca palustris L.,,,,
f13ab508-59ff-4896-9170-47660a17a7fd,D05,UNDE,RUPU,Rubus pubescens Raf.,,,,
8a9a8315-9ab5-41c9-8279-3aff27bad5c8,D05,UNDE,BEPA,Betula papyrifera Marshall,,,,
9a5ca327-8f7e-42c7-b8c6-95cd4e0aab4f,D05,UNDE,LEGR,Ledum groenlandicum Oeder,,,,
8e00b366-b4d2-4e96-a954-74002be2f00d,D05,UNDE,OSCL,Osmorhiza claytonii (Michx.) C.B. Clarke,,,,
2ba9dc7f-e2b2-4ad9-a5a0-a721a854d074,D05,UNDE,LYDE,Lycopodium dendroideum Michx.,,,,
26017a18-c325-449d-a169-200528f5deed,D05,UNDE,FRPE,Fraxinus pennsylvanica Marshall,,,,
a66a93bd-d101-4f61-a9fb-58335b8061ff,D05,UNDE,ILVE,Ilex verticillata (L.) A. Gray,,,,
11de3749-780a-4b24-81bc-329fec63a445,D05,UNDE,GYDR,Gymnocarpium dryopteris (L.) Newman,,,,
8b0cfa56-c752-440d-bc6e-9cf9a24555b6,D05,UNDE,TRBO2,Trientalis borealis Raf.,,,,
2def3a6f-5c5e-46c9-b6e5-596a770cde95,D05,UNDE,VAMY,Vaccinium myrtilloides Michx.,,,,
459ceb4d-e45e-4ac4-9e51-bd1e6bd0fcc6,D05,UNDE,COAL2,Cornus alternifolia L. f.,,,,
76072197-8c52-4511-b503-a744228a6b49,D05,UNDE,DOUM2,Doellingeria umbellata (Mill.) Nees,,,,
c200ff67-605b-42dd-ad85-a4a6460e15d5,D05,UNDE,LYAN2,Lycopodium annotinum L.,,,,
18be220d-7715-4cc2-8582-9da80564572a,D05,UNDE,ORAS,Oryzopsis asperifolia Michx.,,,,
95445f52-f113-4482-8701-198b64df1c15,D05,UNDE,AMAR3,Amelanchier arborea (Michx. f.) Fernald,,,,
2a194feb-d03d-42ed-b4cc-ebea88daf6a2,D05,UNDE,PRSE2,Prunus serotina Ehrh.,,,,
a3f646a3-c1b2-415a-b317-bed68762e893,D05,UNDE,CATU2,Carex tuckermanii Dewey,,,,
8536099b-6367-4d1c-8154-471a734808f4,D05,UNDE,THOC2,Thuja occidentalis L.,,,,
15261163-0d08-400a-95f6-146cb938c2a2,D05,UNDE,TIAM,Tilia americana L.,,,,
16a33030-363b-46e0-af0e-0b2a86a96c8b,D05,UNDE,GAHI2,Gaultheria hispidula (L.) Muhl. ex Bigelow,,,,
ad1a57f4-16ef-41fe-a99a-d965ab43cdcc,D05,UNDE,CADI6,Carex disperma Dewey,,,,
64828a26-bfc7-4c6f-81c1-448f7b901088,D05,UNDE,CLBO3,Clintonia borealis (Aiton) Raf.,,,,
353f1361-f7ab-4c9e-b6c1-774d0ace821a,D05,UNDE,PIST,Pinus strobus L.,,,,
ae4635be-4ef4-447e-aa97-b700fae20bf6,D05,UNDE,BEAL2,Betula alleghaniensis Britton,,,,
9497457c-e159-44cc-9a9e-9087053a8d62,D05,UNDE,OXMO,Oxalis montana Raf.,,,,
d4eab642-5906-4300-84b5-0e0dd4d04223,D05,UNDE,LOCA7,Lonicera canadensis W. Bartram ex Marshall,,,,
39e8cbef-021b-4e16-8325-342e1a5e17ae,D05,UNDE,ONSE,Onoclea sensibilis L.,,,,
8ae98e9d-8482-4f65-818c-60eb660cf1fe,D05,UNDE,ARTR,Arisaema triphyllum (L.) Schott,,,,
095431c6-5aec-4bb2-8017-3ac0dccc8430,D05,UNDE,CAREX,Carex sp.,,,,
0d5e8536-1c0f-41c5-a0bf-f9f87c264b52,D05,UNDE,COTR2,Coptis trifolia (L.) Salisb.,,,,
7bdcc6cd-9f4b-4309-ba4c-1ad2394515da,D05,UNDE,HIERA,Hieracium sp.,,,,
beeea7ae-cd6d-4c32-a9f0-5d5d9947f5c4,D05,UNDE,BRAR9,Brachyelytrum aristosum (Michx.) Trel.,,,,
41ccf136-3d0b-42c7-a387-2c6ed2d8bbc6,D05,UNDE,MIRE,Mitchella repens L.,,,,
2c855a03-9b1b-425f-974e-a31d9216e33d,D05,UNDE,EQSY,Equisetum sylvaticum L.,,,,
08be7363-a383-451d-b6cb-2b226b816b18,D05,UNDE,PYEL,Pyrola elliptica Nutt.,,,,
8139637b-2631-4531-8543-ade262cb779d,D05,UNDE,RUFL,Rubus flagellaris Willd.,,,,
b6ad5fbb-c458-4c2c-a693-926918442bee,D05,UNDE,PHME13,Photinia melanocarpa (Michx.) K.R. Robertson & Phipps,,,,
cb203050-8788-4532-949b-51d37f3ce94f,D05,UNDE,CAAR3,Carex arctata Boott ex Hook.,,,,
d7e68c10-065e-4226-978a-4607eb60a02c,D05,UNDE,GAPR2,Gaultheria procumbens L.,,,,
f59ff64a-4f56-42c1-b51a-3a2a9961c650,D05,UNDE,IRVE2,Iris versicolor L.,,,,
a273341a-bedc-427e-9b0e-c8d84ce01132,D05,UNDE,ACRU2,Actaea rubra (Aiton) Willd.,,,,
c82e4501-7e1c-4df6-ba93-7c972f78f275,D05,UNDE,CAGR2,Carex gracillima Schwein.,,,,
