domainid,siteid,taxonid,scientificname,preferredstatus,source,notes,accept_addition(y/n),botanist_notes
D17,TEAK,CAED3,Carpobrotus edulis,CA-NW,,,n,wrong habitat
D17,TEAK,NA,Carrichtera annua,CA-NW,,,n,no nearby pops
D17,TEAK,CALA20,Carthamus lanatus,CA-NW,,,n,no nearby pops
D17,TEAK,CAEQ,Casuarina equisetifolia,CA-NW,,,n,no nearby pops
D17,TEAK,CARO14,Catharanthus roseus,CA-NW,,,n,no nearby pops
D17,TEAK,CEEC,Cenchrus echinatus,CA-NW,,,n,no nearby pops
D17,TEAK,CELO3,Cenchrus longispinus,CA-NW,,,n,wrong habitat
D17,TEAK,CECA2,Centaurea calcitrapa,CA-NW,,,n,no nearby pops
D17,TEAK,CEDI3,Centaurea diffusa,CA-NW,,,n,wrong habitat
D17,TEAK,CEDI4,Centaurea diluta,CA-NW,,,n,no nearby pops
D17,TEAK,CEJA,Centaurea jacea ssp. pratensis,CA-NW,,,n,no nearby pops
D17,TEAK,CEME2,Centaurea melitensis ,CA-NW,,,y,
D17,TEAK,CESO3,Centaurea solstitialis,CA-NW,,,y,
D17,TEAK,CEST8,Centaurea stoebe ssp. micranthos,CA-NW,,,y,
D17,TEAK,CEVI,Centaurea virgata var. squarrosa,CA-NW,,,n,no nearby pops
D17,TEAK,CENO,Cestrum parqui,CA-NW,,,n,no nearby pops
D17,TEAK,CHFL9,Chasmanthe floribunda,CA-NW,,,n,wrong habitat
D17,TEAK,CHJU,Chondrilla juncea,CA-NW,,,n,no nearby pops
D17,TEAK,NA,Chrysanthemoides monilifera ssp. monilifera,CA-NW,,,n,no nearby pops
D17,TEAK,CIAR4,Cirsium arvense,CA-NW,,,y,
D17,TEAK,CIVU,Cirsium vulgare,CA-NW,,,y,
D17,TEAK,CLVI6,Clematis vitalba,CA-NW,,,n,wrong habitat
D17,TEAK,COES,Colocasia esculenta,CA-NW,,,n,no nearby pops
D17,TEAK,COPU18,Conicosia pugioniformis,CA-NW,,,n,wrong habitat
D17,TEAK,COMA2,Conium maculatum,CA-NW,,,n,wrong habitat
D17,TEAK,COJU2,Cortaderia jubata,CA-NW,,,n,wrong habitat
D17,TEAK,COSE4,Cortaderia selloana,CA-NW,,,n,wrong habitat
D17,TEAK,COFR3,Cotoneaster franchetii,CA-NW,,,n,wrong habitat
D17,TEAK,COLA18,Cotoneaster lacteus,CA-NW,,,n,wrong habitat
D17,TEAK,COPA14,Cotoneaster pannosus,CA-NW,,,n,wrong habitat
D17,TEAK,COCO7,Cotula coronopifolia,CA-NW,,,n,wrong habitat
D17,TEAK,CRMO3,Crataegus monogyna,CA-NW,,,n,no nearby pops
D17,TEAK,CRVU2,Crupina vulgaris,CA-NW,,,n,no nearby pops
D17,TEAK,CYCA,Cynara cardunculus,CA-NW,,,n,no nearby pops
D17,TEAK,CYDA,Cynodon dactylon,CA-NW,,,y,
D17,TEAK,CYOF,Cynoglossum officinale,CA-NW,,,n,no nearby pops
D17,TEAK,CYEC,Cynosurus echinatus,CA-NW,,,y,
D17,TEAK,CYMU3,Cytisus multiflorus,CA-NW,,,n,no nearby pops
D17,TEAK,CHPR14,Cytisus proliferus,CA-NW,,,n,no nearby pops
D17,TEAK,CYSC4,Cytisus scoparius,CA-NW,,,n,no nearby pops
D17,TEAK,CYST7,Cytisus striatus,CA-NW,,,n,no nearby pops
D17,TEAK,DAGL,Dactylis glomerata,CA-NW,,,y,
D17,TEAK,DAIN2,Datura inoxia,CA-NW,,,n,no nearby pops
D17,TEAK,DEOD,Delairea odorata,CA-NW,,,n,no nearby pops
D17,TEAK,DESO2,Descurainia sophia,CA-NW,,,y,
D17,TEAK,DIPU,Digitalis purpurea,CA-NW,,,y,
D17,TEAK,DILI8,Dipogon lignosus,CA-NW,,,n,no nearby pops
D17,TEAK,DIFU2,Dipsacus fullonum,CA-NW,,,n,no nearby pops
D17,TEAK,DILA4,Dipsacus laciniatus,CA-NW,,,n,no nearby pops
D17,TEAK,DISA9,Dipsacus sativus,CA-NW,,,n,no nearby pops
D17,TEAK,DIGR3,Dittrichia graveolens,CA-NW,,,n,wrong habitat
D17,TEAK,DIVI6,Dittrichia viscosa,CA-NW,,,n,no nearby pops
D17,TEAK,ECCA5,Echium candicans,CA-NW,,,n,wrong habitat
D17,TEAK,ECPL,Echium plantagineum,CA-NW,,,n,wrong habitat
D17,TEAK,EGDE,Egeria densa,CA-NW,,,n,wrong habitat
D17,TEAK,EHCA,Ehrharta calycina,CA-NW,,,n,wrong habitat
D17,TEAK,EHER,Ehrharta erecta,CA-NW,,,n,wrong habitat
D17,TEAK,EHLO3,Ehrharta longiflora,CA-NW,,,n,no nearby pops
D17,TEAK,EICR,Eichhornia crassipes,CA-NW,,,n,wrong habitat
D17,TEAK,ELAN,Elaeagnus angustifolia,CA-NW,,,n,no nearby pops
D17,TEAK,TACA8,Elymus caput-medusae,CA-NW,,,y,
D17,TEAK,EMSP,Emex spinosa,CA-NW,,,n,wrong habitat
D17,TEAK,ERLU6,Erica lusitanica,CA-NW,,,n,wrong habitat
D17,TEAK,ERCI6,Erodium cicutarium ,CA-NW,,,y,
D17,TEAK,EUCA2,Eucalyptus camaldulensis,CA-NW,,,n,no nearby pops
D17,TEAK,EUCL,Eucalyptus cladocalyx,CA-NW,,,n,no nearby pops
D17,TEAK,EUGL,Eucalyptus globulus,CA-NW,,,n,no nearby pops
D17,TEAK,EULA4,Euphorbia lathyris,CA-NW,,,n,no nearby pops
D17,TEAK,EUOB4,Euphorbia oblongata,CA-NW,,,n,no nearby pops
D17,TEAK,EUTE10,Euphorbia terracina,CA-NW,,,n,wrong habitat
D17,TEAK,EUESU,Euphorbia virgata,CA-NW,,,n,no nearby pops
D17,TEAK,POCU6,Fallopia japonica,CA-NW,,,n,no nearby pops
D17,TEAK,POSA4,Fallopia sachalinensis,CA-NW,,,n,no nearby pops
D17,TEAK,SCAR7,Festuca arundinacea,CA-NW,,,n,no nearby pops
D17,TEAK,VUMY,Festuca myuros,CA-NW,,,y,
D17,TEAK,LOPE,Festuca perennis,CA-NW,,,y,
D17,TEAK,FICA,Ficus carica,CA-NW,,,n,wrong habitat
D17,TEAK,FOVU,Foeniculum vulgare,CA-NW,,,n,no nearby pops
D17,TEAK,GAOF,Galega officinalis,CA-NW,,,n,no nearby pops
D17,TEAK,GALI4,Gazania linearis,CA-NW,,,n,wrong habitat
D17,TEAK,GELI5,Genista linifolia,CA-NW,,,n,no nearby pops
D17,TEAK,REMO2,Genista monosperma,CA-NW,,,n,no nearby pops
D17,TEAK,GEMO2,Genista monspessulana,CA-NW,,,n,no nearby pops
D17,TEAK,GEDI,Geranium dissectum,CA-NW,,,y,
D17,TEAK,GELU,Geranium lucidum,CA-NW,,,n,wrong habitat
D17,TEAK,GEROP,Geranium purpureum,CA-NW,,,n,wrong habitat
D17,TEAK,NA,Glebionis coronaria,CA-NW,,,n,wrong habitat
D17,TEAK,GLDE,Glyceria declinata,CA-NW,,,n,no nearby pops
D17,TEAK,GRRO,Grevillea robusta,CA-NW,,,n,no nearby pops
D17,TEAK,GUTI,Gunnera tinctoria,CA-NW,,,n,wrong habitat
D17,TEAK,GYPA,Gypsophila paniculata,CA-NW,,,n,no nearby pops
D17,TEAK,HAGL,Halogeton glomeratus,CA-NW,,,n,wrong habitat
D17,TEAK,HEHEC,Hedera canariensis,CA-NW,,,n,wrong habitat
D17,TEAK,HEHE,Hedera helix,CA-NW,,,n,no nearby pops
D17,TEAK,HETU,Helianthus tuberosus,CA-NW,,,n,no nearby pops
D17,TEAK,HEPE8,Helichrysum petiolare,CA-NW,,,n,wrong habitat
D17,TEAK,HEAM4,Heliotropium amplexicaule,CA-NW,,,n,wrong habitat
D17,TEAK,PIEC,Helminthotheca echioides,CA-NW,,,n,no nearby pops
D17,TEAK,HEMA17,Heracleum mantegazzianum,CA-NW,,,n,no nearby pops
D17,TEAK,HIIN3,Hirschfeldia incana ,CA-NW,,,y,
D17,TEAK,HOLA,Holcus lanatus,CA-NW,,,y,
D17,TEAK,HOMA2,Hordeum marinum,CA-NW,,,y,
D17,TEAK,HOMUL,Hordeum murinum ,CA-NW,,,y,
D17,TEAK,HYVE3,Hydrilla verticillata,CA-NW,,,n,wrong habitat
D17,TEAK,HYHI,Hyparrhenia hirta,CA-NW,,,n,wrong habitat
D17,TEAK,HYAN8,Hypericum androsaemum,CA-NW,,,n,no nearby pops
D17,TEAK,HYCA11,Hypericum canariense,CA-NW,,,n,wrong habitat
D17,TEAK,HYGR6,Hypericum grandifolium,CA-NW,,,n,wrong habitat
D17,TEAK,HYPE,Hypericum perforatum,CA-NW,,,y,
D17,TEAK,HYGL2,Hypochaeris glabra ,CA-NW,,,y,
D17,TEAK,HYRA3,Hypochaeris radicata,CA-NW,,,y,
D17,TEAK,ILAQ80,Ilex aquifolium,CA-NW,,,n,wrong habitat
D17,TEAK,IPIN,Ipomoea indica,CA-NW,,,n,wrong habitat
D17,TEAK,IRPS,Iris pseudacorus,CA-NW,,,n,wrong habitat
D17,TEAK,ISTI,Isatis tinctoria,CA-NW,,,n,no nearby pops
D17,TEAK,KNUV80,Kniphofia uvaria,CA-NW,,,n,wrong habitat
D17,TEAK,BASC5,Kochia scoparia,CA-NW,,,n,no nearby pops
D17,TEAK,LACA2,Lantana camara,CA-NW,,,n,wrong habitat
D17,TEAK,NA,Lepidium chalepense,CA-NW,,,n,no nearby pops
D17,TEAK,CADR,Lepidium draba,CA-NW,,,n,no nearby pops
D17,TEAK,LELA2,Lepidium latifolium,CA-NW,,,n,no nearby pops
D17,TEAK,LELA29,Leptospermum laevigatum,CA-NW,,,n,wrong habitat
D17,TEAK,LEVU,Leucanthemum vulgare,CA-NW,,,n,no nearby pops
D17,TEAK,LILU2,Ligustrum lucidum,CA-NW,,,n,no nearby pops
D17,TEAK,LISP2,Limnobium spongia,CA-NW,,,n,wrong habitat
D17,TEAK,NA,Limonium duriusculum,CA-NW,,,n,no nearby pops
D17,TEAK,LIRA2,Limonium ramosissimum,CA-NW,,,n,wrong habitat
D17,TEAK,LIDA,Linaria dalmatica ssp. dalmatica,CA-NW,,,n,no nearby pops
D17,TEAK,LIVU2,Linaria vulgaris,CA-NW,,,n,no nearby pops
D17,TEAK,LOMA,Lobularia maritima,CA-NW,,,n,no nearby pops
D17,TEAK,LUGRH,Ludwigia hexapetala,CA-NW,,,n,wrong habitat
D17,TEAK,LUPE5,Ludwigia peploides,CA-NW,,,n,wrong habitat
D17,TEAK,LYHY3,Lythrum hyssopifolium,CA-NW,,,y,
D17,TEAK,LYSA2,Lythrum salicaria,CA-NW,,,n,wrong habitat
D17,TEAK,MACR3,Malephora crocea,CA-NW,,,n,wrong habitat
D17,TEAK,MAVU,Marrubium vulgare,CA-NW,,,y,
D17,TEAK,MABO8,Maytenus boaria,CA-NW,,,n,no nearby pops
D17,TEAK,MEPO3,Medicago polymorpha,CA-NW,,,y,
D17,TEAK,MEPU,Mentha pulegium,CA-NW,,,y,
D17,TEAK,MECR3,Mesembryanthemum crystallinum,CA-NW,,,n,wrong habitat
D17,TEAK,MENO2,Mesembryanthemum nodiflorum,CA-NW,,,n,wrong habitat
D17,TEAK,MYLA5,Myoporum laetum,CA-NW,,,n,wrong habitat
D17,TEAK,MYLA4,Myosotis latifolia,CA-NW,,,n,wrong habitat
D17,TEAK,MYAQ2,Myriophyllum aquaticum,CA-NW,,,n,wrong habitat
D17,TEAK,MYSP2,Myriophyllum spicatum,CA-NW,,,n,wrong habitat
D17,TEAK,NAST3,Nardus stricta,CA-NW,,,n,no nearby pops
D17,TEAK,NIGL,Nicotiana glauca,CA-NW,,,n,no nearby pops
D17,TEAK,NOGR3,Nothoscordum gracile,CA-NW,,,n,no nearby pops
D17,TEAK,OLEU,Olea europaea,CA-NW,,,n,no nearby pops
D17,TEAK,ONPI,Oncosiphon piluliferum,CA-NW,,,n,wrong habitat
D17,TEAK,ONAL5,Ononis alopecuroides,CA-NW,,,n,no nearby pops
D17,TEAK,ONAC,Onopordum acanthium,CA-NW,,,n,no nearby pops
D17,TEAK,ONIL,Onopordum illyricum,CA-NW,,,n,no nearby pops
D17,TEAK,ORAE3,Orobanche aegyptiaca,CA-NW,,,n,no nearby pops
D17,TEAK,OXPE,Oxalis pes-caprae,CA-NW,,,n,no nearby pops
D17,TEAK,PALO8,Paraserianthes lophantha,CA-NW,,,n,no nearby pops
D17,TEAK,PAVI3,Parentucellia viscosa,CA-NW,,,n,no nearby pops
D17,TEAK,PAHY,Parthenium hysterophorus,CA-NW,,,n,no nearby pops
D17,TEAK,PAUR2,Paspalum urvillei,CA-NW,,,n,no nearby pops
D17,TEAK,PAVA,Paspalum vaginatum,CA-NW,,,n,wrong habitat
D17,TEAK,PATA6,Passiflora tarminiana,CA-NW,,,n,wrong habitat
D17,TEAK,PEHA,Peganum harmala,CA-NW,,,n,no nearby pops
D17,TEAK,PECL2,Pennisetum clandestinum,CA-NW,,,n,no nearby pops
D17,TEAK,PESE3,Pennisetum setaceum,CA-NW,,,n,no nearby pops
D17,TEAK,PEVI2,Pennisetum villosum,CA-NW,,,n,no nearby pops
D17,TEAK,POPO5,Persicaria wallichii,CA-NW,,,n,wrong habitat
D17,TEAK,PHAQ,Phalaris aquatica,CA-NW,,,y,
D17,TEAK,PHCA13,Phoenix canariensis,CA-NW,,,n,wrong habitat
D17,TEAK,PHAM4,Phytolacca americana,CA-NW,,,n,no nearby pops
D17,TEAK,PIUN2,Pittosporum undulatum,CA-NW,,,n,wrong habitat
D17,TEAK,PLLA,Plantago lanceolata,CA-NW,,,y,
D17,TEAK,PLSE7,Plecostachys serpyllifolia,CA-NW,,,n,wrong habitat
D17,TEAK,POPR,Poa pratensis,CA-NW,,,y,
D17,TEAK,POMY5,Polygala myrtifolia,CA-NW,,,n,wrong habitat
D17,TEAK,POMO5,Polypogon monspeliensis,CA-NW,,,y,
D17,TEAK,POCR3,Potamogeton crispus,CA-NW,,,n,wrong habitat
D17,TEAK,PRCE2,Prunus cerasifera,CA-NW,,,n,no nearby pops
D17,TEAK,PYAN,Pyracantha angustifolia,CA-NW,,,n,no nearby pops
D17,TEAK,PYCO2,Pyracantha coccinea,CA-NW,,,n,wrong habitat
D17,TEAK,PYCR7,Pyracantha crenulata,CA-NW,,,n,no nearby pops
D17,TEAK,PYCA80,Pyrus calleryana,CA-NW,,,n,no nearby pops
D17,TEAK,RARE3,Ranunculus repens,CA-NW,,,n,no nearby pops
D17,TEAK,RASA2,Raphanus sativus,CA-NW,,,y,
D17,TEAK,RHAL12,Rhamnus alaternus,CA-NW,,,n,no nearby pops
D17,TEAK,RICO3,Ricinus communis,CA-NW,,,n,no nearby pops
D17,TEAK,ROPS,Robinia pseudoacacia,CA-NW,,,n,no nearby pops
D17,TEAK,RORO,Romulea rosea var. australis,CA-NW,,,n,no nearby pops
D17,TEAK,RUAR9,Rubus armeniacus,CA-NW,,,y,
D17,TEAK,RUCR,Rumex crispus,CA-NW,,,y,
D17,TEAK,RYCA,Rytidosperma caespitosum,CA-NW,,,n,wrong habitat
D17,TEAK,NA,Rytidosperma penicillatum,CA-NW,,,n,wrong habitat
D17,TEAK,SARA3,Saccharum ravennae,CA-NW,,,n,no nearby pops
D17,TEAK,SAOR4,Salpichroa origanifolia,CA-NW,,,n,no nearby pops
D17,TEAK,SAPA8,Salsola paulsenii,CA-NW,,,n,no nearby pops
D17,TEAK,NA,Salsola ryanii,CA-NW,,,n,no nearby pops
D17,TEAK,SASO3,Salsola soda,CA-NW,,,n,wrong habitat
D17,TEAK,SATR12,Salsola tragus,CA-NW,,,n,no nearby pops
D17,TEAK,SAAE,Salvia aethiopis,CA-NW,,,n,wrong habitat
D17,TEAK,SAMO5,Salvinia molesta,CA-NW,,,n,wrong habitat
D17,TEAK,SAOF4,Saponaria officinalis,CA-NW,,,n,no nearby pops
D17,TEAK,SCAT,Scabiosa atropurpurea,CA-NW,,,n,no nearby pops
D17,TEAK,SCMO,Schinus molle,CA-NW,,,n,no nearby pops
D17,TEAK,SCTE,Schinus terebinthifolius,CA-NW,,,n,no nearby pops
D17,TEAK,SCAR,Schismus arabicus,CA-NW,,,n,no nearby pops
D17,TEAK,SCBA,Schismus barbatus,CA-NW,,,n,no nearby pops
D17,TEAK,SCHI,Scolymus hispanicus,CA-NW,,,n,no nearby pops
D17,TEAK,ERGL11,Senecio glomeratus,CA-NW,,,n,wrong habitat
D17,TEAK,SEJA,Senecio jacobaea,CA-NW,,,n,no nearby pops
D17,TEAK,SELI,Senecio linearifolius,CA-NW,,,n,no nearby pops
D17,TEAK,SEPU7,Sesbania punicea,CA-NW,,,n,no nearby pops
D17,TEAK,SIMA3,Silybum marianum,CA-NW,,,n,no nearby pops
D17,TEAK,SIAR4,Sinapis arvensis,CA-NW,,,n,no nearby pops
D17,TEAK,SIIR,Sisymbrium irio,CA-NW,,,n,no nearby pops
D17,TEAK,SOAV,Solanum aviculare,CA-NW,,,n,no nearby pops
D17,TEAK,SOCA3,Solanum carolinense,CA-NW,,,n,no nearby pops
D17,TEAK,SPAL,Spartina alterniflora x S. foliosa,CA-NW,,,n,wrong habitat
D17,TEAK,SPAN5,Spartina anglica,CA-NW,,,n,wrong habitat
D17,TEAK,SPDE2,Spartina densiflora,CA-NW,,,n,wrong habitat
D17,TEAK,SPPA,Spartina patens,CA-NW,,,n,wrong habitat
D17,TEAK,SPJU2,Spartium junceum,CA-NW,,,y,
D17,TEAK,SPSA3,Sphaerophysa salsula,CA-NW,,,n,no nearby pops
D17,TEAK,ACBR5,Stipa brachychaeta,CA-NW,,,n,no nearby pops
D17,TEAK,ACCA34,Stipa capensis,CA-NW,,,n,no nearby pops
D17,TEAK,NAMA7,Stipa manicata,CA-NW,,,n,no nearby pops
D17,TEAK,PIMI3,Stipa miliacea var. miliacea,CA-NW,,,n,no nearby pops
D17,TEAK,NATE3,Stipa tenuissima,CA-NW,,,n,no nearby pops
D17,TEAK,TAAP,Tamarix aphylla,CA-NW,,,n,wrong habitat
D17,TEAK,TACH2,Tamarix chinensis,CA-NW,,,n,no nearby pops
D17,TEAK,TAGA,Tamarix gallica,CA-NW,,,n,no nearby pops
D17,TEAK,TAPA4,Tamarix parviflora,CA-NW,,,n,no nearby pops
D17,TEAK,TARA,Tamarix ramosissima,CA-NW,,,n,no nearby pops
D17,TEAK,TAVU,Tanacetum vulgare,CA-NW,,,n,no nearby pops
D17,TEAK,TETE3,Tetragonia tetragonioides,CA-NW,,,n,wrong habitat
D17,TEAK,THJU3,Thinopyrum junceiforme,CA-NW,,,n,wrong habitat
D17,TEAK,TOAR,Torilis arvensis,CA-NW,,,y,
D17,TEAK,TRSE6,Triadica sebifera,CA-NW,,,n,no nearby pops
D17,TEAK,TRTE,Tribulus terrestris,CA-NW,,,n,no nearby pops
D17,TEAK,TRHI4,Trifolium hirtum,CA-NW,,,y,
D17,TEAK,ULEU,Ulex europaeus,CA-NW,,,n,no nearby pops
D17,TEAK,NA,Undaria pinnatifida,CA-NW,,,n,wrong habitat
D17,TEAK,VEDU,Ventenata dubia,CA-NW,,,n,no nearby pops
D17,TEAK,VETH,Verbascum thapsus,CA-NW,,,y,
D17,TEAK,VEBO,Verbena bonariensis,CA-NW,,,n,no nearby pops
D17,TEAK,VIMA,Vinca major,CA-NW,,,y,
D17,TEAK,NA,Volutaria tubuliflora,CA-NW,,,n,wrong habitat
D17,TEAK,WARO,Washingtonia robusta,CA-NW,,,n,no nearby pops
D17,TEAK,WAME,Watsonia meriana,CA-NW,,,n,wrong habitat
D17,TEAK,ZAAE,Zantedeschia aethiopica,CA-NW,,,n,wrong habitat
D17,TEAK,NAJA5,Zostera japonica,CA-NW,,,n,wrong habitat
D17,TEAK,ZYFA,Zygophyllum fabago,CA-NW,,,n,no nearby pops
D18,TOOL,ACRE3,Acroptilon repens,AK-NW,,,y,
D18,TOOL,ACRE3,Centaurea repens ,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D18,BARR,AVFA,Avena fatua,AK-NW,,,y,
D18,BARR,BRJUJ,Brassica juncea,AK-NW,,,y,
D18,BARR,CADR,"Cardaria draba, C. pubescens, Lapidium latifolium",AK-NW,,,y,
D19,BONA,ACRE3,Acroptilon repens,AK-NW,,,y,
D18,BARR,CIAR4,Cirsium arvense,AK-NW,,,y,
D19,BONA,ACRE3,Centaurea repens ,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D19,DEJU,ACRE3,Acroptilon repens,AK-NW,,,y,
D18,BARR,EGDE,Egeria densa,AK-NW,,,y,
D18,BARR,ELCA7,Elodea Canadensis,AK-NW,,,y,
D18,BARR,ELNU2,Elodea nuttallii,AK-NW,,,y,
D19,DEJU,ACRE3,Centaurea repens ,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D18,BARR,EUES,Euphorbia esula,AK-NW,,,y,
D18,BARR,GAPA2,Galensoga parviflora,AK-NW,,,y,
D18,BARR,GATE2,Galeopsis tetrahit,AK-NW,,,y,
D18,BARR,HIAU,Hieracium aurantiacum,AK-NW,,,y,
D18,BARR,HYDRI,Hydrilla verticullata,AK-NW,,,y,
D18,BARR,LAPU,Lactuca pulchella,AK-NW,,,y,
D18,BARR,LAECO,Lappula echinata,AK-NW,,,y,
D18,BARR,LATAP,Latuca punchella,AK-NW,,,y,
D18,BARR,LIVU2,Linaria vulgaris,AK-NW,,,y,
D18,BARR,LYSA2,Lythrum salicaria,AK-NW,,,y,
D18,BARR,MYSI,Myriophyllum spicatum,AK-NW,,,y,
D18,BARR,PLSP5,Plantago sp.,AK-NW,,,y,
D18,BARR,POAN,Poa annua,AK-NW,,,y,
D18,BARR,POCO10,Polygonum convolvulus,AK-NW,,,y,
D18,BARR,RARA2,Raphanus raphanistrum,AK-NW,,,y,
D18,BARR,ROAU,Rorippa austriaca,AK-NW,,,y,
D18,BARR,SIAR4,Sinapis arvensis,AK-NW,,,y,
D18,BARR,SOCA3,Solanum carolinense,AK-NW,,,y,
D18,BARR,SOAR2,Sonchus arvensis,AK-NW,,,y,
D18,BARR,VICR,Vicia cracca,AK-NW,,,y,
D19,HEAL,ACRE3,Acroptilon repens,AK-NW,,,y,
D19,HEAL,ACRE3,Centaurea repens ,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D18,TOOL,AVFA,Avena fatua,AK-NW,,,y,
D18,TOOL,BRJUJ,Brassica juncea,AK-NW,,,y,
D18,TOOL,CADR,"Cardaria draba, C. pubescens, Lapidium latifolium",AK-NW,,,y,
D18,BARR,COAR4,Convolvulus arvensis,AK-NW,,,y,
D18,TOOL,CIAR4,Cirsium arvense,AK-NW,,,y,
D18,TOOL,COAR4,Convolvulus arvensis,AK-NW,,,y,
D18,TOOL,EGDE,Egeria densa,AK-NW,,,y,
D18,TOOL,ELCA7,Elodea Canadensis,AK-NW,,,y,
D18,TOOL,ELNU2,Elodea nuttallii,AK-NW,,,y,
D18,BARR,COAR4,Convolvulus arvensisi,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D18,TOOL,EUES,Euphorbia esula,AK-NW,,,y,
D18,TOOL,GAPA2,Galensoga parviflora,AK-NW,,,y,
D18,TOOL,GATE2,Galeopsis tetrahit,AK-NW,,,y,
D18,TOOL,HIAU,Hieracium aurantiacum,AK-NW,,,y,
D18,TOOL,HYDRI,Hydrilla verticullata,AK-NW,,,y,
D18,TOOL,LAPU,Lactuca pulchella,AK-NW,,,y,
D18,TOOL,LAECO,Lappula echinata,AK-NW,,,y,
D18,TOOL,LATAP,Latuca punchella,AK-NW,,,y,
D18,TOOL,LIVU2,Linaria vulgaris,AK-NW,,,y,
D18,TOOL,LYSA2,Lythrum salicaria,AK-NW,,,y,
D18,TOOL,MYSI,Myriophyllum spicatum,AK-NW,,,y,
D18,TOOL,PLSP5,Plantago sp.,AK-NW,,,y,
D18,TOOL,POAN,Poa annua,AK-NW,,,y,
D18,TOOL,POCO10,Polygonum convolvulus,AK-NW,,,y,
D18,TOOL,RARA2,Raphanus raphanistrum,AK-NW,,,y,
D18,TOOL,ROAU,Rorippa austriaca,AK-NW,,,y,
D18,TOOL,SIAR4,Sinapis arvensis,AK-NW,,,y,
D18,TOOL,SOCA3,Solanum carolinense,AK-NW,,,y,
D18,TOOL,SOAR2,Sonchus arvensis,AK-NW,,,y,
D18,TOOL,VICR,Vicia cracca,AK-NW,,,y,
D18,BARR,ELRE4,Agropyron repens,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D18,BARR,ELRE4,Elymus repens,AK-NW,,,y,
D19,BONA,AVFA,Avena fatua,AK-NW,,,y,
D19,BONA,BRJUJ,Brassica juncea,AK-NW,,,y,
D19,BONA,CADR,"Cardaria draba, C. pubescens, Lapidium latifolium",AK-NW,,,y,
D18,TOOL,ELRE4,Agropyron repens,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D19,BONA,CIAR4,Cirsium arvense,AK-NW,,,y,
D19,BONA,COAR4,Convolvulus arvensis,AK-NW,,,y,
D19,BONA,EGDE,Egeria densa,AK-NW,,,y,
D19,BONA,ELCA7,Elodea Canadensis,AK-NW,,,y,
D19,BONA,ELNU2,Elodea nuttallii,AK-NW,,,y,
D18,TOOL,ELRE4,Elymus repens,AK-NW,,,y,
D19,BONA,EUES,Euphorbia esula,AK-NW,,,y,
D19,BONA,GAPA2,Galensoga parviflora,AK-NW,,,y,
D19,BONA,GATE2,Galeopsis tetrahit,AK-NW,,,y,
D19,BONA,HIAU,Hieracium aurantiacum,AK-NW,,,y,
D19,BONA,HYDRI,Hydrilla verticullata,AK-NW,,,y,
D19,BONA,LAPU,Lactuca pulchella,AK-NW,,,y,
D19,BONA,LAECO,Lappula echinata,AK-NW,,,y,
D19,BONA,LATAP,Latuca punchella,AK-NW,,,y,
D19,BONA,LIVU2,Linaria vulgaris,AK-NW,,,y,
D19,BONA,LYSA2,Lythrum salicaria,AK-NW,,,y,
D19,BONA,MYSI,Myriophyllum spicatum,AK-NW,,,y,
D19,BONA,PLSP5,Plantago sp.,AK-NW,,,y,
D19,BONA,POAN,Poa annua,AK-NW,,,y,
D19,BONA,POCO10,Polygonum convolvulus,AK-NW,,,y,
D19,BONA,RARA2,Raphanus raphanistrum,AK-NW,,,y,
D19,BONA,ROAU,Rorippa austriaca,AK-NW,,,y,
D19,BONA,SIAR4,Sinapis arvensis,AK-NW,,,y,
D19,BONA,SOCA3,Solanum carolinense,AK-NW,,,y,
D19,BONA,SOAR2,Sonchus arvensis,AK-NW,,,y,
D19,BONA,VICR,Vicia cracca,AK-NW,,,y,
D19,BONA,ELRE4,Agropyron repens,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D19,BONA,ELRE4,Elymus repens,AK-NW,,,y,
D19,DEJU,AVFA,Avena fatua,AK-NW,,,y,
D19,DEJU,BRJUJ,Brassica juncea,AK-NW,,,y,
D19,DEJU,CADR,"Cardaria draba, C. pubescens, Lapidium latifolium",AK-NW,,,y,
D19,DEJU,ELRE4,Agropyron repens,AK-NW,,,n,"kj changed accepted_addition, this is a synonym and the accepted name already flagged for addition"
D19,DEJU,CIAR4,Cirsium arvense,AK-NW,,,y,
D19,DEJU,COAR4,Convolvulus arvensis,AK-NW,,,y,
D19,DEJU,EGDE,Egeria densa,AK-NW,,,y,
D19,DEJU,ELCA7,Elodea Canadensis,AK-NW,,,y,
D19,DEJU,ELNU2,Elodea nuttallii,AK-NW,,,y,
D19,DEJU,ELRE4,Elymus repens,AK-NW,,,y,
D19,DEJU,EUES,Euphorbia esula,AK-NW,,,y,
