domainID,siteID,plotID,plotType,date,eventID,eventType,dataCollected,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,nestedSubplotAreaOther
D17,SJER,SJER_064,tower,2016-11-22,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_001,distributed,2018-06-28,vst_SOAP_2018,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_002,distributed,2018-06-20,vst_SOAP_2018,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_004,distributed,2018-07-03,vst_SOAP_2018,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_005,distributed,2018-06-27,vst_SOAP_2018,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_009,distributed,2018-07-03,vst_SOAP_2018,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_011,distributed,2018-07-03,vst_SOAP_2018,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_031,tower,2015-11-06,vst_SOAP_2015,NA,NA,25,noneSelected,noneSelected
D17,SOAP,SOAP_043,tower,2020-07-08,vst_SOAP_2020,distributedAndTowerSubset,dendrometerOnly,100,noneSelected,noneSelected
D17,SOAP,SOAP_044,tower,2018-06-21,vst_SOAP_2018,NA,NA,25,noneSelected,noneSelected
D17,SOAP,SOAP_045,tower,2015-11-19,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_046,tower,2020-07-07,vst_SOAP_2019,distributedAndTowerSubset,dendrometerOnly,100,noneSelected,noneSelected
D17,SOAP,SOAP_047,tower,2015-11-05,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_048,tower,2015-09-30,vst_SOAP_2015,NA,NA,25,noneSelected,noneSelected
D17,SOAP,SOAP_049,tower,2015-11-16,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_050,tower,2015-10-08,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_051,tower,2015-09-29,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_052,tower,2015-10-13,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_053,tower,2015-11-18,vst_SOAP_2015,NA,NA,25,noneSelected,noneSelected
D17,SOAP,SOAP_054,tower,2015-10-29,vst_SOAP_2015,NA,NA,25,noneSelected,noneSelected
D17,SOAP,SOAP_055,tower,2015-10-27,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_056,tower,2015-11-17,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_057,tower,2015-09-22,vst_SOAP_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_058,tower,2015-10-01,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,SOAP,SOAP_059,tower,2015-09-22,vst_SOAP_2015,NA,NA,25,noneSelected,noneSelected
D17,SOAP,SOAP_060,tower,2015-10-22,vst_SOAP_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,SOAP,SOAP_061,tower,2015-11-20,vst_SOAP_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_043,tower,2015-10-01,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_044,tower,2015-09-22,vst_TEAK_2015,NA,NA,100,noneSelected,25
D17,TEAK,TEAK_045,tower,2015-08-17,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,TEAK,TEAK_046,tower,2015-09-29,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_047,tower,2015-09-23,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_048,tower,2015-08-20,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,TEAK,TEAK_049,tower,2015-09-09,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,TEAK,TEAK_050,tower,2015-10-20,vst_TEAK_2015,NA,NA,25,noneSelected,noneSelected
D17,TEAK,TEAK_051,tower,2015-09-24,vst_TEAK_2015,NA,NA,10,noneSelected,noneSelected
D17,TEAK,TEAK_052,tower,2015-10-19,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_053,tower,2015-09-23,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,TEAK,TEAK_054,tower,2015-08-19,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,100
D17,TEAK,TEAK_055,tower,2015-09-10,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,100
D17,TEAK,TEAK_056,tower,2015-09-15,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,TEAK,TEAK_057,tower,2015-09-22,vst_TEAK_2015,NA,NA,noneSelected,noneSelected,noneSelected
D17,TEAK,TEAK_058,tower,2015-09-30,vst_TEAK_2015,NA,NA,100,noneSelected,100
D17,TEAK,TEAK_059,tower,2015-09-02,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_060,tower,2015-09-09,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_061,tower,2015-08-27,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D17,TEAK,TEAK_062,tower,2015-09-14,vst_TEAK_2015,NA,NA,100,noneSelected,noneSelected
D19,BONA,BONA_001,distributed,2020-09-30,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_002,distributed,2020-09-15,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_003,distributed,2020-09-29,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_004,distributed,2020-10-01,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_005,distributed,2020-09-28,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_006,distributed,2020-10-01,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_007,distributed,2020-09-16,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_008,distributed,2020-06-25,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_009,distributed,2020-10-07,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,BONA,BONA_010,distributed,2020-09-16,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_011,distributed,2020-09-22,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_012,distributed,2020-06-25,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_013,distributed,2020-10-06,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_014,distributed,2020-10-08,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_016,distributed,2020-10-05,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_018,distributed,2020-09-28,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,BONA,BONA_021,distributed,2020-06-25,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,BONA,BONA_022,distributed,2020-09-15,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_023,distributed,2020-09-23,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,BONA,BONA_026,distributed,2020-09-21,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_070,tower,2020-08-19,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D19,BONA,BONA_071,tower,2020-08-13,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_072,tower,2020-06-22,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D19,BONA,BONA_073,tower,2020-08-19,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D19,BONA,BONA_074,tower,2020-06-29,vst_BONA_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,BONA,BONA_075,tower,2020-06-29,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,BONA,BONA_076,tower,2016-06-21,vst_BONA_2016,NA,NA,10,noneSelected,noneSelected
D19,BONA,BONA_077,tower,2020-06-30,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,BONA,BONA_078,tower,2020-06-24,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D19,BONA,BONA_079,tower,2020-06-29,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,100,noneSelected,noneSelected
D19,BONA,BONA_080,tower,2020-06-24,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D19,BONA,BONA_081,tower,2016-09-15,vst_BONA_2016,NA,NA,10,noneSelected,noneSelected
D19,BONA,BONA_082,tower,2020-06-30,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,BONA,BONA_083,tower,2016-09-13,vst_BONA_2016,NA,NA,10,noneSelected,noneSelected
D19,BONA,BONA_084,tower,2020-06-22,vst_BONA_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,BONA,BONA_086,tower,2016-07-01,vst_BONA_2016,NA,NA,10,noneSelected,noneSelected
D19,BONA,BONA_087,tower,2020-06-30,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,25,noneSelected,noneSelected
D19,BONA,BONA_088,tower,2020-06-30,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,25,noneSelected,noneSelected
D19,BONA,BONA_089,tower,2020-06-29,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,25,noneSelected,noneSelected
D19,BONA,BONA_093,tower,2020-06-30,vst_BONA_2020,distributedAndTowerSubset,dendrometerOnly,25,noneSelected,25
D19,DEJU,DEJU_001,distributed,2016-08-18,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_002,distributed,2016-09-14,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_003,distributed,2016-08-15,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_004,distributed,2016-08-15,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_005,distributed,2016-08-17,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_006,distributed,2016-09-13,vst_DEJU_2016,NA,NA,25,noneSelected,noneSelected
D19,DEJU,DEJU_007,distributed,2016-09-12,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_008,distributed,2016-08-17,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_009,distributed,2016-09-18,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_010,distributed,2016-08-02,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_014,distributed,2016-09-13,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_015,distributed,2019-09-26,vst_DEJU_2019,NA,NA,noneSelected,noneSelected,noneSelected
D19,DEJU,DEJU_016,distributed,2016-09-15,vst_DEJU_2016,NA,NA,1,noneSelected,noneSelected
D19,DEJU,DEJU_017,distributed,2016-09-13,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_018,distributed,2016-09-19,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_019,distributed,2016-08-17,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_020,distributed,2016-09-20,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_021,distributed,2016-09-14,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_023,distributed,2016-08-15,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_024,distributed,2016-09-15,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_045,tower,2016-08-23,vst_DEJU_2016,NA,NA,25,noneSelected,noneSelected
D19,DEJU,DEJU_046,tower,2020-06-09,vst_DEJU_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,DEJU,DEJU_047,tower,2020-06-15,vst_DEJU_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,DEJU,DEJU_048,tower,2020-06-11,vst_DEJU_2020,towerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,DEJU,DEJU_049,tower,2020-06-03,vst_DEJU_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,DEJU,DEJU_050,tower,2020-06-17,vst_DEJU_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,DEJU,DEJU_051,tower,2020-06-09,vst_DEJU_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,DEJU,DEJU_052,tower,2016-08-24,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_053,tower,2020-06-10,vst_DEJU_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,DEJU,DEJU_054,tower,2020-06-10,vst_DEJU_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,DEJU,DEJU_055,tower,2020-06-10,vst_DEJU_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,DEJU,DEJU_056,tower,2016-08-24,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_057,tower,2016-08-24,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_058,tower,2020-06-10,vst_DEJU_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,DEJU,DEJU_059,tower,2020-06-18,vst_DEJU_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,DEJU,DEJU_060,tower,2020-06-18,vst_DEJU_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,DEJU,DEJU_061,tower,2020-06-11,vst_DEJU_2020,towerSubset,dendrometerOnly,25,noneSelected,noneSelected
D19,DEJU,DEJU_062,tower,2020-06-08,vst_DEJU_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,DEJU,DEJU_063,tower,2016-08-23,vst_DEJU_2016,NA,NA,10,noneSelected,noneSelected
D19,DEJU,DEJU_064,tower,2020-06-08,vst_DEJU_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D19,HEAL,HEAL_001,distributed,2021-05-28,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,HEAL,HEAL_002,distributed,2021-05-26,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_003,distributed,2021-05-24,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_004,distributed,2021-05-25,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_005,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_006,distributed,2021-05-26,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_010,distributed,2021-05-25,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_011,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_014,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_015,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D19,HEAL,HEAL_016,distributed,2021-05-28,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_017,distributed,2021-05-25,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_018,distributed,2021-05-25,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_019,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_020,distributed,2021-05-26,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_021,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_022,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_023,distributed,2021-05-27,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_024,distributed,2021-05-26,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_025,distributed,2021-05-26,vst_HEAL_2021,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_026,distributed,2017-03-13,vst_HEAL_2016,NA,NA,10,noneSelected,noneSelected
D19,HEAL,HEAL_045,tower,2020-08-27,vst_HEAL_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_046,tower,2020-08-27,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_047,tower,2020-06-16,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_048,tower,2020-09-03,vst_HEAL_2020,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D19,HEAL,HEAL_049,tower,2020-08-31,vst_HEAL_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_050,tower,2020-08-31,vst_HEAL_2020,allTowerPlots,allGrowthForms,25,noneSelected,noneSelected
D19,HEAL,HEAL_051,tower,2020-06-16,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_052,tower,2020-08-25,vst_HEAL_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_053,tower,2020-08-26,vst_HEAL_2020,allTowerPlots,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_054,tower,2020-09-01,vst_HEAL_2020,allTowerPlots,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_055,tower,2020-08-25,vst_HEAL_2020,allTowerPlots,allGrowthForms,25,noneSelected,noneSelected
D19,HEAL,HEAL_056,tower,2020-09-02,vst_HEAL_2020,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D19,HEAL,HEAL_057,tower,2020-09-02,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_058,tower,2020-09-01,vst_HEAL_2020,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D19,HEAL,HEAL_059,tower,2020-06-16,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_060,tower,2020-09-02,vst_HEAL_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_061,tower,2020-08-26,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_062,tower,2020-08-27,vst_HEAL_2020,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D19,HEAL,HEAL_063,tower,2020-09-02,vst_HEAL_2020,allTowerPlots,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_064,tower,2020-09-01,vst_HEAL_2020,allTowerPlots,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_065,tower,2020-08-26,vst_HEAL_2020,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D19,HEAL,HEAL_066,tower,2020-06-15,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_067,tower,2020-08-27,vst_HEAL_2020,allTowerPlots,allGrowthForms,25,noneSelected,noneSelected
D19,HEAL,HEAL_068,tower,2020-08-27,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_069,tower,2020-09-03,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_070,tower,2020-08-31,vst_HEAL_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D19,HEAL,HEAL_071,tower,2020-09-02,vst_HEAL_2020,allTowerPlots,allGrowthForms,25,noneSelected,noneSelected
D19,HEAL,HEAL_072,tower,2020-08-26,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D19,HEAL,HEAL_073,tower,2020-06-15,vst_HEAL_2020,allTowerPlots,allGrowthForms,3,noneSelected,noneSelected
D19,HEAL,HEAL_074,tower,2020-08-25,vst_HEAL_2020,allTowerPlots,allGrowthForms,1,noneSelected,noneSelected
D20,PUUM,PUUM_001,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D20,PUUM,PUUM_002,distributed,2020-08-18,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D20,PUUM,PUUM_003,distributed,2020-08-19,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D20,PUUM,PUUM_004,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,10
D20,PUUM,PUUM_005,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D20,PUUM,PUUM_006,distributed,2020-09-10,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,10
D20,PUUM,PUUM_007,distributed,2020-11-03,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,10
D20,PUUM,PUUM_008,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D20,PUUM,PUUM_009,distributed,2020-08-25,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D20,PUUM,PUUM_010,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,10
D20,PUUM,PUUM_011,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D20,PUUM,PUUM_012,distributed,2020-10-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D20,PUUM,PUUM_013,distributed,2020-08-17,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D20,PUUM,PUUM_014,distributed,2020-08-24,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D20,PUUM,PUUM_015,distributed,2020-10-26,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,10
D20,PUUM,PUUM_016,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D20,PUUM,PUUM_017,distributed,2020-09-09,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,10
D20,PUUM,PUUM_018,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D20,PUUM,PUUM_019,distributed,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D20,PUUM,PUUM_020,distributed,2020-10-05,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,10
D20,PUUM,PUUM_031,tower,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,1
D20,PUUM,PUUM_032,tower,2020-09-30,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,100,10
D20,PUUM,PUUM_033,tower,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,100,noneSelected
D20,PUUM,PUUM_034,tower,2020-08-04,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,3,100,100
D20,PUUM,PUUM_035,tower,2020-08-12,vst_PUUM_2020,distributedAndTowerSubset,allGrowthForms,10,100,noneSelected
D20,PUUM,PUUM_036,tower,2018-04-24,vst_PUUM_2018,NA,NA,3,100,noneSelected
D20,PUUM,PUUM_037,tower,2018-07-05,vst_PUUM_2018,NA,NA,10,noneSelected,noneSelected
D20,PUUM,PUUM_038,tower,2018-06-27,vst_PUUM_2018,NA,NA,10,noneSelected,noneSelected
D20,PUUM,PUUM_039,tower,2018-04-03,vst_PUUM_2018,NA,NA,10,noneSelected,noneSelected
D20,PUUM,PUUM_040,tower,2018-04-09,vst_PUUM_2018,NA,NA,3,100,noneSelected
D20,PUUM,PUUM_041,tower,2018-04-02,vst_PUUM_2018,NA,NA,10,noneSelected,3
D20,PUUM,PUUM_042,tower,2018-05-21,vst_PUUM_2018,NA,NA,10,100,noneSelected
D20,PUUM,PUUM_043,tower,2018-06-27,vst_PUUM_2018,NA,NA,10,noneSelected,10
D20,PUUM,PUUM_044,tower,2018-07-31,vst_PUUM_2018,NA,NA,3,noneSelected,noneSelected
D20,PUUM,PUUM_045,tower,2018-04-04,vst_PUUM_2018,NA,NA,3,noneSelected,100
D20,PUUM,PUUM_046,tower,2018-05-15,vst_PUUM_2018,NA,NA,3,100,noneSelected
D20,PUUM,PUUM_047,tower,2018-04-10,vst_PUUM_2018,NA,NA,3,noneSelected,noneSelected
D20,PUUM,PUUM_048,tower,2018-04-24,vst_PUUM_2018,NA,NA,3,100,100
D20,PUUM,PUUM_049,tower,2018-05-30,vst_PUUM_2018,NA,NA,3,100,noneSelected
D20,PUUM,PUUM_050,tower,2018-04-10,vst_PUUM_2018,NA,NA,3,100,10
